unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017,1,1573.164,5819.317,180.947,40356.935,6165.604,1907.104,367.533,442.686,7573.428,49239.862,56813.29,0.027690070404301527,0.10242879790978483,0.003184941410715697,0.7103432137093275,0.10852397388005518,0.03356792046368024,0.0064691377668851776,0.007791944455249819,0.13330380972480207,0.866696190275198
Gwh,2017,2,949.499,4918.841,201.9045,33576.22,5447.913667000001,2350.18,440.384,369.778,6070.2445,42184.475667000006,48254.72016700001,0.019676810822111753,0.10193491917426664,0.004184139899708228,0.6958121378343791,0.1128990832015159,0.048703629238061964,0.009126236738622014,0.007663043091334315,0.12579586989608663,0.8742041301039134
Gwh,2017,3,391.547,4590.192,156.7465,34213.3165,7150.665083,2456.3775,713.823,394.7625,5138.4855,44928.944583,50067.430083,0.007820393404472875,0.09168019993018502,0.003130707922099282,0.6833447701086791,0.14282069343575018,0.049061385733757554,0.01425723267235106,0.007884616792704894,0.10263130125675718,0.8973686987432428
Gwh,2017,4,657.960905,2661.452,94.693,31658.923,5113.8665,1435.152,1032.81,385.806,3414.1059050000003,39626.5575,43040.663405,0.015286960119754224,0.061835756920299266,0.002200082259628916,0.7355584346388631,0.11881476946300801,0.03334409571004149,0.023996145000869554,0.008963755887535441,0.07932279929968242,0.9206772007003177
Gwh,2017,5,532.5990949999999,1738.687,90.536,30058.836,6534.65875,1451.417,1056.918,402.711,2361.8220949999995,39504.54075,41866.362844999996,0.012721408281197444,0.041529449463691526,0.0021624997694494616,0.7179710382601305,0.15608374613751333,0.0346678550838896,0.02524503988829842,0.00961896311582975,0.05641335751433842,0.9435866424856617
Gwh,2017,6,363.526,1541.696,106.7505,26819.004,5927.25225,1442.91,1099.064,489.395,2011.9725,35777.62525,37789.59775,0.009619737219880834,0.040796835420138865,0.002824864681180683,0.709692761945316,0.15684877857690346,0.03818272979632338,0.02908377081097668,0.012950521549280052,0.05324143732120038,0.9467585626787995
Gwh,2017,7,859.072,2228.438,106.6135,28074.565,4776.350361,1632.366,1044.553,546.557,3194.1235,36074.391361,39268.514861,0.02187686504164683,0.056748721154545115,0.002714986812650877,0.7149382934235333,0.12163307876315153,0.04156933374684877,0.026600267509414022,0.013918453548209425,0.08134057300884283,0.9186594269911571
Gwh,2017,8,202.702,1654.093,98.515,28519.551,4359.403389,1231.036,1002.835,463.773,1955.31,35576.598389,37531.908389,0.005400791185438594,0.04407164652689998,0.002624833221347017,0.7598747898563726,0.11615192448561107,0.03279971770262546,0.02671953127472503,0.012356765746980362,0.052097270933685595,0.9479027290663145
Gwh,2017,9,575.768,2242.378,105.4635,29268.79,3882.974,1604.5415,774.672,443.527,2923.6095,35974.5045,38898.114,0.014801951580480225,0.057647473602447666,0.0027112754104222122,0.7524475351169982,0.09982422284021276,0.04124985339906197,0.019915412865518366,0.011402275184858576,0.0751607005933501,0.9248392994066499
Gwh,2017,10,1187.5125,3841.004,166.034,27957.507,3819.409,1988.161,669.67,399.698,5194.5505,34834.445,40028.9955,0.029666307764330487,0.09595554302630452,0.0041478432802541845,0.6984313908151906,0.09541605909146535,0.04966802127223003,0.016729622905476107,0.00998521184474889,0.1297696940708892,0.8702303059291109
Gwh,2017,11,1379.2075,4995.854,192.73295000000002,30263.306,5017.869,2168.4465,420.731,425.636,6567.79445,38295.9885,44863.78295,0.030742113333088867,0.11135605763713245,0.0042959585065485435,0.6745598344599695,0.11184676525366437,0.04833400924787597,0.009377965305977391,0.009487296255742964,0.14639412947676986,0.8536058705232301
Gwh,2017,12,830.19,4724.13,150.05104999999998,37288.48,6310.170227,2986.592864,281.737,394.564,5704.37105,47261.544090999996,52965.915141,0.01567404240613912,0.08919188854613282,0.0028329738021244544,0.7040089820167317,0.11913643350071008,0.056387071875364056,0.005319213295002852,0.007449394557795054,0.10769890475439638,0.8923010952456036
