unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2017,1,0.0,0.0,0.0,6706.453,6272.117,1985.859,0.0,1105.363,0.0,16069.792,16069.792,0.0,0.0,0.0,0.417332906362447,0.3903048029495342,0.12357714399788124,0.0,0.06878514669013762,0.0,1.0,0.0
Gwh,2017,2,0.0,0.0,0.0,6129.182,5555.93,1368.834,0.0,1056.617,0.0,14110.563,14110.563,0.0,0.0,0.0,0.43436835227623444,0.3937426167899892,0.09700775227749595,0.0,0.0748812786562804,0.0,1.0,0.0
Gwh,2017,3,0.0,0.0,0.0,6565.262,5492.411,1716.158,0.0,1027.245,0.0,14801.076,14801.076,0.0,0.0,0.0,0.4435665352978392,0.3710818726962824,0.11594819187469883,0.0,0.06940340013117965,0.0,1.0,0.0
Gwh,2017,4,0.0,0.0,0.0,6160.192,4760.095,1453.375,0.0,788.093,0.0,13161.755,13161.755,0.0,0.0,0.0,0.4680372792230216,0.3616611158618285,0.11042410377643408,0.0,0.05987750113871593,0.0,1.0,0.0
Gwh,2017,5,0.0,0.0,0.0,5682.839,4692.554,1088.799,0.0,502.607,0.0,11966.799,11966.799,0.0,0.0,0.0,0.4748838014242572,0.39213109537479485,0.09098498270088767,0.0,0.04200012050006021,0.0,1.0,0.0
Gwh,2017,6,0.0,0.0,0.0,4442.239,4169.36,1316.388,0.0,302.568,0.0,10230.555,10230.555,0.0,0.0,0.0,0.43421290438299776,0.4075399623969569,0.12867219813587824,0.0,0.029574935084166986,0.0,1.0,0.0
Gwh,2017,7,0.0,0.0,0.0,4281.22,5178.956,1024.262,0.0,262.189,0.0,10746.627,10746.627,0.0,0.0,0.0,0.39837802130845335,0.48191455793524796,0.09531009125002662,0.0,0.02439732950627206,0.0,1.0,0.0
Gwh,2017,8,0.0,0.0,0.0,3637.118,5386.769,1088.177,0.0,272.512,0.0,10384.576,10384.576,0.0,0.0,0.0,0.3502423209190245,0.518727871027185,0.10478781223229527,0.0,0.026241995821495265,0.0,1.0,0.0
Gwh,2017,9,0.0,0.0,0.0,3119.337,5921.681,969.79,0.0,370.075,0.0,10380.883,10380.883,0.0,0.0,0.0,0.3004886000545426,0.5704409730848522,0.09342076199105606,0.0,0.03564966486954915,0.0,1.0,0.0
Gwh,2017,10,0.0,0.0,0.0,4161.714,5563.57,1819.756,0.0,628.466,0.0,12173.506,12173.506,0.0,0.0,0.0,0.34186650912235145,0.45702281659860355,0.14948495527911188,0.0,0.05162571899993314,0.0,1.0,0.0
Gwh,2017,11,0.0,0.0,0.0,5754.741,5927.707,1625.735,0.0,860.547,0.0,14168.73,14168.73,0.0,0.0,0.0,0.40615785606755156,0.4183654427743348,0.11474105300898528,0.0,0.0607356481491284,0.0,1.0,0.0
Gwh,2017,12,0.0,0.0,0.0,6391.064,6097.424,1853.275,0.0,1004.475,0.0,15346.238,15346.238,0.0,0.0,0.0,0.4164580270421976,0.3973236958790813,0.12076412473206789,0.0,0.0654541523466533,0.0,1.0,0.0
