unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017,1,2624.628,0.0,0.0,1524.175,219.413,159.8085,41.506,27.593,2624.628,1972.4955,4597.1235,0.570928320720555,0.0,0.0,0.3315497179921314,0.04772832402697035,0.03476271629422181,0.00902868935324448,0.006002231612877053,0.570928320720555,0.4290716792794451
Gwh,2017,2,2130.988,0.0,0.0,1379.796,128.243,116.33,87.236,25.532,2130.988,1737.137,3868.125,0.5509098077233802,0.0,0.0,0.3567092583616093,0.033153788980449184,0.03007400226207788,0.02255252867991598,0.006600613992567459,0.5509098077233802,0.4490901922766198
Gwh,2017,3,1858.645,0.0,0.0,1529.156,184.902,148.819,112.014,28.207,1858.645,2003.098,3861.743,0.4812969169621075,0.0,0.0,0.3959755996191357,0.047880451909927714,0.038536743641407516,0.02900607316437163,0.0073042147030498925,0.4812969169621075,0.5187030830378925
Gwh,2017,4,1638.765,0.0,0.0,1397.4630530000002,217.563,99.0675,133.04,26.936,1638.765,1874.069553,3512.834553,0.4665078799684649,0.0,0.0,0.3978163593860551,0.06193374516149608,0.028201584363087992,0.037872549359428936,0.007667881761467062,0.4665078799684649,0.5334921200315351
Gwh,2017,5,1869.412,0.0,0.0,1350.900494,300.644,88.381,147.169,28.02,1869.412,1915.114494,3784.5264939999997,0.4939619270637349,0.0,0.0,0.35695363637742317,0.07944032112779285,0.023353251758210576,0.038887031239792404,0.007403832433046246,0.4939619270637349,0.5060380729362652
Gwh,2017,6,1427.399,0.0,0.0,1392.3419529999999,338.562,77.757,152.499,26.838,1427.399,1987.997953,3415.396953,0.41793062992171615,0.0,0.0,0.407666216302325,0.09912815542644773,0.02276660694789816,0.04465044681440283,0.007857944587210036,0.41793062992171615,0.5820693700782839
Gwh,2017,7,1674.897,0.0,0.0,1475.511,242.64,104.7785,160.807,27.548,1674.897,2011.2845,3686.1815,0.45437182081240435,0.0,0.0,0.40028170072472014,0.06582421402744275,0.028424671981018838,0.04362427623273569,0.007473316221678177,0.45437182081240435,0.5456281791875955
Gwh,2017,8,1752.802,0.0,0.0,1485.858,179.04,115.319,163.203,26.293,1752.802,1969.713,3722.515,0.4708649931565084,0.0,0.0,0.39915433517393484,0.04809651539349069,0.03097878719091797,0.04384213361128162,0.007063235473866458,0.4708649931565084,0.5291350068434916
Gwh,2017,9,1889.736,40.837,0.0,1352.566932,109.787,119.776,122.097,25.409,1930.573,1729.6359320000001,3660.208932,0.5162918388288333,0.011157013372372154,0.0,0.3695327116916614,0.029994735830561052,0.03272381501308243,0.03335793181983306,0.006941953443656587,0.5274488522012054,0.4725511477987946
Gwh,2017,10,1941.668,130.546,0.0,1376.368068,166.979,124.39,100.591,21.072,2072.214,1789.400068,3861.614068,0.5028125456891204,0.033806071166405334,0.0,0.3564229992338012,0.04324072707930689,0.0322119191119541,0.026048952129516634,0.005456785589895464,0.5366186168555257,0.4633813831444743
Gwh,2017,11,1957.4485,193.182,0.0,1485.731,196.716,84.595379,52.157,26.049,2150.6305,1845.2483789999999,3995.878879,0.48986682511504626,0.048345309217266694,0.0,0.37181582450062045,0.049229720408650056,0.021170656459229477,0.013052697936893596,0.006518966362293485,0.538212134332313,0.46178786566768704
Gwh,2017,12,1837.4945,226.59,0.0,1558.933,271.821,167.356121,53.51,26.057,2064.0845,2077.677121,4141.761621000001,0.4436504724664355,0.05470860487265111,0.0,0.3763937045762682,0.06562932029254998,0.04040699014435142,0.01291962331407194,0.006291284333671697,0.4983590773390866,0.5016409226609133
