unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017,1,758.138,845.9175,227.826,0.0,80.929002,656.7395,0.0,0.0,1831.8815,737.668502,2569.550002,0.2950469924344364,0.329208421451843,0.08866377374352413,0.0,0.03149539878072394,0.25558541358947257,0.0,0.0,0.7129191876298036,0.2870808123701965
Gwh,2017,2,632.37,641.664,158.698,0.0,76.22499800000001,818.794,0.0,0.0,1432.732,895.018998,2327.750998,0.2716656551939324,0.27565835029232794,0.06817653612278679,0.0,0.03274619925648938,0.3517532591344635,0.0,0.0,0.6155005416090471,0.3844994583909529
Gwh,2017,3,549.14,717.871,245.032,0.0,134.125215,745.13,0.0,0.0,1512.043,879.255215,2391.298215,0.22964095258190123,0.3002013699073497,0.10246819006637364,0.0,0.056088870120283185,0.31160061732409233,0.0,0.0,0.6323105125556245,0.3676894874443755
Gwh,2017,4,511.975,847.1535,207.441,0.0,63.941283000000006,433.304,0.0,0.0,1566.5695,497.245283,2063.8147830000003,0.24807216433239396,0.4104794223678162,0.1005133802261363,0.0,0.030982084015821296,0.20995294905783216,0.0,0.0,0.7590649669263464,0.24093503307365344
Gwh,2017,5,538.0505,766.3195,146.947,0.0,42.408504,444.4235,0.0,0.0,1451.317,486.83200400000004,1938.1490039999999,0.2776104927379464,0.3953872991284214,0.07581821609005662,0.0,0.021880930677918096,0.22930306136565753,0.0,0.0,0.7488160079564244,0.25118399204357567
Gwh,2017,6,322.6375,703.7955,256.3435,0.0,48.97226,570.0655,0.0,0.0,1282.7765,619.03776,1901.81426,0.1696472188614255,0.3700653185763787,0.13478892518136865,0.0,0.025750285414307492,0.2997482519665196,0.0,0.0,0.6745014626191729,0.32549853738082707
Gwh,2017,7,384.962,826.0445,270.4845,0.0,28.091,405.944,0.0,0.0,1481.491,434.035,1915.526,0.20096934210237813,0.43123638102536843,0.14120638404281644,0.0,0.014664901442214828,0.2119229913872221,0.0,0.0,0.7734121071705631,0.22658789282943692
Gwh,2017,8,350.6255,887.592,269.7955,0.0,37.2425,441.939,0.0,0.0,1508.013,479.1815,1987.1945,0.17644246700562022,0.44665582558727895,0.13576703236648452,0.0,0.01874124550968715,0.22239342953092917,0.0,0.0,0.7588653249593836,0.2411346750406163
Gwh,2017,9,394.924,728.8365,248.6645,0.0,60.8835,593.5985,0.0,0.0,1372.425,654.482,2026.907,0.19484071050127114,0.3595806319678209,0.12268175106208623,0.0,0.030037638628708667,0.292859267840113,0.0,0.0,0.6771030935311783,0.3228969064688217
Gwh,2017,10,341.6245,783.7145,239.759,0.0,90.89749800000001,715.8895,0.0,0.0,1365.098,806.786998,2171.884998,0.15729400972638424,0.36084530291506717,0.11039212491489385,0.0,0.041851892749249525,0.32961666969440523,0.0,0.0,0.6285314375563452,0.3714685624436548
Gwh,2017,11,507.192,708.008,247.5915,0.0,101.58325,596.7695,0.0,0.0,1462.7915,698.35275,2161.14425,0.23468678687227845,0.3276079326958393,0.11456500416388217,0.0,0.047004382053627385,0.2761358942143728,0.0,0.0,0.6768597237319999,0.3231402762680002
Gwh,2017,12,650.036,687.194,192.567,0.0,119.983752,799.4865,0.0,0.0,1529.797,919.470252,2449.2672519999996,0.2654001924327366,0.28057126042037983,0.07862228992885748,0.0,0.04898761125476397,0.3264186459632622,0.0,0.0,0.624593742781974,0.3754062572180262
