unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2017,1,418.729,0.0,904.9875,1402.734625,13.2375,54.205747,0.0,158.70775,1323.7165,1628.885622,2952.602122,0.14181694068429584,0.0,0.30650506319726883,0.4750842026929899,0.00448333349805809,0.0183586357931907,0.0,0.053751824134196706,0.4483220038815647,0.5516779961184354
Gwh,2017,2,395.13175,0.0,509.63725,1052.414963,7.5105,44.44925,0.0,138.24625,904.769,1242.620963,2147.389963,0.184005586692779,0.0,0.23732869147251387,0.4900902868753885,0.003497501678506262,0.02069919798726376,0.0,0.06437873529354854,0.4213342781652929,0.5786657218347071
Gwh,2017,3,500.50975,0.0,347.91325,1397.385787,8.964375,69.29875100000001,0.0,162.34125,848.423,1637.990163,2486.4131629999997,0.2012979007061346,0.0,0.139925759393995,0.5620086829471149,0.0036053440889863893,0.02787097174002534,0.0,0.06529134112374389,0.3412236601001296,0.6587763398998705
Gwh,2017,4,233.494,0.0,405.526,1372.991,22.5015,81.291125,0.0,155.32,639.02,1632.103625,2271.123625,0.10280990318173454,0.0,0.17855743101611213,0.6045426082871204,0.00990765088800483,0.035793350967409356,0.0,0.0683890556596187,0.28136733419784665,0.7186326658021532
Gwh,2017,5,259.871,0.0,390.75625,1396.576126,22.62075,56.581372,0.0,156.324,650.62725,1632.102248,2282.7294979999997,0.11384222275468227,0.0,0.1711793930653452,0.6118009721360337,0.009909518416360345,0.024786717852278792,0.0,0.06848117577529987,0.28502161582002744,0.7149783841799726
Gwh,2017,6,226.42875,0.0,508.94775,1331.61875,21.19325,47.82525,0.0,146.756,735.3765,1547.39325,2282.76975,0.09919035855455856,0.0,0.2229518548684115,0.5833346749053425,0.009284006851764177,0.020950536075747456,0.0,0.0642885687441758,0.32214221342297006,0.67785778657703
Gwh,2017,7,388.4275,0.0,559.9475,1325.850813,18.4385,43.397375999999994,0.0,151.26825,948.375,1538.954939,2487.329939,0.15616243503110103,0.0,0.2251199132130898,0.5330417940183045,0.007412969108317399,0.017447374117744656,0.0,0.060815514511442535,0.3812823482441908,0.6187176517558091
Gwh,2017,8,497.98725,0.0,623.01125,1166.29872,11.67225,41.795373,0.0,164.5485,1120.9985,1384.3148429999999,2505.313343,0.19877244153566945,0.0,0.24867597968961924,0.4655300796040985,0.004658998058112367,0.016682692852284867,0.0,0.0656798082602157,0.4474484212252886,0.5525515787747114
Gwh,2017,9,489.578,0.0,494.715,1193.515218,16.28525,55.849247000000005,0.0,124.8645,984.293,1390.5142150000001,2374.807215,0.20615483939398424,0.0,0.20831796234878797,0.5025735185834864,0.006857504010067614,0.023517381388787808,0.0,0.05257879427488602,0.41447280174277223,0.5855271982572279
Gwh,2017,10,489.71725,0.0,501.64875,1400.64,15.9015,62.546502999999994,0.0,156.593,991.366,1635.681003,2627.047003,0.18641358507889627,0.0,0.19095537667469742,0.5331613779275802,0.006052994096352679,0.023808672980945515,0.0,0.059607993241527844,0.3773689617535937,0.6226310382464062
Gwh,2017,11,481.9575,0.0,905.27725,1129.750376,20.9185,56.496499,0.0,151.557,1387.23475,1358.722375,2745.957125,0.17551530415829053,0.0,0.3296763965315008,0.411423166703668,0.00761792666373114,0.020574428670294697,0.0,0.055192777272514766,0.5051917006897914,0.4948082993102087
Gwh,2017,12,456.9205,0.0,709.0775,1424.3665,8.62775,69.3345,0.0,162.07625,1165.998,1664.405,2830.403,0.1614330185489487,0.0,0.2505217454899532,0.5032380547929041,0.0030482408335491453,0.024496334974206856,0.0,0.05726260536043807,0.4119547640389019,0.5880452359610981
