KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26168.588,MWH,14062.88,14072.18,14076.78,14084.74,14091.44,14096.7,14077.76,14078.06,13996.86,13817.26,13916.66,13965.46,13944.54,13925.85,13913.06,13904.27,13902.86,13921.26,13947.5,13977.02,14032.73,14085.94,14115.28,14120.33,2019-08-31
BARAJLI,20656.796,MWH,16864.73,16822.73,16822.73,16822.73,16822.63,16821.13,16813.53,16813.53,16815.33,16766.63,16766.73,16765.53,16807.53,16762.53,16467.53,16481.53,16536.73,16570.93,16570.93,16557.93,16557.93,16576.93,16520.43,16520.43,2019-08-31
LİNYİT,10323.452,MWH,5461.0,5461.0,5452.0,5452.0,5502.0,5562.0,5617.0,5632.0,5632.0,5650.0,5657.0,5645.0,5634.0,5599.0,5604.0,5545.0,5505.0,5505.0,5520.0,5430.0,5486.0,5516.0,5648.0,5648.0,2019-08-31
İTHAL KÖMÜR,8977.75,MWH,8145.8,8144.8,8145.8,8144.8,8143.8,8144.8,8142.8,8209.8,8209.8,8210.8,8211.8,8210.8,8209.8,8209.8,8193.8,8195.8,8194.8,8193.8,8192.8,8190.8,8188.8,8186.8,8180.8,8171.8,2019-08-31
AKARSU,7844.069,MWH,2495.11,2353.37,2320.04,2328.9,2377.9,2371.31,2404.55,2505.79,2565.76,2601.47,2596.22,2652.91,2619.69,2518.14,2565.11,2584.28,2620.84,2612.59,2547.33,2569.15,2537.17,2528.21,2552.55,2662.8,2019-08-31
RÜZGAR,7301.903,MWH,4313.14,4196.83,4095.23,4069.88,4073.2,4040.57,3944.53,3849.23,3762.19,3778.15,3743.66,3654.29,3633.16,3691.53,3865.22,4014.52,4242.88,4443.39,4539.55,4589.96,4677.53,4545.9,4276.69,4042.13,2019-08-31
JEOTERMAL,1377.518,MWH,753.6,763.2,774.1,781.3,791.1,796.2,797.5,791.6,767.1,742.0,714.4,692.6,671.5,657.7,646.2,641.7,641.2,650.3,664.0,680.4,698.7,714.1,729.1,743.6,2019-08-31
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2019-08-31
BİYOKÜTLE,641.952,MWH,320.33,320.13,318.73,320.03,320.49,319.49,319.12,319.12,320.98,326.07,324.26,324.36,324.29,320.62,323.66,321.36,322.22,323.27,324.69,324.88,325.18,324.42,323.82,322.89,2019-08-31
ASFALTİT KÖMÜR,405.0,MWH,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,188.0,2019-08-31
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-31
ATIK ISI,153.625,MWH,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,2019-08-31
GÜNEŞ,91.48,MWH,0.0,0.0,0.0,0.0,0.0,0.0,3.85,18.69,38.32,58.55,72.45,78.8,78.68,78.54,72.78,59.97,41.51,22.25,5.45,0.2,0.0,0.0,0.0,0.0,2019-08-31
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-31
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-31
