KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26228.928,MWH,14402.87,14418.86,14434.02,14424.76,15235.91,15245.74,15174.33,15220.52,15147.26,15090.81,15031.05,14991.0,14968.0,14932.81,14912.77,14900.98,14898.92,14905.28,14945.56,14992.92,15031.89,15117.4,15146.97,15178.2,2019-07-25
BARAJLI,20656.796,MWH,17326.47,17328.47,17100.47,17324.47,17326.27,17325.27,17325.27,17354.87,16515.17,16576.27,16641.27,16697.77,16595.77,16689.87,16629.87,16609.77,16611.77,16848.17,16811.17,16813.17,16988.77,16988.77,16888.77,16928.77,2019-07-25
LİNYİT,10323.452,MWH,5760.0,5760.0,5760.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5887.0,5827.0,5787.0,5787.0,5887.0,5887.0,5887.0,5887.0,5887.0,5887.0,5888.0,5888.0,5888.0,5890.0,5890.0,2019-07-25
İTHAL KÖMÜR,8977.75,MWH,8047.9,8045.9,8045.9,7981.9,7979.9,8046.9,8045.9,8046.9,8032.9,8036.9,8038.9,8040.9,8040.9,8040.9,8035.9,8035.9,8034.9,8030.9,8028.9,8029.9,8031.9,7996.9,8028.9,8028.9,2019-07-25
AKARSU,7824.567,MWH,2868.54,2676.63,2713.76,2750.27,2736.7,2712.53,2740.68,2794.74,2803.4,2826.84,2902.89,2925.89,2859.59,2847.68,2858.49,2918.04,2924.04,2908.32,2944.58,2957.34,3024.63,3009.86,3062.88,3060.65,2019-07-25
RÜZGAR,7260.847,MWH,3808.17,3715.5,3600.48,3609.01,3622.54,3612.57,3576.52,3496.88,3414.89,3428.71,3457.68,3427.26,3432.38,3512.42,3590.29,3794.03,3998.65,4192.5,4299.5,4325.14,4289.12,4251.76,4148.36,3906.45,2019-07-25
JEOTERMAL,1377.518,MWH,748.1,756.3,771.3,779.7,784.7,790.4,791.63,783.1,760.3,737.2,714.6,691.4,675.5,659.6,648.5,642.3,639.8,641.2,649.9,663.8,679.9,696.4,715.0,731.7,2019-07-25
TAŞ KÖMÜR,844.766,MWH,288.0,288.0,288.0,288.0,284.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,2019-07-25
BİYOKÜTLE,635.017,MWH,310.02,310.72,309.3,310.22,312.92,313.22,312.14,313.37,313.48,314.25,312.99,314.76,316.71,317.61,319.29,318.5,316.89,320.97,321.68,320.88,321.03,320.48,320.24,319.31,2019-07-25
ASFALTİT KÖMÜR,405.0,MWH,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2019-07-25
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-25
ATIK ISI,153.625,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-25
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.14,6.23,23.14,39.04,51.42,61.55,65.94,68.23,70.23,64.55,50.99,40.69,25.87,9.96,1.73,0.0,0.0,0.0,0.0,2019-07-25
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-25
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-25
