KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26168.588,MWH,14050.81,14067.95,14073.41,14089.8,14097.09,13551.86,13552.46,13620.87,13650.97,13231.99,13736.39,13877.28,13849.74,13837.69,13813.37,13803.86,13606.48,13643.96,13672.56,13704.5,13729.03,13780.01,13798.94,13815.12,2019-08-19
BARAJLI,20656.796,MWH,17540.42,17540.42,17540.42,17496.42,17496.32,17494.62,17420.62,17420.62,16567.32,16591.82,16591.82,16669.82,16711.82,16711.82,16711.82,16682.82,16739.82,16726.82,16724.82,16742.82,16771.92,16794.92,16801.42,16735.42,2019-08-19
LİNYİT,10323.452,MWH,5596.0,5576.0,5306.0,4976.0,4976.0,5116.0,5116.0,5046.0,4996.0,5004.0,4984.0,4982.0,5152.0,5222.0,5222.0,5282.0,5270.0,5265.0,5268.0,5268.0,5270.0,5270.0,5272.0,5272.0,2019-08-19
İTHAL KÖMÜR,8977.75,MWH,7382.0,7381.0,7383.0,7383.0,7403.0,7402.0,7404.0,7347.0,7393.0,7399.0,7398.0,7386.0,7365.0,7365.0,7365.0,7365.0,7367.0,7365.0,7367.0,7366.0,7368.0,7364.0,7366.0,7365.0,2019-08-19
AKARSU,7835.067,MWH,2455.77,2420.71,2394.47,2364.06,2354.36,2405.77,2415.91,2410.64,2444.22,2482.54,2536.53,2558.03,2484.17,2522.93,2498.45,2532.16,2508.93,2518.46,2512.54,2539.22,2623.95,2660.62,2633.11,2593.38,2019-08-19
RÜZGAR,7301.903,MWH,3765.49,3655.9,3606.93,3562.16,3584.68,3603.23,3659.3,3572.75,3552.74,3681.78,3824.63,3888.07,3966.62,4058.72,4190.66,4423.98,4564.89,4743.3,4775.59,4687.87,4639.33,4550.13,4316.69,4057.85,2019-08-19
JEOTERMAL,1377.518,MWH,755.6,763.1,766.8,771.5,775.6,781.5,782.5,773.9,758.2,745.8,725.2,705.0,680.9,666.8,655.5,652.0,650.5,660.2,673.9,688.0,707.5,723.3,738.1,749.7,2019-08-19
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2019-08-19
BİYOKÜTLE,641.952,MWH,288.36,290.14,288.79,289.09,288.68,290.59,291.04,289.24,289.58,294.15,293.79,296.34,290.03,290.93,287.83,287.73,286.11,284.95,284.85,285.85,287.25,286.03,284.93,284.88,2019-08-19
ASFALTİT KÖMÜR,405.0,MWH,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,2019-08-19
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
ATIK ISI,153.625,MWH,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,2019-08-19
GÜNEŞ,91.48,MWH,0.0,0.0,0.0,0.0,0.0,0.3,4.7,19.28,37.76,53.94,67.13,73.49,73.43,70.38,61.98,51.42,37.96,20.89,7.04,0.5,0.0,0.0,0.0,0.0,2019-08-19
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-19
