KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25455.788,MWH,12636.52,12641.52,12647.72,12204.32,12194.02,12612.12,12604.89,12618.29,13596.49,13162.26,13136.26,12299.86,12254.13,12233.28,12215.53,12198.43,12319.94,12603.99,12610.08,13451.95,12692.51,12714.79,12744.41,12742.75,2019-04-24
BARAJLI,20656.796,MWH,17183.13,17183.13,17183.13,17174.83,17174.83,17183.13,17183.13,17291.13,17321.53,17380.53,17362.53,17294.73,17313.73,17341.23,17342.03,17343.53,17343.93,17281.03,17260.23,17130.23,17133.73,17090.23,17315.43,17305.43,2019-04-24
LİNYİT,10068.452,MWH,4753.0,4753.0,4753.0,4553.0,4553.0,4755.0,4965.0,4990.0,4854.0,4854.0,4813.0,4882.0,4886.0,4886.0,4886.0,4864.0,4864.0,4886.0,4866.0,4867.0,4868.0,4848.0,4656.0,4656.0,2019-04-24
İTHAL KÖMÜR,8977.75,MWH,5126.5,5125.5,5124.5,5125.5,5122.5,5124.5,5125.5,5126.5,5132.5,5137.5,5134.5,5135.5,5137.5,5135.5,5135.5,5134.5,5133.5,5135.5,5137.5,5135.5,5131.5,5128.5,5125.5,5125.5,2019-04-24
AKARSU,7817.54,MWH,4764.8,4801.42,4867.42,4812.0,4813.64,4859.46,4823.1,4792.26,4877.42,4862.67,4911.98,4950.6,4930.1,4983.03,4927.51,4927.31,4979.11,4944.8,4960.36,5024.12,4979.74,4983.18,5003.23,4956.73,2019-04-24
RÜZGAR,7119.558,MWH,928.35,981.31,1041.62,1043.17,923.79,812.06,777.44,694.72,573.01,514.12,464.12,529.48,628.74,737.25,885.36,977.84,1052.76,1118.37,1132.89,1091.93,1039.35,1000.07,917.13,858.73,2019-04-24
JEOTERMAL,1351.018,MWH,895.2,898.4,900.2,901.0,900.9,901.7,901.3,898.3,882.6,870.3,859.3,848.4,838.9,830.1,825.3,821.7,820.0,820.9,827.2,837.5,845.6,856.7,865.4,873.0,2019-04-24
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-04-24
BİYOKÜTLE,600.031,MWH,307.7,306.59,308.01,308.79,307.4,308.4,311.57,312.16,314.53,322.17,322.52,322.12,322.53,323.62,322.03,320.66,319.05,324.86,316.86,317.92,317.64,314.8,315.11,313.59,2019-04-24
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-24
ASFALTİT KÖMÜR,405.0,MWH,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,2019-04-24
ATIK ISI,153.625,MWH,17.3,17.3,16.8,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,16.4,14.9,14.9,11.3,6.8,6.8,6.8,6.8,6.8,6.8,6.8,2019-04-24
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.2,4.8,18.3,34.1,49.2,59.5,63.2,62.6,58.8,50.7,40.0,27.9,14.8,3.6,0.1,0.0,0.0,0.0,0.0,2019-04-24
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-24
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-24
