KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25996.526,MWH,13799.55,13812.75,13817.05,13824.05,13782.95,13735.35,13795.05,13874.22,13357.62,13227.38,13287.98,13741.98,13720.38,13761.86,13690.26,13770.96,13759.36,13783.68,13825.68,13859.68,13820.48,13846.48,13880.08,13890.88,2019-05-17
BARAJLI,20656.796,MWH,17589.24,17587.24,17580.24,17559.24,17263.84,17407.84,17386.34,17390.84,17417.54,17522.54,17444.54,17442.44,17435.64,17437.64,17421.24,17418.24,17460.24,17479.24,17470.24,17468.24,17468.24,17328.24,17242.24,17384.84,2019-05-17
LİNYİT,10068.452,MWH,4305.0,4305.0,4170.0,4169.0,4183.0,4116.0,4116.0,4116.0,4116.0,4165.0,4164.0,4306.0,4305.0,4513.0,4567.0,4567.0,4652.0,4652.0,4562.0,4372.0,4373.0,4374.0,4374.0,4374.0,2019-05-17
İTHAL KÖMÜR,8977.75,MWH,5269.5,5285.5,5283.5,5299.5,5253.5,5256.5,5291.5,5334.5,5319.5,5274.5,5080.5,5165.5,5324.5,5265.5,5074.5,5166.5,5317.5,5321.5,5322.5,5324.5,5325.0,5322.0,5322.0,5322.0,2019-05-17
AKARSU,7820.547,MWH,5735.6,5733.36,5728.31,5736.06,5657.78,5668.18,5635.06,5688.1,5702.34,5758.91,5747.86,5793.36,5787.73,5764.34,5754.54,5772.25,5774.12,5817.67,5829.66,5851.75,5876.29,5855.15,5845.75,5856.51,2019-05-17
RÜZGAR,7171.648,MWH,539.92,484.89,460.98,450.99,433.15,417.4,484.13,486.15,456.11,561.0,794.86,1029.12,1270.12,1453.67,1616.53,1655.37,1704.86,1766.44,1730.11,1610.08,1442.75,1349.79,1301.06,1244.33,2019-05-17
JEOTERMAL,1351.018,MWH,838.1,848.1,853.8,861.5,866.5,867.3,864.6,854.3,840.4,817.0,777.4,751.4,733.9,721.0,712.7,710.8,714.7,725.3,743.8,769.1,792.1,808.1,820.7,831.0,2019-05-17
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-05-17
BİYOKÜTLE,600.031,MWH,308.9,309.51,307.8,309.15,309.67,309.21,314.11,314.1,315.49,317.96,319.36,319.52,321.71,321.49,320.87,318.2,317.28,316.77,315.71,315.6,316.49,315.52,315.82,315.83,2019-05-17
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-17
ASFALTİT KÖMÜR,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2019-05-17
ATIK ISI,153.625,MWH,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,2019-05-17
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.79,8.05,24.75,42.63,57.96,68.47,72.57,72.56,68.25,60.38,49.1,35.97,20.48,6.76,0.68,0.0,0.0,0.0,0.0,2019-05-17
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-17
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-17
