KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25594.338,MWH,19397.42,19396.72,19400.12,19394.52,19381.62,19392.12,19387.82,17937.97,18698.77,18665.94,18620.21,18569.11,19088.38,19100.88,19111.98,19100.88,19115.88,19293.48,19326.81,19354.01,18536.81,18540.74,18501.04,18504.54,2019-01-23
BARAJLI,20656.796,MWH,17139.35,17136.35,17128.35,17125.25,17125.25,17127.25,16975.35,17041.35,16702.15,16609.15,16738.3,16822.3,16983.3,16927.3,16919.7,16919.7,17081.6,17081.6,17121.6,17121.6,17088.6,17085.6,17085.6,17085.6,2019-01-23
LİNYİT,10067.652,MWH,5157.0,5137.0,5137.0,5122.0,5122.0,5042.0,5137.0,5132.0,5097.0,5097.0,5035.0,5097.0,4917.0,4917.0,4917.0,4987.0,4987.0,4987.0,4987.0,4987.0,4987.0,4987.0,4987.0,4987.0,2019-01-23
İTHAL KÖMÜR,8977.75,MWH,7093.0,7093.0,7096.0,6955.0,6599.0,6600.0,6700.0,7550.0,7548.0,7557.0,7556.0,7551.0,7549.0,7549.0,7550.0,7501.0,7549.0,7546.0,7547.0,7548.0,7550.0,7548.0,7456.0,7546.0,2019-01-23
AKARSU,7750.31,MWH,3403.06,3362.08,3219.23,3284.48,3199.05,3252.2,3331.12,3411.3,3412.1,3520.28,3520.45,3494.38,3492.3,3501.39,3514.17,3544.61,3586.31,3551.91,3529.09,3492.22,3435.73,3432.44,3510.65,3423.09,2019-01-23
RÜZGAR,7040.257,MWH,3185.93,3482.88,3763.3,4000.18,4267.85,4360.49,4463.93,4479.23,4531.79,4511.33,4508.15,4528.72,4494.63,4531.64,4501.53,4472.77,4521.08,4435.45,4459.46,4384.55,4371.07,4377.53,4381.82,4484.88,2019-01-23
JEOTERMAL,1351.018,MWH,868.0,867.6,869.6,869.2,870.5,870.6,869.6,869.5,867.6,856.6,847.7,843.4,840.7,838.2,837.9,839.6,841.4,843.7,850.3,851.5,852.9,865.4,867.3,868.7,2019-01-23
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-01-23
BİYOKÜTLE,595.763,MWH,286.95,280.85,280.6,285.25,287.15,283.25,283.35,283.1,288.63,293.0,294.5,282.0,278.05,273.05,275.95,275.33,275.83,275.28,290.73,290.43,294.03,292.41,292.96,289.26,2019-01-23
FUEL OİL,423.67,MWH,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2019-01-23
ASFALTİT KÖMÜR,405.0,MWH,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,2019-01-23
ATIK ISI,153.625,MWH,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,2019-01-23
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,10.7,19.8,31.1,37.4,39.9,37.9,28.2,19.5,10.2,2.6,0.3,0.0,0.0,0.0,0.0,0.0,2019-01-23
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-23
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-01-23
