KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25534.578,MWH,12764.01,12243.71,12251.11,12250.21,12246.51,12671.21,12101.61,11287.81,12629.51,11801.16,11791.66,11757.36,11746.06,11854.96,11847.36,11830.06,11833.66,10931.46,11101.68,11108.41,11450.74,11479.84,11496.14,11974.94,2019-04-01
BARAJLI,20656.796,MWH,16763.28,16763.28,16763.28,16763.28,16878.78,16878.78,16878.78,16951.08,16780.18,16898.58,16900.78,16869.78,16860.28,16863.28,16861.28,16796.88,16793.88,16793.78,16842.78,16843.28,16908.68,16895.18,16898.18,16892.28,2019-04-01
LİNYİT,10067.652,MWH,4956.0,4996.0,5044.0,5032.0,5098.0,5101.0,5181.0,5181.0,5178.0,5175.0,5165.0,5165.0,5215.0,5275.0,5315.0,5315.0,5315.0,5315.0,5315.0,5315.0,5318.0,5318.0,5503.0,5503.0,2019-04-01
İTHAL KÖMÜR,8977.75,MWH,4986.0,4984.0,4985.0,5085.0,4819.0,4785.0,4720.0,4776.0,4560.0,4556.0,4560.0,4557.0,4558.0,4558.0,4557.0,4559.0,4558.0,4555.0,4555.0,4555.0,4554.0,4553.0,4554.0,4481.0,2019-04-01
AKARSU,7806.566,MWH,3790.09,3800.63,3772.95,3640.48,3613.87,3598.28,3662.4,3716.39,3909.56,4031.35,4122.67,4082.19,4073.46,4034.77,4019.4,4057.39,4103.02,4086.42,4108.8,4049.7,4028.4,4031.02,3965.02,3915.74,2019-04-01
RÜZGAR,7114.058,MWH,3205.48,3045.35,2904.24,2790.34,2727.64,2671.66,2596.54,2517.72,2536.56,2528.84,2587.66,2678.1,2775.65,2860.75,3006.12,3228.45,3528.37,3716.67,3761.41,3703.03,3636.78,3525.23,3327.23,3148.5,2019-04-01
JEOTERMAL,1351.018,MWH,899.35,899.95,902.75,906.75,908.75,909.05,909.95,908.65,904.75,896.05,887.95,878.05,867.95,858.05,852.95,849.55,846.45,850.25,857.45,868.75,879.45,886.45,892.95,897.35,2019-04-01
TAŞ KÖMÜR,844.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,2019-04-01
BİYOKÜTLE,600.031,MWH,287.39,287.59,285.94,287.59,288.99,291.09,291.09,291.94,295.72,297.09,299.19,299.34,298.84,299.24,299.74,296.57,295.52,295.87,303.67,305.57,306.27,306.52,306.1,304.3,2019-04-01
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-01
ASFALTİT KÖMÜR,405.0,MWH,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,2019-04-01
ATIK ISI,153.625,MWH,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,2019-04-01
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.0,1.4,9.86,21.34,35.52,47.92,53.03,55.16,51.83,42.23,31.67,19.21,9.79,2.93,0.6,0.0,0.0,0.0,0.0,2019-04-01
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-01
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-01
