KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26180.98,MWH,12588.63,12591.62,12596.08,11698.84,11709.84,11713.34,12031.0,12888.33,13514.77,13493.39,13429.35,13393.82,13292.67,13107.42,13103.44,13079.12,13097.26,13137.02,13201.46,13229.94,13286.8,13308.93,13287.1,12496.63,2019-11-20
BARAJLI,20660.479,MWH,14142.97,14142.97,14142.97,14142.97,14142.97,14058.43,14058.43,14058.43,13748.43,13566.43,13610.93,13815.43,13871.83,13868.33,13892.33,13878.33,14028.93,13994.97,13957.97,13957.97,14047.47,14057.47,14047.47,14047.47,2019-11-20
LİNYİT,10323.452,MWH,5205.45,5335.45,5405.45,5435.45,5435.45,5435.45,5432.45,5430.45,5462.45,5462.45,5463.45,5461.45,5460.45,5460.45,5454.45,5378.45,5357.45,5362.45,5363.45,5364.45,5364.45,5366.45,5364.45,5364.45,2019-11-20
İTHAL KÖMÜR,9017.75,MWH,8046.25,8047.25,8048.25,8045.25,8046.25,8046.1,7891.25,7753.25,7749.85,7701.85,7737.85,7709.85,7733.85,7733.85,7732.85,7732.85,7965.85,7980.85,7979.85,7981.85,8044.85,8042.85,8044.85,8044.85,2019-11-20
AKARSU,7908.764,MWH,2037.94,1969.0,1947.66,1919.51,1948.66,1956.79,1991.03,2042.47,2066.22,2122.52,2108.33,2121.81,2157.93,2160.75,2131.31,2108.81,2079.19,2119.68,2225.5,2193.33,2233.09,2267.14,2239.72,2194.53,2019-11-20
RÜZGAR,7568.617,MWH,757.72,707.52,709.25,684.66,678.75,684.04,691.39,698.57,681.32,609.99,498.55,429.36,406.44,415.14,440.84,466.07,505.59,574.01,663.96,765.82,830.86,916.97,936.46,947.39,2019-11-20
JEOTERMAL,1562.638,MWH,994.3,1001.7,1006.6,1009.1,1012.6,1017.0,1019.2,1016.7,1012.9,1002.7,985.2,966.6,949.0,937.2,930.4,926.6,927.6,938.7,952.2,963.9,972.0,980.4,988.2,993.2,2019-11-20
TAŞ KÖMÜR,844.766,MWH,290.0,290.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,2019-11-20
BİYOKÜTLE,731.54,MWH,349.61,350.51,351.0,347.59,348.05,348.35,348.35,348.35,342.79,317.11,316.81,311.08,338.01,334.91,328.51,327.21,326.09,340.82,347.57,346.8,348.0,344.9,344.9,344.9,2019-11-20
ASFALTİT KÖMÜR,405.0,MWH,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,2019-11-20
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-20
GÜNEŞ,165.288,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,31.8,65.8,93.65,112.6,125.3,116.95,99.8,66.1,28.73,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-20
ATIK ISI,162.625,MWH,22.3,22.3,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.5,22.3,19.2,15.7,14.0,13.5,13.1,13.3,13.5,13.7,13.7,2019-11-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-20
