KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25996.526,MWH,13775.96,13753.76,13764.06,13762.16,13769.36,13742.56,13732.66,12943.36,13767.14,13769.94,13741.74,13707.22,13682.32,13665.02,13647.8,13666.1,13632.5,13644.1,13714.62,13739.04,13710.89,13735.28,13747.27,13757.04,2019-05-25
BARAJLI,20656.796,MWH,17861.2,17861.2,17848.3,17853.2,17887.3,17690.85,17713.85,17835.15,17863.6,17730.2,17875.6,17877.6,17832.5,17835.2,17819.1,17820.4,17832.1,17834.1,17841.9,17844.9,17742.8,17738.3,17794.5,17751.5,2019-05-25
LİNYİT,10068.452,MWH,5632.0,5517.0,5582.0,5582.0,5522.0,5542.0,5542.0,5542.0,5878.0,5878.0,5874.0,5884.0,5889.0,5909.0,5909.0,5909.0,5909.0,5819.0,5706.0,5708.0,5438.0,5442.0,5436.0,5446.0,2019-05-25
İTHAL KÖMÜR,8977.75,MWH,6478.0,6479.0,6479.0,6479.0,6479.0,6466.0,6466.0,6467.0,6455.0,6454.0,6458.0,6456.0,6451.0,6456.0,6455.0,6457.0,6456.0,6453.0,6053.0,6042.0,5945.0,5936.0,5933.0,5931.0,2019-05-25
AKARSU,7820.547,MWH,5504.69,5492.26,5476.86,5456.29,5454.21,5413.41,5420.06,5406.75,5372.4,5392.58,5403.41,5437.88,5432.94,5434.47,5441.32,5487.92,5503.77,5409.32,5411.52,5490.14,5505.0,5520.37,5519.42,5516.62,2019-05-25
RÜZGAR,7178.248,MWH,1354.39,1380.12,1387.8,1380.47,1381.65,1357.53,1232.82,1097.52,1007.87,987.91,1013.33,1049.86,1259.09,1459.21,1665.77,1767.0,1748.82,1735.2,1628.9,1454.88,1339.4,1243.64,1132.73,1014.25,2019-05-25
JEOTERMAL,1351.018,MWH,820.8,824.1,830.7,834.7,833.9,839.2,839.6,832.0,806.5,792.1,772.8,756.2,743.7,733.0,725.9,716.7,714.9,716.9,729.8,745.2,761.9,779.5,799.9,815.1,2019-05-25
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-05-25
BİYOKÜTLE,604.367,MWH,305.49,304.73,304.02,303.42,305.29,297.33,300.21,300.26,308.22,310.89,309.64,309.23,310.14,310.25,309.95,307.97,311.34,311.86,314.21,314.42,315.22,313.55,312.95,312.34,2019-05-25
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-25
ASFALTİT KÖMÜR,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2019-05-25
ATIK ISI,153.625,MWH,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,10.2,2019-05-25
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.83,8.34,24.3,41.47,55.11,64.04,68.56,69.67,67.6,61.46,52.8,39.88,23.85,8.46,0.79,0.0,0.0,0.0,0.0,2019-05-25
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-25
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-25
