KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26162.708,MWH,11165.56,10768.96,11190.49,11167.56,11199.56,12034.78,11186.96,10951.06,13448.74,13495.32,13329.48,13357.08,13330.98,13315.18,13300.18,13279.58,13292.38,13312.08,13352.08,13376.18,13320.58,13324.08,13331.88,13338.12,2019-11-02
BARAJLI,20656.999,MWH,13930.78,13946.78,13946.78,13946.78,13901.78,13901.78,13877.78,13876.58,13573.18,13574.38,13554.38,13553.18,13595.78,13595.78,13895.78,13915.78,13851.98,13760.98,13846.78,13860.78,13770.58,13780.58,13872.78,13871.58,2019-11-02
LİNYİT,10323.452,MWH,5198.0,5198.0,5198.0,5328.0,5328.0,5328.0,5328.0,5328.0,5328.0,5328.0,5328.0,5328.0,5198.0,5198.0,5196.0,5196.0,5335.0,5335.0,5295.0,5297.0,5297.0,5297.0,5337.0,5337.0,2019-11-02
İTHAL KÖMÜR,9017.75,MWH,7608.72,7607.72,7610.72,7606.52,7605.52,7705.52,7808.72,7994.72,8079.42,8091.55,8090.42,8088.42,8086.42,8089.42,8086.42,8088.42,8087.42,8086.42,8040.42,8040.42,8044.42,8072.42,8070.42,8087.42,2019-11-02
AKARSU,7906.555,MWH,2380.83,2354.72,2320.3,2293.17,2266.22,2276.15,2246.65,2355.48,2360.2,2354.9,2455.85,2464.57,2411.39,2406.84,2412.0,2489.41,2440.57,2534.81,2563.33,2450.31,2438.92,2468.33,2449.02,2466.77,2019-11-02
RÜZGAR,7549.167,MWH,3972.21,3810.75,3607.1,3435.55,3207.7,2966.54,2862.83,2674.62,2515.58,2261.4,1974.86,1754.09,1452.63,1260.7,1082.99,1010.6,1002.88,1069.07,1084.05,1031.46,943.77,828.65,703.72,623.04,2019-11-02
JEOTERMAL,1562.638,MWH,1007.6,1012.5,1019.3,1023.6,1027.7,1030.3,1030.0,1030.2,1021.7,1015.2,998.7,983.6,965.4,934.4,933.6,912.7,924.6,934.4,945.7,962.6,972.8,979.5,975.4,980.5,2019-11-02
TAŞ KÖMÜR,844.766,MWH,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,2019-11-02
BİYOKÜTLE,718.248,MWH,345.87,346.78,345.43,346.37,346.53,346.56,347.38,344.1,346.17,351.81,352.11,349.66,353.01,351.03,354.29,353.69,354.36,352.91,351.44,350.86,350.58,349.52,349.6,349.6,2019-11-02
ASFALTİT KÖMÜR,405.0,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2019-11-02
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-02
ATIK ISI,162.625,MWH,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,12.7,2019-11-02
GÜNEŞ,147.288,MWH,1.4,1.3,1.2,1.3,1.3,1.4,1.8,8.7,32.0,55.5,74.1,86.2,95.54,92.5,80.2,58.2,28.7,5.3,0.5,0.4,0.4,0.3,0.2,0.2,2019-11-02
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-02
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-02
