KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25996.526,MWH,11361.65,12604.45,11405.05,11414.75,12230.15,12248.35,13275.05,12497.71,13312.51,13279.81,13265.41,13235.98,13999.58,14058.08,14048.08,14044.46,14094.88,14110.27,14106.18,14124.91,14163.71,14178.95,14196.04,14181.01,2019-05-07
BARAJLI,20656.796,MWH,17501.19,17531.19,17501.19,17501.19,17501.19,17531.19,17512.19,17466.19,17372.59,17236.99,17272.99,17302.99,17349.49,17589.39,17528.59,17532.59,17512.59,17512.59,17513.59,17513.59,17455.29,17455.29,17453.29,17451.29,2019-05-07
LİNYİT,10068.452,MWH,5280.0,5265.0,5280.0,5280.0,5280.0,5280.0,5280.0,5280.0,5280.0,5280.0,5276.0,5276.0,5279.0,5278.0,5278.0,5279.0,5141.0,5141.0,5283.0,5283.0,5283.0,5263.0,5260.0,5113.0,2019-05-07
İTHAL KÖMÜR,8977.75,MWH,4042.0,3746.0,3743.0,3744.0,3742.0,3742.0,3744.0,3999.0,4355.0,4358.5,4359.0,4660.0,4514.0,4515.0,4657.0,4658.0,4666.0,4694.0,4694.0,4695.0,4726.0,4728.0,4729.0,4726.0,2019-05-07
AKARSU,7820.547,MWH,5914.85,5879.61,5843.71,5812.49,5803.12,5795.16,5787.37,5798.76,5831.57,5877.41,5884.64,5879.04,5813.0,5801.0,5844.3,5874.69,5912.42,5970.19,6016.0,6060.77,6071.72,6018.66,6024.99,6032.75,2019-05-07
RÜZGAR,7126.648,MWH,4072.86,3907.61,3760.08,3660.93,3539.64,3395.45,3204.7,3184.14,3131.81,3199.0,3234.26,3173.51,3125.88,3082.79,2999.89,2880.83,2757.23,2694.73,2524.09,2337.24,2153.91,2051.53,1960.29,1840.75,2019-05-07
JEOTERMAL,1351.018,MWH,886.9,891.5,895.4,898.0,903.1,903.9,905.1,902.6,895.0,882.8,869.9,860.9,852.9,847.0,844.1,846.5,848.4,852.2,858.2,870.5,876.7,884.4,891.8,897.0,2019-05-07
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-05-07
BİYOKÜTLE,600.031,MWH,297.56,297.05,296.34,289.33,287.99,290.08,292.17,292.21,302.12,308.9,309.83,309.98,312.97,313.55,313.55,311.31,309.87,308.17,307.08,305.61,305.97,306.29,306.57,305.08,2019-05-07
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07
ASFALTİT KÖMÜR,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2019-05-07
ATIK ISI,153.625,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2019-05-07
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.21,5.04,17.24,32.47,46.88,58.86,64.57,67.2,65.6,58.39,47.43,33.97,18.33,5.23,0.5,0.0,0.0,0.0,0.0,2019-05-07
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-07
