KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26162.708,MWH,12862.35,13069.19,12708.76,12565.52,12574.31,12578.27,12635.61,12631.42,12569.61,12525.8,12497.0,12457.2,12431.51,12392.49,12378.16,12371.84,12394.27,12427.88,12487.71,12521.05,12557.19,12583.27,12581.86,12586.25,2019-10-19
BARAJLI,20656.796,MWH,14449.74,14449.74,14449.74,14420.74,14404.74,14404.74,14357.74,14386.74,14362.94,14362.94,14352.94,14352.94,14469.04,14480.04,14477.94,14476.94,14477.94,14442.04,14259.84,14360.84,14359.64,14408.64,14359.64,14359.64,2019-10-19
LİNYİT,10323.452,MWH,5295.0,5325.0,5335.0,5355.0,5415.0,5641.0,5601.0,5291.0,5331.0,5327.0,5325.0,5326.0,5354.0,5373.0,5392.0,5448.0,5395.0,5525.0,5506.0,5509.0,5558.0,5628.0,5628.0,5628.0,2019-10-19
İTHAL KÖMÜR,9017.75,MWH,8101.09,8099.22,8101.09,8099.09,8101.33,8101.33,8102.59,8102.33,8085.13,8071.39,8087.26,8095.26,8068.13,8064.79,8077.53,8074.66,8086.53,8085.53,8085.53,8085.66,8085.79,8084.92,8085.92,8085.79,2019-10-19
AKARSU,7878.29,MWH,2119.44,2109.29,2001.02,2061.37,2018.07,1989.68,1990.09,2013.48,2044.91,2119.41,2160.7,2173.5,2214.25,2201.99,2179.01,2183.3,2159.41,2236.81,2218.66,2183.99,2167.48,2233.77,2208.95,2197.75,2019-10-19
RÜZGAR,7495.677,MWH,343.57,329.56,313.96,304.43,299.68,288.08,295.04,294.52,250.5,216.67,189.2,202.34,225.85,261.2,332.81,440.69,539.47,665.09,773.87,866.87,905.31,851.46,774.22,734.77,2019-10-19
JEOTERMAL,1562.638,MWH,893.84,901.04,902.84,906.64,909.94,913.44,914.24,915.84,906.44,893.04,873.64,852.64,832.24,817.2,804.6,801.14,803.64,820.54,835.54,847.04,858.94,868.74,879.34,887.84,2019-10-19
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2019-10-19
BİYOKÜTLE,647.338,MWH,330.53,335.24,333.25,335.62,335.61,335.61,335.29,336.29,337.39,338.76,334.38,342.48,340.56,341.35,341.63,341.03,340.74,340.66,339.17,339.14,338.17,334.59,333.88,332.88,2019-10-19
ASFALTİT KÖMÜR,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2019-10-19
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
ATIK ISI,162.625,MWH,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,12.3,2019-10-19
GÜNEŞ,147.288,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.6,13.4,42.4,70.8,97.1,105.6,100.9,95.4,84.7,60.5,34.2,7.8,0.1,0.0,0.0,0.0,0.0,0.0,2019-10-19
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-19
