KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26228.928,MWH,15177.31,15197.81,15216.71,15232.34,15246.34,15171.1,15166.1,15204.29,14693.89,14598.63,14580.9,14537.24,14502.12,14486.38,14471.52,14461.43,13662.65,14032.64,14075.36,14101.61,14961.74,15016.45,15056.24,15082.9,2019-07-19
BARAJLI,20656.796,MWH,17162.52,17138.52,17136.52,17136.12,17134.11,17141.71,17144.31,17055.51,17075.52,17075.92,17101.42,17094.42,17095.82,17006.82,17028.82,17013.82,17053.82,17048.82,17041.22,17086.82,17165.62,17134.52,17065.85,16737.52,2019-07-19
LİNYİT,10323.452,MWH,5855.0,5776.0,5857.0,5857.0,5888.0,5888.0,5888.0,6023.0,6088.0,6055.0,5989.0,5986.0,6030.0,6079.0,6125.0,6085.0,6070.0,6070.0,6065.0,6066.0,5925.0,5927.0,5969.0,5971.0,2019-07-19
İTHAL KÖMÜR,8977.75,MWH,7426.0,7438.0,7436.0,7434.0,7433.0,7433.0,7435.0,7435.0,7419.0,7380.5,7379.5,7378.5,7418.0,7417.0,7419.0,7420.0,7417.0,7418.5,7421.5,7419.5,7419.5,7420.5,7419.5,7419.5,2019-07-19
AKARSU,7824.567,MWH,2745.32,2768.19,2706.55,2669.57,2677.06,2656.42,2661.37,2634.4,2745.81,2797.46,2874.03,2971.07,2946.91,2901.74,2918.0,2870.79,2845.14,2875.17,2954.67,2952.19,2955.09,2898.54,2935.43,2872.83,2019-07-19
RÜZGAR,7256.847,MWH,2866.55,2762.08,2710.87,2690.75,2683.91,2678.27,2558.32,2401.26,2262.94,2268.86,2308.89,2394.11,2487.04,2576.8,2801.36,3090.16,3399.06,3713.08,3935.33,3999.34,4036.65,3995.19,3859.06,3685.2,2019-07-19
JEOTERMAL,1377.518,MWH,772.2,775.2,777.8,783.9,796.0,799.5,797.7,787.3,771.1,755.0,736.3,718.9,703.0,690.1,683.5,680.0,675.9,686.3,697.4,716.4,730.8,744.2,754.0,764.8,2019-07-19
TAŞ KÖMÜR,844.766,MWH,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,2019-07-19
BİYOKÜTLE,635.017,MWH,302.79,303.1,303.05,303.99,304.34,302.28,302.4,303.29,304.41,303.47,308.09,307.27,320.33,320.36,321.05,318.24,318.06,318.5,318.71,320.22,320.81,316.86,318.64,312.44,2019-07-19
ASFALTİT KÖMÜR,405.0,MWH,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,2019-07-19
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
ATIK ISI,153.625,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.11,6.74,23.3,38.06,49.98,60.3,64.48,67.48,69.01,65.6,49.87,35.76,24.53,8.04,1.16,0.0,0.0,0.0,0.0,2019-07-19
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-19
