KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26162.708,MWH,13104.42,13115.52,12287.34,13129.92,13747.52,13752.52,13754.52,13012.98,12978.08,12938.38,12906.28,13411.52,13374.62,12537.62,12518.22,12509.82,12640.52,12862.42,13595.33,13626.89,13675.17,13707.89,13729.49,13708.22,2019-10-13
BARAJLI,20656.796,MWH,14677.08,14677.08,14677.08,14677.08,14640.08,14640.08,14616.08,14587.08,14616.28,14672.28,14672.28,14614.28,14659.28,14656.28,14656.28,14656.28,14652.28,14627.28,14627.08,14627.08,14627.04,14676.04,14627.04,14598.04,2019-10-13
LİNYİT,10323.452,MWH,5385.0,5400.0,5373.0,5388.0,5408.0,5465.0,5383.0,5383.0,5645.0,5645.0,5643.0,5641.0,5382.0,5378.0,5539.0,5539.0,5524.0,5394.0,5211.0,5212.0,5199.0,5199.0,4946.0,4948.0,2019-10-13
İTHAL KÖMÜR,9017.75,MWH,7902.7,7950.7,7999.7,8013.7,8029.7,8030.7,8000.2,8000.2,7967.8,7970.8,7966.8,7966.8,7963.8,7977.0,7974.0,7974.0,7909.0,7909.0,8086.2,8083.2,8084.2,7983.2,7963.2,7966.2,2019-10-13
AKARSU,7871.745,MWH,2195.11,2142.82,2098.47,2086.67,2048.17,2102.7,2130.87,2169.45,2140.77,2210.5,2234.06,2221.54,2211.61,2203.31,2283.15,2309.07,2289.87,2289.46,2264.79,2227.28,2226.11,2231.22,2326.64,2364.0,2019-10-13
RÜZGAR,7463.167,MWH,2844.88,2725.99,2614.43,2510.61,2468.65,2398.66,2321.18,2276.32,2027.0,1796.9,1600.67,1497.5,1416.43,1366.57,1383.19,1534.88,1741.89,1932.08,2093.52,2161.54,2161.25,2069.58,1926.51,1728.82,2019-10-13
JEOTERMAL,1562.638,MWH,855.5,862.1,867.1,872.0,862.3,865.8,876.9,877.7,860.6,843.1,825.0,799.3,783.9,768.4,751.7,751.8,751.7,758.3,773.0,790.5,807.1,819.6,839.7,854.2,2019-10-13
TAŞ KÖMÜR,844.766,MWH,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,2019-10-13
BİYOKÜTLE,645.778,MWH,325.3,324.95,323.6,323.96,323.94,325.31,325.24,326.29,328.49,330.83,341.93,342.59,343.35,343.34,342.66,342.65,340.9,343.37,344.46,345.71,344.72,342.87,342.9,342.93,2019-10-13
ASFALTİT KÖMÜR,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2019-10-13
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13
ATIK ISI,162.625,MWH,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,11.3,2019-10-13
GÜNEŞ,144.288,MWH,0.0,0.0,0.0,0.0,0.0,0.0,1.4,21.9,58.9,93.6,116.5,129.75,132.15,125.9,118.6,87.6,46.9,13.5,0.8,0.0,0.0,0.0,0.0,0.0,2019-10-13
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-10-13
