KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26168.588,MWH,13473.55,13561.78,13329.32,13341.19,13368.84,13391.47,13445.3,13443.09,13401.26,13435.04,13498.44,13364.19,13324.37,13298.37,13277.56,13186.96,12806.46,12829.1,12857.78,12889.73,12938.17,13061.39,13150.17,13174.75,2019-08-27
BARAJLI,20656.796,MWH,16716.86,16716.86,16716.86,16674.86,16674.76,16673.16,16627.16,16637.16,16487.36,16337.46,16337.96,16329.96,16393.96,16393.96,16314.26,16272.26,16326.76,16440.76,16470.76,16569.16,16569.26,16569.26,16514.26,16514.26,2019-08-27
LİNYİT,10323.452,MWH,5416.0,5418.5,5448.5,5448.5,5448.5,5453.5,5358.5,5358.5,5368.5,5368.5,5331.5,5271.5,5014.5,5061.5,5031.5,4885.5,4975.5,5230.5,5216.5,5203.5,5312.5,5312.5,5312.5,5312.5,2019-08-27
İTHAL KÖMÜR,8977.75,MWH,7903.0,7902.0,7904.0,7903.0,7901.0,7903.0,7901.0,7902.0,7886.0,7861.0,7853.0,7783.0,7802.0,7822.0,7841.0,7815.0,7882.0,7914.2,7929.2,7934.2,7932.2,7933.2,7933.2,7933.2,2019-08-27
AKARSU,7844.069,MWH,2364.87,2337.39,2373.68,2344.41,2317.15,2313.52,2310.88,2370.94,2428.84,2474.81,2446.94,2470.89,2458.36,2489.96,2384.53,2395.68,2429.9,2416.53,2479.06,2514.61,2523.93,2532.85,2469.53,2456.14,2019-08-27
RÜZGAR,7301.903,MWH,4027.5,3930.88,3892.47,3813.24,3817.34,3756.26,3699.74,3575.33,3456.53,3458.69,3467.72,3539.51,3648.43,3748.2,3963.91,4186.64,4388.06,4577.99,4724.46,4814.04,4830.51,4810.71,4651.38,4446.34,2019-08-27
JEOTERMAL,1377.518,MWH,723.9,736.9,747.4,753.6,761.4,765.5,769.6,722.1,641.6,616.3,591.4,568.9,554.3,538.8,531.3,526.8,527.5,532.4,543.7,557.2,575.2,652.1,704.3,719.6,2019-08-27
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2019-08-27
BİYOKÜTLE,641.952,MWH,322.6,321.28,318.98,319.46,321.92,321.93,320.95,319.16,320.35,320.95,319.67,319.58,324.0,323.98,323.28,321.8,320.02,322.0,323.71,323.48,325.08,322.34,321.1,322.23,2019-08-27
ASFALTİT KÖMÜR,405.0,MWH,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,2019-08-27
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
ATIK ISI,153.625,MWH,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,2019-08-27
GÜNEŞ,91.48,MWH,0.0,0.0,0.0,0.0,0.0,0.3,3.87,18.91,38.64,58.44,66.09,72.72,73.13,71.92,67.31,55.89,40.12,23.14,6.04,0.3,0.0,0.0,0.0,0.0,2019-08-27
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27
