KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26228.928,MWH,15373.77,15391.3,15405.85,15414.01,15425.11,15430.81,15421.2,15403.75,15367.55,15285.49,15247.26,14858.4,14824.6,15141.53,15119.3,15107.13,15102.42,15107.69,15146.56,15140.23,15195.16,15253.06,15281.62,15303.37,2019-07-16
BARAJLI,20656.796,MWH,17000.22,16968.82,16968.82,16974.12,16970.12,16966.82,16966.82,16902.52,16952.72,16964.12,16977.12,17019.12,17022.12,16635.72,16935.72,16909.12,16993.72,16951.72,17001.72,17001.72,17012.15,17012.15,16949.15,17022.12,2019-07-16
LİNYİT,10323.452,MWH,5489.0,5510.0,5585.0,5606.0,5511.0,5721.0,5806.0,5806.0,5806.0,5805.0,5790.0,5791.0,5608.0,5606.0,5796.0,5604.0,5604.0,5604.0,5604.0,5604.0,6129.0,5942.0,5944.0,5947.0,2019-07-16
İTHAL KÖMÜR,8977.75,MWH,7446.6,7447.6,7313.6,7304.6,7279.6,7278.6,7372.6,7440.6,7419.6,7419.6,7416.6,7416.6,7418.6,7406.7,7408.6,7419.6,7412.6,7418.6,7381.6,7418.6,7405.6,7419.6,7403.6,7399.6,2019-07-16
AKARSU,7824.567,MWH,2933.59,2871.16,2826.76,2805.63,2780.79,2726.74,2766.46,2760.28,2867.32,2955.99,3039.53,3076.29,3040.32,3058.16,3053.72,3056.57,3080.48,3031.98,2944.73,2924.5,3012.74,3054.86,3039.77,2990.24,2019-07-16
RÜZGAR,7256.847,MWH,1109.85,1022.69,985.57,965.92,970.49,1002.33,953.27,914.37,838.71,843.68,930.34,1028.29,1229.84,1357.74,1549.5,1826.27,2105.91,2473.76,2760.16,2917.3,2989.55,2971.98,2886.08,2795.95,2019-07-16
JEOTERMAL,1377.518,MWH,801.2,812.9,823.1,830.2,836.4,840.1,839.6,831.8,811.9,791.7,771.3,745.0,727.4,712.3,702.1,695.9,694.7,706.0,725.6,739.9,758.7,774.7,787.7,795.4,2019-07-16
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,262.0,262.0,288.0,288.0,288.0,288.0,288.0,2019-07-16
BİYOKÜTLE,635.017,MWH,242.63,241.26,238.85,240.16,242.26,240.71,241.97,241.6,243.39,244.51,245.48,248.01,251.86,243.06,252.49,247.55,252.54,253.63,256.54,257.24,260.15,259.85,259.18,258.68,2019-07-16
ASFALTİT KÖMÜR,405.0,MWH,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,2019-07-16
FUEL OİL,330.42,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16
ATIK ISI,153.625,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.16,6.93,24.21,39.63,50.57,59.69,64.28,69.88,72.54,68.31,52.51,36.96,26.07,8.82,1.64,0.0,0.0,0.0,0.0,2019-07-16
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-16
