KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25996.526,MWH,14023.0,14034.3,14055.48,14053.1,14068.4,14072.28,14073.38,12813.08,13474.68,13415.64,13403.34,13413.44,13895.54,13972.54,13960.94,13996.46,14009.56,14019.69,14070.87,14109.65,14163.89,14195.44,14216.53,14238.7,2019-05-20
BARAJLI,20656.796,MWH,17356.15,17352.15,17345.15,17345.15,17385.15,17385.15,17408.15,17408.15,17398.75,17250.75,17244.75,17350.75,17362.75,17349.25,17463.65,17448.65,17435.65,17437.65,17455.65,17454.65,17427.65,17427.65,17449.75,17439.65,2019-05-20
LİNYİT,10068.452,MWH,4828.0,4828.0,4868.0,4908.0,4917.0,4950.0,4950.0,4950.0,4990.0,4990.0,4990.0,4989.0,4854.0,4852.0,4850.0,4849.0,4849.0,4964.0,4926.0,4927.0,4929.0,4931.0,4931.0,4931.0,2019-05-20
İTHAL KÖMÜR,8977.75,MWH,4725.0,4715.0,4714.0,4700.0,4699.0,4466.0,4399.0,4632.0,4732.0,4732.0,4732.0,4730.0,4731.0,4728.0,4731.0,4733.0,4728.0,4729.0,4728.0,5296.0,5349.0,5366.0,5381.0,5393.0,2019-05-20
AKARSU,7820.547,MWH,5592.83,5610.43,5571.95,5523.07,5510.12,5466.62,5492.15,5492.74,5565.43,5605.36,5577.89,5533.62,5540.73,5542.59,5537.56,5551.02,5550.46,5591.44,5597.22,5658.11,5677.09,5704.37,5691.65,5696.49,2019-05-20
RÜZGAR,7171.648,MWH,1628.54,1707.57,1818.61,1867.26,1884.41,1873.01,1794.42,1778.92,1686.78,1851.19,2306.3,2743.78,3120.64,3254.03,3410.01,3438.41,3220.81,2918.2,2677.06,2388.59,2219.26,2100.74,2004.73,1970.12,2019-05-20
JEOTERMAL,1351.018,MWH,835.6,838.3,844.8,849.5,852.3,853.3,849.0,839.7,823.7,802.7,779.6,758.9,742.1,730.0,719.7,709.2,707.3,716.1,734.9,745.3,761.8,778.1,790.1,799.4,2019-05-20
TAŞ KÖMÜR,844.766,MWH,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,148.0,2019-05-20
BİYOKÜTLE,601.527,MWH,309.99,308.83,308.52,311.24,301.95,292.74,295.79,296.2,303.92,308.0,310.44,308.82,309.74,309.25,310.23,310.22,308.93,307.99,317.32,318.51,319.02,317.73,317.18,317.16,2019-05-20
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20
ASFALTİT KÖMÜR,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2019-05-20
ATIK ISI,153.625,MWH,15.5,12.9,10.7,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,2019-05-20
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.87,7.9,24.09,41.64,56.46,66.19,70.33,70.8,67.92,60.34,49.22,35.63,20.39,6.9,0.75,0.0,0.0,0.0,0.0,2019-05-20
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-05-20
