KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25881.266,MWH,13484.97,13514.47,13572.17,13623.97,14059.09,14058.39,14040.79,14053.31,13128.57,13104.7,13049.45,12993.68,13041.26,13022.89,12917.64,12915.38,12640.63,12670.62,12735.93,12777.62,12901.42,12958.79,13000.55,13013.07,2019-06-10
BARAJLI,20656.796,MWH,17891.81,17891.81,17888.81,17888.81,17935.31,17932.81,17955.81,17409.21,17926.21,17923.31,17917.11,17916.31,17910.71,17910.71,17727.71,17906.71,17906.71,17935.71,17932.71,17935.71,17904.21,17901.21,17901.21,17888.21,2019-06-10
LİNYİT,10068.452,MWH,5588.0,5588.0,5588.0,5584.0,5584.0,5584.0,5744.0,5784.0,5738.0,5743.0,5741.0,5741.0,5748.0,5748.0,5748.0,5748.0,5743.0,5898.0,5933.0,5939.0,5939.0,5943.0,5943.0,5949.0,2019-06-10
İTHAL KÖMÜR,8977.75,MWH,6013.0,6011.0,6012.0,6010.0,5910.0,5910.0,5912.0,6011.0,5417.0,5477.0,5505.0,5551.0,6175.0,6234.0,6314.0,6342.0,6344.0,6344.0,6346.0,6344.0,6338.0,6970.0,7108.0,7109.0,2019-06-10
AKARSU,7820.547,MWH,4038.58,3994.62,3969.87,3945.54,3908.18,3885.53,3873.26,3905.26,3941.81,4007.86,4042.12,4107.86,4126.86,4149.24,4173.44,4180.02,4147.07,4148.9,4190.5,4151.41,4206.33,4236.72,4256.92,4253.99,2019-06-10
RÜZGAR,7188.247,MWH,3867.25,3720.4,3697.43,3653.16,3683.07,3637.94,3593.48,3538.0,3470.66,3344.79,3262.84,3156.39,3122.45,3077.01,3134.74,3290.95,3336.75,3429.35,3419.28,3342.93,3304.81,3098.96,2838.3,2512.74,2019-06-10
JEOTERMAL,1377.518,MWH,802.4,808.2,809.9,821.9,826.1,827.2,819.4,808.6,788.8,765.1,745.0,725.9,711.9,697.8,690.1,686.8,687.4,690.9,701.5,715.7,733.7,748.4,759.9,770.6,2019-06-10
TAŞ KÖMÜR,844.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,0.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2019-06-10
BİYOKÜTLE,604.367,MWH,234.96,234.64,234.44,234.72,225.69,225.78,225.73,233.05,224.11,228.67,226.29,226.58,244.72,245.78,245.19,241.48,239.7,241.62,241.82,242.01,244.47,243.52,244.77,242.9,2019-06-10
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-10
ASFALTİT KÖMÜR,405.0,MWH,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,2019-06-10
ATIK ISI,153.625,MWH,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,10.6,2019-06-10
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.21,6.73,17.74,34.27,41.59,52.37,61.76,69.12,65.86,59.94,50.28,40.08,22.45,8.06,1.38,0.1,0.0,0.0,0.0,2019-06-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-06-10
