KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25534.578,MWH,13033.67,11807.63,11804.43,11772.93,11762.53,11769.03,12986.43,12996.73,13903.74,13917.88,13905.69,13898.75,13095.88,13100.68,12189.08,12179.78,12186.48,12192.08,12989.61,12228.51,13147.03,13148.9,12339.2,13108.3,2019-04-18
BARAJLI,20656.796,MWH,15305.47,15166.47,14420.47,14420.47,14420.47,14420.47,14415.27,14525.37,13747.67,15250.27,15235.57,15371.57,15222.17,15186.17,15184.17,15319.17,15294.17,15329.37,15124.37,15296.87,15363.37,15413.07,15353.07,15115.47,2019-04-18
LİNYİT,10067.652,MWH,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,5014.0,4774.0,4774.0,4774.0,4774.0,4774.0,4774.0,4774.0,4774.0,4719.0,4919.0,4939.0,4774.0,4774.0,4774.0,2019-04-18
İTHAL KÖMÜR,8977.75,MWH,5780.5,5732.5,5464.5,4992.5,4889.5,4890.5,4890.5,5193.5,5191.5,5193.5,5159.5,5050.5,5007.5,4895.5,4922.5,5050.5,5086.5,5211.5,5195.5,5194.5,5193.5,5193.5,5191.5,5193.5,2019-04-18
AKARSU,7814.533,MWH,5845.24,5834.39,5781.2,5712.27,5731.02,5747.52,5812.74,5793.22,5806.86,5814.26,5813.6,5794.83,5757.04,5798.61,5778.78,5792.19,5836.89,5854.85,5931.01,5985.94,5990.07,5941.37,5959.13,5914.3,2019-04-18
RÜZGAR,7119.558,MWH,1846.9,1801.3,1757.62,1789.05,1875.94,1960.32,2025.8,2006.89,1999.1,2007.88,2016.9,2059.27,2108.02,2241.19,2409.09,2635.32,2912.09,3199.2,3396.43,3463.92,3502.82,3575.71,3505.49,3415.21,2019-04-18
JEOTERMAL,1351.018,MWH,852.2,854.7,856.1,858.5,859.2,860.0,861.1,858.9,844.2,830.1,817.7,807.2,796.8,796.2,790.8,788.6,787.9,791.1,803.8,819.9,826.9,835.0,843.5,849.2,2019-04-18
TAŞ KÖMÜR,844.766,MWH,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,140.0,2019-04-18
BİYOKÜTLE,600.031,MWH,299.5,300.81,300.41,299.4,300.61,301.32,301.81,301.9,293.64,299.65,299.67,299.55,300.9,301.15,296.44,299.78,298.42,298.28,298.08,297.98,296.16,296.87,297.26,296.06,2019-04-18
FUEL OİL,423.67,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-18
ASFALTİT KÖMÜR,405.0,MWH,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,2019-04-18
ATIK ISI,153.625,MWH,9.7,9.7,9.7,9.7,9.7,9.7,9.8,9.8,11.2,11.2,11.2,11.2,9.8,9.8,9.8,9.8,9.8,9.8,9.7,9.7,9.7,9.7,9.7,9.7,2019-04-18
GÜNEŞ,81.61,MWH,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.8,33.0,48.5,60.5,65.0,67.9,66.7,60.0,50.3,33.7,17.4,3.8,0.1,0.0,0.0,0.0,0.0,2019-04-18
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-18
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-04-18
