KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26180.98,MWH,12589.73,12589.68,12539.91,12499.59,12503.97,12540.27,12559.96,12321.78,11538.32,11514.14,11495.22,11717.07,11669.36,11638.87,11622.17,11622.17,11620.03,11659.77,11715.97,11739.47,11660.97,11732.36,11753.48,11816.66,2019-11-23
BARAJLI,20660.479,MWH,14220.52,14220.52,14220.52,14355.82,14355.82,14314.28,14314.28,14314.28,14259.98,14269.98,14252.98,14252.98,14294.98,14291.98,14291.98,14301.98,14291.98,14300.02,14314.02,14314.02,14311.52,14307.52,14294.52,14294.52,2019-11-23
LİNYİT,10323.452,MWH,4757.45,4757.45,4757.45,4757.45,4757.45,4757.45,4754.45,4952.45,4764.45,4735.45,4696.45,4664.45,4723.45,4702.45,4697.45,4695.45,4697.45,4700.45,4701.45,4770.45,4810.45,4890.45,4960.45,4990.45,2019-11-23
İTHAL KÖMÜR,9017.75,MWH,7934.65,7932.65,7894.65,7889.5,7941.5,7942.5,7979.5,8006.5,8007.5,8018.5,8020.65,8015.5,8022.5,8016.5,8016.5,8019.5,7951.65,7949.65,8017.65,8015.5,8018.5,8016.5,8017.5,8017.5,2019-11-23
AKARSU,7908.764,MWH,2080.32,2002.45,1977.5,1948.57,1956.58,1949.98,2042.64,2050.0,2078.94,2154.72,2245.28,2232.24,2167.0,2165.05,2152.77,2154.13,2098.5,2105.13,2161.03,2211.43,2297.17,2216.34,2173.15,2164.95,2019-11-23
RÜZGAR,7579.117,MWH,1220.4,1182.26,1155.47,1114.52,1053.79,1039.88,1007.09,1024.61,999.07,954.82,893.11,864.89,834.6,798.38,776.16,801.38,820.42,851.34,905.04,924.19,927.77,925.15,926.16,886.99,2019-11-23
JEOTERMAL,1562.638,MWH,994.2,996.1,1000.6,1003.9,1005.4,1005.7,1007.4,1005.7,1004.4,998.0,986.3,974.2,961.1,950.1,938.9,931.7,931.5,939.8,954.2,963.8,970.8,978.7,985.1,992.0,2019-11-23
TAŞ KÖMÜR,844.766,MWH,290.0,290.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,0.0,145.0,145.0,145.0,145.0,145.0,145.0,2019-11-23
BİYOKÜTLE,731.54,MWH,345.56,344.26,344.9,345.44,345.9,346.2,345.9,345.4,348.27,351.51,351.81,351.61,352.56,348.46,353.46,352.36,351.81,349.39,348.02,346.75,346.75,344.9,346.45,346.45,2019-11-23
ASFALTİT KÖMÜR,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2019-11-23
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-23
GÜNEŞ,165.288,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,25.7,58.1,84.8,104.7,108.9,105.5,89.4,55.3,18.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-23
ATIK ISI,162.625,MWH,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.1,14.2,14.2,14.2,14.2,14.2,14.2,14.2,14.2,2019-11-23
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-23
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-23
