KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26183.48,MWH,13151.14,13157.07,13159.38,13158.55,13159.52,13161.21,13173.89,13491.5,13880.02,13894.79,13934.3,13901.87,13873.0,13859.97,13865.6,13794.88,13795.79,13816.83,13874.52,13867.51,13890.36,13896.39,13896.19,13145.84,2019-12-10
BARAJLI,20660.479,MWH,15375.19,15327.19,15327.19,15324.39,15141.09,15141.54,15100.34,15278.64,14722.24,14717.24,15029.24,15029.24,15072.74,15078.94,15069.94,15079.94,14959.94,15120.49,15159.89,15174.89,15160.89,15320.89,15305.19,15305.19,2019-12-10
LİNYİT,10323.452,MWH,5381.45,5499.45,5471.45,5474.45,5805.45,5805.45,5805.45,5805.45,5815.45,5805.45,5820.45,5820.45,5820.45,5850.45,5649.45,5670.45,5729.45,5735.45,5735.45,5725.45,5795.45,5855.45,5915.45,5902.45,2019-12-10
İTHAL KÖMÜR,9017.75,MWH,8033.5,7883.5,7866.5,7865.5,7864.5,7884.5,8032.5,8118.5,8104.5,8105.5,8108.5,8106.5,8106.5,8106.65,8105.5,8105.53,8103.5,8104.5,8104.5,8103.53,8103.5,8104.5,8102.5,8103.5,2019-12-10
AKARSU,7908.764,MWH,2190.12,2148.87,2032.02,2003.71,2042.04,2040.59,2103.85,2178.62,2211.79,2230.98,2243.06,2254.26,2189.27,2162.7,2207.8,2186.36,2174.95,2383.0,2340.71,2327.82,2306.97,2280.96,2342.75,2381.02,2019-12-10
RÜZGAR,7594.777,MWH,1050.38,1116.27,1140.12,1152.63,1171.68,1183.21,1217.96,1251.35,1341.58,1360.87,1313.2,1200.54,1236.41,1160.67,1145.95,1138.06,1149.69,1222.22,1304.85,1464.17,1614.93,1770.36,1887.04,1942.82,2019-12-10
JEOTERMAL,1562.638,MWH,1001.0,1001.8,1005.2,1005.7,1006.9,1008.0,1010.7,1007.7,998.2,995.5,984.8,975.7,970.3,949.7,957.9,954.7,956.0,962.3,971.0,979.3,983.8,986.4,989.9,992.7,2019-12-10
TAŞ KÖMÜR,844.766,MWH,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,145.0,2019-12-10
BİYOKÜTLE,733.54,MWH,333.3,333.32,333.32,332.42,334.42,335.21,335.66,334.96,334.7,336.87,338.32,336.17,337.12,336.62,338.92,340.52,335.72,337.25,335.08,332.71,332.86,339.91,341.16,341.76,2019-12-10
ASFALTİT KÖMÜR,405.0,MWH,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,2019-12-10
FUEL OİL,291.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-10
GÜNEŞ,165.288,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.1,32.8,51.0,66.4,71.5,70.2,63.2,41.5,13.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-10
ATIK ISI,162.625,MWH,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,17.2,17.6,18.1,21.2,22.0,2019-12-10
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-10
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-12-10
