unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2022-01-01 00:00:00,2022-01-01,2022,1,01-01,Saturday,0,620.608,0.0,0.0,,1.0,7.0,,0.0,620.608,8.0,628.608,0.9872734677255142,0.0,0.0,,0.0015908165343107312,0.011135715740175118,,0.0,0.9872734677255142,0.01272653227448585
Mwh,2022-01-01 01:00:00,2022-01-01,2022,1,01-01,Saturday,1,620.58,0.0,0.0,,1.0,12.0,,0.0,620.58,13.0,633.58,0.9794816755579406,0.0,0.0,,0.0015783326493891852,0.01893999179267022,,0.0,0.9794816755579406,0.020518324442059407
Mwh,2022-01-01 02:00:00,2022-01-01,2022,1,01-01,Saturday,2,620.551,0.0,0.0,,1.0,14.0,,0.0,620.551,15.0,635.551,0.9763984322265247,0.0,0.0,,0.00157343785156502,0.022028129921910278,,0.0,0.9763984322265247,0.023601567773475298
Mwh,2022-01-01 03:00:00,2022-01-01,2022,1,01-01,Saturday,3,620.523,0.0,0.0,,1.0,20.0,,0.0,620.523,21.0,641.523,0.9672653981229044,0.0,0.0,,0.0015587905655759808,0.031175811311519617,,0.0,0.9672653981229044,0.0327346018770956
Mwh,2022-01-01 04:00:00,2022-01-01,2022,1,01-01,Saturday,4,620.494,0.0,0.0,,1.0,21.0,,0.0,620.494,22.0,642.494,0.9657584350982266,0.0,0.0,,0.0015564347682624272,0.03268513013351097,,0.0,0.9657584350982266,0.0342415649017734
Mwh,2022-01-01 05:00:00,2022-01-01,2022,1,01-01,Saturday,5,620.466,0.0,0.0,,1.0,11.0,,0.0,620.466,12.0,632.466,0.9810266480727817,0.0,0.0,,0.0015811126606015186,0.017392239266616705,,0.0,0.9810266480727817,0.018973351927218222
Mwh,2022-01-01 06:00:00,2022-01-01,2022,1,01-01,Saturday,6,620.438,0.0,0.0,,1.0,11.0,,0.0,620.438,12.0,632.438,0.9810258080633991,0.0,0.0,,0.0015811826613834083,0.017393009275217492,,0.0,0.9810258080633991,0.0189741919366009
Mwh,2022-01-01 07:00:00,2022-01-01,2022,1,01-01,Saturday,7,620.409,0.0,0.0,,1.0,14.0,,0.0,620.409,15.0,635.409,0.9763931577928546,0.0,0.0,,0.0015737894804763546,0.022033052726668965,,0.0,0.9763931577928546,0.023606842207145318
Mwh,2022-01-01 08:00:00,2022-01-01,2022,1,01-01,Saturday,8,620.381,0.0,0.0,,1.0,13.0,,0.0,620.381,14.0,634.381,0.9779312432118868,0.0,0.0,,0.0015763397705795099,0.02049241701753363,,0.0,0.9779312432118868,0.02206875678811314
Mwh,2022-01-01 09:00:00,2022-01-01,2022,1,01-01,Saturday,9,620.352,0.0,0.0,,1.0,5.0,,0.0,620.352,6.0,626.352,0.990420721894398,0.0,0.0,,0.0015965463509336603,0.007982731754668302,,0.0,0.990420721894398,0.009579278105601963
Mwh,2022-01-01 10:00:00,2022-01-01,2022,1,01-01,Saturday,10,620.324,0.0,0.0,,1.0,17.0,,0.0,620.324,18.0,638.324,0.9718011542727518,0.0,0.0,,0.0015666025404026797,0.026632243186845553,,0.0,0.9718011542727518,0.028198845727248234
Mwh,2022-01-01 11:00:00,2022-01-01,2022,1,01-01,Saturday,11,620.295,0.0,0.0,,1.0,18.0,,0.0,620.295,19.0,639.295,0.9702797612995565,0.0,0.0,,0.0015642230894970242,0.028156015610946435,,0.0,0.9702797612995565,0.02972023870044346
