datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-12-01 00:00:00,2399,FLA,36,0,2133,0,3869,19351
2020-12-01 01:00:00,2340,FLA,36,0,2108,0,3872,18934
2020-12-01 02:00:00,2095,FLA,36,0,2097,0,3869,17761
2020-12-01 03:00:00,1986,FLA,35,0,2072,0,3870,16062
2020-12-01 04:00:00,1981,FLA,36,-1,1846,0,3871,14214
2020-12-01 05:00:00,1855,FLA,35,0,1783,0,3873,12194
2020-12-01 06:00:00,1110,FLA,35,0,1447,3,3870,11290
2020-12-01 07:00:00,1043,FLA,35,0,1469,0,3875,10167
2020-12-01 08:00:00,1075,FLA,35,0,1406,0,3872,9816
2020-12-01 09:00:00,1101,FLA,35,1,1272,0,3875,9927
2020-12-01 10:00:00,1249,FLA,34,8,1406,0,3873,10362
2020-12-01 11:00:00,1567,FLA,35,67,1591,0,3877,11320
2020-12-01 12:00:00,1819,FLA,34,407,1884,0,3877,12660
2020-12-01 13:00:00,1960,FLA,34,620,2028,0,3877,14204
2020-12-01 14:00:00,2263,FLA,34,1539,1847,0,3876,14210
2020-12-01 15:00:00,2218,FLA,17,2337,1644,0,3876,14114
2020-12-01 16:00:00,2190,FLA,0,2693,1660,0,3874,13768
2020-12-01 17:00:00,2206,FLA,13,2404,1759,0,3876,14117
2020-12-01 18:00:00,2143,FLA,37,2397,1859,0,3878,14030
2020-12-01 19:00:00,2052,FLA,36,2374,1861,0,3873,13868
2020-12-01 20:00:00,2015,FLA,35,2296,1838,6,3875,13739
2020-12-01 21:00:00,1985,FLA,36,1746,1949,1,3878,14023
2020-12-01 22:00:00,2123,FLA,36,699,1973,0,3879,15377
2020-12-01 23:00:00,2174,FLA,36,32,1961,0,3876,17109
2020-12-02 00:00:00,2186,FLA,36,5,1947,0,3877,18803
2020-12-02 01:00:00,2172,FLA,35,0,2123,0,3880,18624
2020-12-02 02:00:00,2220,FLA,36,0,2123,0,3884,17956
2020-12-02 03:00:00,2198,FLA,35,0,2060,0,3880,16578
2020-12-02 04:00:00,1979,FLA,35,0,1824,0,3871,15533
2020-12-02 05:00:00,1724,FLA,36,-1,1160,0,3881,12944
2020-12-02 06:00:00,2039,FLA,35,0,1802,0,3882,14416
2020-12-02 07:00:00,1987,FLA,36,0,1594,0,3884,14027
2020-12-02 08:00:00,1946,FLA,35,0,1616,0,3885,14121
2020-12-02 09:00:00,2017,FLA,35,0,1647,0,3886,14276
2020-12-02 10:00:00,2222,FLA,36,0,1504,0,3888,14570
2020-12-02 11:00:00,2411,FLA,35,1,1753,0,3885,16284
2020-12-02 12:00:00,2600,FLA,35,9,2101,50,3888,18794
2020-12-02 13:00:00,2546,FLA,36,273,2225,82,3886,21159
2020-12-02 14:00:00,2449,FLA,35,1369,2177,32,3885,20415
2020-12-02 15:00:00,2480,FLA,33,2166,1812,0,3887,18855
2020-12-02 16:00:00,2449,FLA,24,2428,1645,0,3913,17441
2020-12-02 17:00:00,2459,FLA,23,2555,1644,0,3922,15969
2020-12-02 18:00:00,2484,FLA,23,2569,1841,0,3921,14840
2020-12-02 19:00:00,2472,FLA,24,2427,1961,0,3923,14140
2020-12-02 20:00:00,2272,FLA,27,2299,1934,0,3926,13924
2020-12-02 21:00:00,2191,FLA,36,1779,2037,0,3927,14281
2020-12-02 22:00:00,2336,FLA,36,737,2147,0,3923,15559
2020-12-02 23:00:00,2653,FLA,36,45,2181,0,3878,17609
2020-12-03 00:00:00,2855,FLA,35,5,2146,0,3536,19402
2020-12-03 01:00:00,2844,FLA,35,0,2194,0,3442,19478
2020-12-03 02:00:00,2781,FLA,36,0,2204,0,3438,19018
2020-12-03 03:00:00,2718,FLA,35,0,2073,0,3438,18157
2020-12-03 04:00:00,2688,FLA,36,0,2112,0,3434,16778
2020-12-03 05:00:00,2537,FLA,35,0,2128,0,3433,15498
2020-12-03 06:00:00,2399,FLA,36,0,1958,0,3435,14419
2020-12-03 07:00:00,2281,FLA,35,-1,1961,0,3432,13843
2020-12-03 08:00:00,2343,FLA,36,1,1914,0,3433,13588
2020-12-03 09:00:00,2290,FLA,36,45,1988,0,3436,13915
2020-12-03 10:00:00,2448,FLA,35,182,1976,0,3404,14381
2020-12-03 11:00:00,2776,FLA,36,330,2004,0,3442,15056
2020-12-03 12:00:00,2890,FLA,37,342,2124,0,3479,16992
2020-12-03 13:00:00,2865,FLA,37,475,2131,0,3482,17560
2020-12-03 14:00:00,2798,FLA,37,1213,2132,0,3511,16788
2020-12-03 15:00:00,2747,FLA,11,1871,2086,0,3482,15582
2020-12-03 16:00:00,2484,FLA,0,2143,1973,0,3482,14540
2020-12-03 17:00:00,2259,FLA,0,2089,2031,0,3483,13998
2020-12-03 18:00:00,2162,FLA,0,1850,1998,0,3482,14087
2020-12-03 19:00:00,2053,FLA,0,1691,1908,0,3483,14236
2020-12-03 20:00:00,2024,FLA,4,1309,2068,0,3481,14493
2020-12-03 21:00:00,2051,FLA,32,673,2193,0,3477,15026
2020-12-03 22:00:00,2210,FLA,35,254,2172,0,3479,15418
2020-12-03 23:00:00,2232,FLA,37,18,2024,2,3481,16361
2020-12-04 00:00:00,2244,FLA,36,4,1870,52,3476,17401
2020-12-04 01:00:00,2201,FLA,37,1,1797,0,3479,17004
2020-12-04 02:00:00,2173,FLA,36,0,1784,0,3482,16263
2020-12-04 03:00:00,2203,FLA,35,0,2029,0,3481,15563
2020-12-04 04:00:00,2040,FLA,36,0,2083,0,3484,13997
2020-12-04 05:00:00,1550,FLA,36,0,1526,0,3480,10754
2020-12-04 06:00:00,1745,FLA,35,0,1596,0,3482,10727
