unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2022,1,0.0,0.744,6.723,0.0,25.6055,189.1065,0.0,64.266,7.467,278.978,286.445,0.0,0.002597357258810592,0.023470474262074745,0.0,0.08939063345493899,0.6601843285796576,0.0,0.22435720644451818,0.026067831520885335,0.9739321684791147
Gwh,2022,2,0.0,0.672,6.531,0.0,31.242632,192.478,0.0,58.614,7.203,282.334632,289.537632,0.0,0.0023209418249300322,0.022556653361038747,0.0,0.10790525495490687,0.6647771437185755,0.0,0.20244000614054894,0.02487759518596878,0.9751224048140313
Gwh,2022,3,0.0,0.744,31.01,0.0,28.084868,62.088,0.0,63.461,31.754,153.633868,185.38786800000003,0.0,0.004013207595655611,0.16727092411462435,0.0,0.15149248061906617,0.33490864677293763,0.0,0.3423147408977161,0.17128413171027998,0.8287158682897199
Gwh,2022,4,0.0,0.72,33.12,0.0,18.0,63.36,0.0,61.2,33.84,142.56,176.4,0.0,0.004081632653061224,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,5,0.0,0.744,34.224,0.0,18.6,65.472,0.0,63.24,34.968,147.312,182.28,0.0,0.004081632653061225,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,6,0.0,0.72,33.12,0.0,18.0,63.36,0.0,61.2,33.84,142.56,176.4,0.0,0.004081632653061224,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,7,0.0,0.744,34.224,0.0,18.6,65.472,0.0,63.24,34.968,147.312,182.28,0.0,0.004081632653061225,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,8,0.0,0.744,34.224,0.0,18.6,65.472,0.0,63.24,34.968,147.312,182.28,0.0,0.004081632653061225,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,9,0.0,0.72,33.12,0.0,18.0,63.36,0.0,61.2,33.84,142.56,176.4,0.0,0.004081632653061224,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,10,0.0,0.744,34.224,0.0,18.6,65.472,0.0,63.24,34.968,147.312,182.28,0.0,0.004081632653061225,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,11,0.0,0.72,33.12,0.0,18.0,63.36,0.0,61.2,33.84,142.56,176.4,0.0,0.004081632653061224,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
Gwh,2022,12,0.0,0.744,34.224,0.0,18.6,65.472,0.0,63.24,34.968,147.312,182.28,0.0,0.004081632653061225,0.1877551020408163,0.0,0.10204081632653061,0.35918367346938773,0.0,0.3469387755102041,0.19183673469387758,0.8081632653061225
