date,mw,region
2018-10-23 0:00,9896,ОЭС ЮГА
2018-10-23 1:00,9375,ОЭС ЮГА
2018-10-23 2:00,9247,ОЭС ЮГА
2018-10-23 3:00,9108,ОЭС ЮГА
2018-10-23 4:00,9153,ОЭС ЮГА
2018-10-23 5:00,9041,ОЭС ЮГА
2018-10-23 6:00,9456,ОЭС ЮГА
2018-10-23 7:00,10232,ОЭС ЮГА
2018-10-23 8:00,10659,ОЭС ЮГА
2018-10-23 9:00,11196,ОЭС ЮГА
2018-10-23 10:00,11019,ОЭС ЮГА
2018-10-23 11:00,11007,ОЭС ЮГА
2018-10-23 12:00,11000,ОЭС ЮГА
2018-10-23 13:00,10907,ОЭС ЮГА
2018-10-23 14:00,10940,ОЭС ЮГА
2018-10-23 15:00,10976,ОЭС ЮГА
2018-10-23 16:00,11279,ОЭС ЮГА
2018-10-23 17:00,11564,ОЭС ЮГА
2018-10-23 18:00,12754,ОЭС ЮГА
2018-10-23 19:00,12964,ОЭС ЮГА
2018-10-23 20:00,12135,ОЭС ЮГА
2018-10-23 21:00,11616,ОЭС ЮГА
2018-10-23 22:00,10913,ОЭС ЮГА
2018-10-23 23:00,10299,ОЭС ЮГА
