datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-08-01 00:00:00,8070,TEN,0,4044,4014,5856,0,23,0
2022-08-01 01:00:00,8072,TEN,0,3545,4014,5447,0,4,0
2022-08-01 02:00:00,8083,TEN,0,2419,4014,6009,0,-1,8
2022-08-01 03:00:00,8087,TEN,0,1680,3995,5960,0,-2,17
2022-08-01 04:00:00,8103,TEN,0,1414,3973,5342,0,-2,20
2022-08-01 05:00:00,8092,TEN,0,414,3983,5249,0,-2,19
