datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-08-01 00:00:00,32061,MIDA,1530,3886,24436,49595,81,32,1549
2022-08-01 01:00:00,32089,MIDA,1807,2148,24397,47746,83,4,1465
2022-08-01 02:00:00,32053,MIDA,2265,442,23722,45540,82,4,1106
2022-08-01 03:00:00,32145,MIDA,3202,450,22231,42314,81,4,972
2022-08-01 04:00:00,32552,MIDA,913,422,21122,39139,75,4,939
