datetime,Nuclear,region,Wind,Hydro,Coal,Natural gas,Petroleum,Solar,Other
2022-08-01 00:00:00,1887,CENT,5897,2277,17208,17965,153,160,198
2022-08-01 01:00:00,1886,CENT,6471,2150,17284,16184,83,100,195
2022-08-01 02:00:00,1886,CENT,7959,1858,17295,14209,22,15,195
2022-08-01 03:00:00,1886,CENT,10565,1662,16935,10770,0,0,196
2022-08-01 04:00:00,1887,CENT,12472,1216,16179,8064,0,0,198
2022-08-01 05:00:00,1890,CENT,13094,620,15124,6471,0,0,200
