demand,nuclear,geothermal,hydroelectric,fossil_fuel_fired,biomass,wind,wind_regulated,photovoltaic,photovoltaic_regulated,pumped_storage_hydroelectricity,hour,date,datetime,year,month,month_date,unit
82735.8,9148,231,3183.0,54408.5,1123.2,1640.5,0.0,19776.6,0.0,-6777,12,2019-01-02 00:00:00,2019-01-02 12:00:00,2019,1,01-02,Mwh
81549.2,9145,228,3226.0,54330.1,1143.2,1668.3,0.0,18378.6,0.0,-6565,13,2019-01-02 00:00:00,2019-01-02 13:00:00,2019,1,01-02,Mwh
80973.5,9144,229,3389.0,56395.3,1167.2,1621.1,0.0,14244.9,0.0,-5218,14,2019-01-02 00:00:00,2019-01-02 14:00:00,2019,1,01-02,Mwh
82827.1,9144,230,3671.0,61572.3,1208.2,1629.9,0.0,7420.7,0.0,-2046,15,2019-01-02 00:00:00,2019-01-02 15:00:00,2019,1,01-02,Mwh
88681.0,9139,231,4555.0,70490.3,1229.2,1589.4,0.0,1441.1,0.0,10,16,2019-01-02 00:00:00,2019-01-02 16:00:00,2019,1,01-02,Mwh
97960.6,9142,228,5810.0,77845.7,1238.2,1596.0,0.0,21.7,0.0,2076,17,2019-01-02 00:00:00,2019-01-02 17:00:00,2019,1,01-02,Mwh
100713.5,9142,229,6346.0,79056.3,1237.2,1577.0,0.0,0.0,0.0,3126,18,2019-01-02 00:00:00,2019-01-02 18:00:00,2019,1,01-02,Mwh
100800.2,9143,228,6116.0,79034.9,1247.2,1580.1,0.0,0.0,0.0,3455,19,2019-01-02 00:00:00,2019-01-02 19:00:00,2019,1,01-02,Mwh
100486.5,9144,228,5623.0,79755.0,1245.9,1521.6,0.0,0.0,0.0,2967,20,2019-01-02 00:00:00,2019-01-02 20:00:00,2019,1,01-02,Mwh
98737.6,9149,230,4997.0,79114.3,1245.9,1487.4,0.0,0.0,0.0,2515,21,2019-01-02 00:00:00,2019-01-02 21:00:00,2019,1,01-02,Mwh
94988.0,9147,230,4104.0,77095.8,1235.9,1452.3,0.0,0.0,0.0,1731,22,2019-01-02 00:00:00,2019-01-02 22:00:00,2019,1,01-02,Mwh
93035.2,9147,230,3993.0,75960.1,1270.9,1423.2,0.0,0.0,0.0,1015,23,2019-01-02 00:00:00,2019-01-02 23:00:00,2019,1,01-02,Mwh
88644.7,9146,230,3640.0,72482.8,1277.9,1373.0,0.0,0.0,0.0,492,0,2019-01-03 00:00:00,2019-01-03 00:00:00,2019,1,01-03,Mwh
87144.1,9145,229,3555.0,71100.3,1274.9,1333.9,0.0,0.0,0.0,498,1,2019-01-03 00:00:00,2019-01-03 01:00:00,2019,1,01-03,Mwh
87904.6,9146,232,3871.0,71474.3,1273.9,1353.4,0.0,0.0,0.0,558,2,2019-01-03 00:00:00,2019-01-03 02:00:00,2019,1,01-03,Mwh
87898.3,9144,231,4429.0,70763.5,1278.9,1336.9,0.0,0.0,0.0,716,3,2019-01-03 00:00:00,2019-01-03 03:00:00,2019,1,01-03,Mwh
86670.8,9143,233,4294.0,70112.9,1277.9,1408.0,0.0,0.0,0.0,203,4,2019-01-03 00:00:00,2019-01-03 04:00:00,2019,1,01-03,Mwh
85573.7,9144,231,3639.0,70014.2,1276.9,1367.6,0.0,0.0,0.0,-102,5,2019-01-03 00:00:00,2019-01-03 05:00:00,2019,1,01-03,Mwh
87085.8,9145,232,3722.0,71477.6,1279.9,1324.3,0.0,0.0,0.0,-90,6,2019-01-03 00:00:00,2019-01-03 06:00:00,2019,1,01-03,Mwh
91365.1,9146,231,3801.0,73498.9,1226.9,1300.3,0.0,1393.0,0.0,765,7,2019-01-03 00:00:00,2019-01-03 07:00:00,2019,1,01-03,Mwh
96475.9,9143,229,3845.0,71094.3,1180.2,1227.6,0.0,8419.8,133.0,1339,8,2019-01-03 00:00:00,2019-01-03 08:00:00,2019,1,01-03,Mwh
95259.5,9145,233,3582.0,63133.0,1125.2,1298.2,0.0,15857.1,197.0,884,9,2019-01-03 00:00:00,2019-01-03 09:00:00,2019,1,01-03,Mwh
91241.0,9146,231,3145.0,56963.5,1085.2,1278.2,0.0,21292.1,329.0,-1895,10,2019-01-03 00:00:00,2019-01-03 10:00:00,2019,1,01-03,Mwh
87840.7,9147,231,3075.0,55002.9,1081.2,1362.2,0.0,23344.4,344.0,-5404,11,2019-01-03 00:00:00,2019-01-03 11:00:00,2019,1,01-03,Mwh
85631.5,9144,229,3030.0,54969.7,1086.2,1437.8,0.0,22647.8,321.0,-6914,12,2019-01-03 00:00:00,2019-01-03 12:00:00,2019,1,01-03,Mwh
84049.0,9145,230,3073.0,56186.1,1100.2,1428.0,0.0,19621.7,230.0,-6734,13,2019-01-03 00:00:00,2019-01-03 13:00:00,2019,1,01-03,Mwh
83993.9,9146,231,3203.0,57870.5,1122.2,1408.1,0.0,15352.1,117.0,-4340,14,2019-01-03 00:00:00,2019-01-03 14:00:00,2019,1,01-03,Mwh
86505.5,9144,233,3533.0,64139.9,1162.2,1312.5,0.0,8248.9,1.0,-1270,15,2019-01-03 00:00:00,2019-01-03 15:00:00,2019,1,01-03,Mwh
92789.2,9142,232,4757.0,74132.7,1207.2,1320.6,0.0,1710.7,0.0,293,16,2019-01-03 00:00:00,2019-01-03 16:00:00,2019,1,01-03,Mwh
102688.6,9137,232,6135.0,81389.9,1237.2,1289.2,0.0,32.3,0.0,3234,17,2019-01-03 00:00:00,2019-01-03 17:00:00,2019,1,01-03,Mwh
106018.3,9141,231,6470.0,83159.5,1252.2,1196.6,0.0,0.0,0.0,4567,18,2019-01-03 00:00:00,2019-01-03 18:00:00,2019,1,01-03,Mwh
105993.1,9145,232,6340.0,83223.1,1264.2,1161.8,0.0,0.0,0.0,4630,19,2019-01-03 00:00:00,2019-01-03 19:00:00,2019,1,01-03,Mwh
105193.2,9147,231,5748.0,82926.5,1263.9,1132.8,0.0,0.0,0.0,4749,20,2019-01-03 00:00:00,2019-01-03 20:00:00,2019,1,01-03,Mwh
102304.2,9144,231,4703.0,82483.9,1260.9,1077.4,0.0,0.0,0.0,3400,21,2019-01-03 00:00:00,2019-01-03 21:00:00,2019,1,01-03,Mwh
97272.4,9145,231,4353.0,79938.2,1238.9,984.3,0.0,0.0,0.0,1390,22,2019-01-03 00:00:00,2019-01-03 22:00:00,2019,1,01-03,Mwh
94402.0,9145,233,4165.0,78378.6,1264.9,937.5,0.0,0.0,0.0,272,23,2019-01-03 00:00:00,2019-01-03 23:00:00,2019,1,01-03,Mwh
89660.3,9146,230,3611.0,74597.0,1269.9,946.4,0.0,0.0,0.0,-131,0,2019-01-04 00:00:00,2019-01-04 00:00:00,2019,1,01-04,Mwh
88326.8,9147,231,3551.0,74327.1,1271.9,927.8,0.0,0.0,0.0,-1130,1,2019-01-04 00:00:00,2019-01-04 01:00:00,2019,1,01-04,Mwh
89243.4,9146,230,3777.0,75625.8,1268.9,1044.7,0.0,0.0,0.0,-1849,2,2019-01-04 00:00:00,2019-01-04 02:00:00,2019,1,01-04,Mwh
89370.9,9147,231,4147.0,76052.6,1264.9,1045.4,0.0,0.0,0.0,-2518,3,2019-01-04 00:00:00,2019-01-04 03:00:00,2019,1,01-04,Mwh
88625.5,9146,232,4142.0,75004.8,1268.9,1015.8,0.0,0.0,0.0,-2188,4,2019-01-04 00:00:00,2019-01-04 04:00:00,2019,1,01-04,Mwh
89378.6,9148,230,3987.0,74904.7,1268.9,1004.0,0.0,0.0,0.0,-1169,5,2019-01-04 00:00:00,2019-01-04 05:00:00,2019,1,01-04,Mwh
95760.3,9147,231,4262.0,80125.0,1268.9,860.4,0.0,0.0,0.0,-130,6,2019-01-04 00:00:00,2019-01-04 06:00:00,2019,1,01-04,Mwh
103404.5,9146,231,5088.0,83418.5,1217.9,847.5,0.0,1456.6,0.0,2003,7,2019-01-04 00:00:00,2019-01-04 07:00:00,2019,1,01-04,Mwh
110409.2,9149,230,5143.0,83439.7,1164.2,768.7,0.0,9179.6,0.0,1334,8,2019-01-04 00:00:00,2019-01-04 08:00:00,2019,1,01-04,Mwh
108931.3,9148,233,4554.0,76213.7,1115.2,735.4,0.0,17159.0,0.0,-233,9,2019-01-04 00:00:00,2019-01-04 09:00:00,2019,1,01-04,Mwh
103625.7,9148,229,4104.0,69103.7,1083.2,783.8,0.0,22986.0,0.0,-3809,10,2019-01-04 00:00:00,2019-01-04 10:00:00,2019,1,01-04,Mwh
99434.2,9148,226,3631.0,66538.6,1081.2,845.5,0.0,25637.9,0.0,-7676,11,2019-01-04 00:00:00,2019-01-04 11:00:00,2019,1,01-04,Mwh
96195.2,9148,229,3371.0,65803.2,1095.2,922.4,0.0,24633.4,0.0,-9003,12,2019-01-04 00:00:00,2019-01-04 12:00:00,2019,1,01-04,Mwh
95904.5,9146,229,3458.0,67461.8,1113.2,988.7,0.0,21315.8,0.0,-7807,13,2019-01-04 00:00:00,2019-01-04 13:00:00,2019,1,01-04,Mwh
95728.3,9147,230,3726.0,70255.9,1141.2,1010.0,0.0,15140.2,0.0,-4917,14,2019-01-04 00:00:00,2019-01-04 14:00:00,2019,1,01-04,Mwh
97738.5,9148,231,4496.0,75437.2,1185.2,1101.3,0.0,7318.8,0.0,-1173,15,2019-01-04 00:00:00,2019-01-04 15:00:00,2019,1,01-04,Mwh
103278.1,9148,231,6627.0,84162.8,1209.2,1047.6,0.0,1044.5,0.0,-187,16,2019-01-04 00:00:00,2019-01-04 16:00:00,2019,1,01-04,Mwh
111456.6,9138,227,7995.0,89445.6,1213.2,1013.5,0.0,13.3,0.0,2404,17,2019-01-04 00:00:00,2019-01-04 17:00:00,2019,1,01-04,Mwh
112616.0,9141,230,8253.0,89695.2,1210.2,1065.6,0.0,0.0,0.0,3026,18,2019-01-04 00:00:00,2019-01-04 18:00:00,2019,1,01-04,Mwh
110944.7,9142,230,7676.0,88969.3,1221.2,1096.2,0.0,0.0,0.0,2613,19,2019-01-04 00:00:00,2019-01-04 19:00:00,2019,1,01-04,Mwh
108452.0,9147,230,6462.0,88505.2,1211.9,994.9,0.0,0.0,0.0,1911,20,2019-01-04 00:00:00,2019-01-04 20:00:00,2019,1,01-04,Mwh
103875.5,9146,229,4966.0,86629.1,1201.9,993.5,0.0,0.0,0.0,702,21,2019-01-04 00:00:00,2019-01-04 21:00:00,2019,1,01-04,Mwh
98151.2,9147,231,3983.0,82352.7,1205.9,932.6,0.0,0.0,0.0,305,22,2019-01-04 00:00:00,2019-01-04 22:00:00,2019,1,01-04,Mwh
94365.5,9147,233,3699.0,79580.8,1242.9,977.8,0.0,0.0,0.0,-513,23,2019-01-04 00:00:00,2019-01-04 23:00:00,2019,1,01-04,Mwh
88960.0,9146,230,3488.0,75230.9,1252.9,1043.2,0.0,0.0,0.0,-1434,0,2019-01-05 00:00:00,2019-01-05 00:00:00,2019,1,01-05,Mwh
87478.8,9144,229,3612.0,73657.6,1249.9,1091.3,0.0,0.0,0.0,-1505,1,2019-01-05 00:00:00,2019-01-05 01:00:00,2019,1,01-05,Mwh
88407.7,9145,227,3760.0,73999.7,1242.9,1195.1,0.0,0.0,0.0,-1165,2,2019-01-05 00:00:00,2019-01-05 02:00:00,2019,1,01-05,Mwh
88867.0,9143,230,4269.0,73447.1,1243.9,1384.0,0.0,0.0,0.0,-842,3,2019-01-05 00:00:00,2019-01-05 03:00:00,2019,1,01-05,Mwh
88255.8,9148,228,4519.0,72600.9,1237.9,1477.0,0.0,0.0,0.0,-958,4,2019-01-05 00:00:00,2019-01-05 04:00:00,2019,1,01-05,Mwh
87801.5,9149,229,4074.0,72781.0,1234.9,1569.6,0.0,0.0,0.0,-1229,5,2019-01-05 00:00:00,2019-01-05 05:00:00,2019,1,01-05,Mwh
90625.7,9156,229,3930.0,75638.7,1231.9,1578.1,0.0,0.0,0.0,-1140,6,2019-01-05 00:00:00,2019-01-05 06:00:00,2019,1,01-05,Mwh
96355.9,9147,231,4146.0,79644.2,1193.9,1601.2,0.0,875.6,0.0,-482,7,2019-01-05 00:00:00,2019-01-05 07:00:00,2019,1,01-05,Mwh
105163.0,9147,230,4980.0,82243.4,1166.2,1682.2,0.0,5289.2,0.0,426,8,2019-01-05 00:00:00,2019-01-05 08:00:00,2019,1,01-05,Mwh
107837.0,9148,228,4670.0,80266.9,1115.2,1707.1,0.0,10369.8,0.0,332,9,2019-01-05 00:00:00,2019-01-05 09:00:00,2019,1,01-05,Mwh
105150.2,9147,229,3924.0,76132.9,1060.2,1701.1,0.0,13419.0,0.0,-457,10,2019-01-05 00:00:00,2019-01-05 10:00:00,2019,1,01-05,Mwh
102397.0,9146,227,3658.0,73911.3,1030.2,1718.8,0.0,14909.7,0.0,-2199,11,2019-01-05 00:00:00,2019-01-05 11:00:00,2019,1,01-05,Mwh
99141.7,9146,229,3464.0,72220.0,1032.2,1780.6,0.0,15893.9,0.0,-4622,12,2019-01-05 00:00:00,2019-01-05 12:00:00,2019,1,01-05,Mwh
97544.5,9146,230,3580.0,72217.0,1032.2,1820.4,0.0,14605.9,0.0,-5088,13,2019-01-05 00:00:00,2019-01-05 13:00:00,2019,1,01-05,Mwh
96834.2,9146,230,3619.0,72782.2,1025.2,1914.1,0.0,12246.7,0.0,-4127,14,2019-01-05 00:00:00,2019-01-05 14:00:00,2019,1,01-05,Mwh
97834.4,9146,232,4024.0,77574.2,1061.2,1926.6,0.0,6448.4,0.0,-2574,15,2019-01-05 00:00:00,2019-01-05 15:00:00,2019,1,01-05,Mwh
102222.5,9144,229,5366.0,84148.4,1077.2,1903.0,0.0,1142.9,0.0,-790,16,2019-01-05 00:00:00,2019-01-05 16:00:00,2019,1,01-05,Mwh
109864.9,9141,228,6715.0,89614.7,1077.2,1895.9,0.0,19.1,0.0,1174,17,2019-01-05 00:00:00,2019-01-05 17:00:00,2019,1,01-05,Mwh
111707.6,9146,230,7229.0,90334.0,1081.2,1829.4,0.0,0.0,0.0,1859,18,2019-01-05 00:00:00,2019-01-05 18:00:00,2019,1,01-05,Mwh
110616.0,9141,233,6697.0,89623.8,1083.2,1816.0,0.0,0.0,0.0,2026,19,2019-01-05 00:00:00,2019-01-05 19:00:00,2019,1,01-05,Mwh
108489.3,9144,230,5614.0,88768.0,1088.9,1750.4,0.0,0.0,0.0,1892,20,2019-01-05 00:00:00,2019-01-05 20:00:00,2019,1,01-05,Mwh
104247.0,9144,229,4720.0,86119.8,1084.9,1727.3,0.0,0.0,0.0,1216,21,2019-01-05 00:00:00,2019-01-05 21:00:00,2019,1,01-05,Mwh
99043.9,9144,230,3998.0,82196.9,1077.9,1593.1,0.0,0.0,0.0,806,22,2019-01-05 00:00:00,2019-01-05 22:00:00,2019,1,01-05,Mwh
95776.9,9145,227,3920.0,79794.1,1102.9,1500.9,0.0,0.0,0.0,90,23,2019-01-05 00:00:00,2019-01-05 23:00:00,2019,1,01-05,Mwh
91240.0,9146,230,3745.0,76052.8,1107.9,1441.3,0.0,0.0,0.0,-479,0,2019-01-06 00:00:00,2019-01-06 00:00:00,2019,1,01-06,Mwh
90258.3,9145,231,3778.0,75514.0,1108.9,1366.4,0.0,0.0,0.0,-891,1,2019-01-06 00:00:00,2019-01-06 01:00:00,2019,1,01-06,Mwh
91202.7,9146,230,4012.0,76823.4,1108.9,1317.4,0.0,0.0,0.0,-1430,2,2019-01-06 00:00:00,2019-01-06 02:00:00,2019,1,01-06,Mwh
91320.9,9147,228,4379.0,77143.5,1107.9,1256.5,0.0,0.0,0.0,-1941,3,2019-01-06 00:00:00,2019-01-06 03:00:00,2019,1,01-06,Mwh
90252.4,9148,230,4355.0,76855.6,1109.9,1294.9,0.0,0.0,0.0,-2741,4,2019-01-06 00:00:00,2019-01-06 04:00:00,2019,1,01-06,Mwh
88765.0,9145,225,3993.0,76046.3,1108.9,1279.8,0.0,0.0,0.0,-3037,5,2019-01-06 00:00:00,2019-01-06 05:00:00,2019,1,01-06,Mwh
89925.1,9147,230,3882.0,76333.1,1108.9,1359.1,0.0,0.0,0.0,-2130,6,2019-01-06 00:00:00,2019-01-06 06:00:00,2019,1,01-06,Mwh
94372.5,9146,228,4078.0,78647.8,1065.9,1290.9,0.0,1027.9,0.0,-1104,7,2019-01-06 00:00:00,2019-01-06 07:00:00,2019,1,01-06,Mwh
102299.8,9148,229,4423.0,80846.9,1004.2,1278.7,0.0,5584.0,0.0,-215,8,2019-01-06 00:00:00,2019-01-06 08:00:00,2019,1,01-06,Mwh
107479.7,9146,230,4189.0,81501.7,976.2,1279.4,0.0,9568.4,0.0,584,9,2019-01-06 00:00:00,2019-01-06 09:00:00,2019,1,01-06,Mwh
107688.1,9147,227,3725.0,78143.8,958.2,1327.9,0.0,15035.2,0.0,-875,10,2019-01-06 00:00:00,2019-01-06 10:00:00,2019,1,01-06,Mwh
102707.9,9148,225,3406.0,73042.2,958.2,1437.7,0.0,16721.8,0.0,-2224,11,2019-01-06 00:00:00,2019-01-06 11:00:00,2019,1,01-06,Mwh
100640.9,9146,231,3437.0,73023.1,961.2,1432.6,0.0,15500.0,0.0,-3092,12,2019-01-06 00:00:00,2019-01-06 12:00:00,2019,1,01-06,Mwh
99673.1,9148,230,3490.0,74036.9,978.2,1490.2,0.0,13252.8,0.0,-2951,13,2019-01-06 00:00:00,2019-01-06 13:00:00,2019,1,01-06,Mwh
98618.7,9147,228,3600.0,75760.1,997.2,1494.5,0.0,9811.9,0.0,-2419,14,2019-01-06 00:00:00,2019-01-06 14:00:00,2019,1,01-06,Mwh
99944.1,9148,230,3864.0,80568.4,1017.2,1450.2,0.0,5044.3,0.0,-1385,15,2019-01-06 00:00:00,2019-01-06 15:00:00,2019,1,01-06,Mwh
106151.7,9141,231,5111.0,87892.6,1029.2,1473.2,0.0,1369.7,0.0,-99,16,2019-01-06 00:00:00,2019-01-06 16:00:00,2019,1,01-06,Mwh
115588.3,9142,226,6862.0,95284.3,1032.2,1480.2,0.0,31.6,0.0,1533,17,2019-01-06 00:00:00,2019-01-06 17:00:00,2019,1,01-06,Mwh
118437.7,9144,230,7118.0,96995.7,1032.2,1449.8,0.0,0.0,0.0,2465,18,2019-01-06 00:00:00,2019-01-06 18:00:00,2019,1,01-06,Mwh
117355.0,9146,231,6733.0,96752.7,1036.2,1431.1,0.0,0.0,0.0,2022,19,2019-01-06 00:00:00,2019-01-06 19:00:00,2019,1,01-06,Mwh
115479.9,9147,228,5992.0,96335.6,1038.9,1410.4,0.0,0.0,0.0,1323,20,2019-01-06 00:00:00,2019-01-06 20:00:00,2019,1,01-06,Mwh
111390.8,9146,229,4916.0,94010.9,1039.9,1467.0,0.0,0.0,0.0,579,21,2019-01-06 00:00:00,2019-01-06 21:00:00,2019,1,01-06,Mwh
104295.3,9146,230,4355.0,87652.2,1074.9,1499.2,0.0,0.0,0.0,338,22,2019-01-06 00:00:00,2019-01-06 22:00:00,2019,1,01-06,Mwh
100327.2,9144,230,4167.0,83899.3,1107.9,1501.0,0.0,0.0,0.0,274,23,2019-01-06 00:00:00,2019-01-06 23:00:00,2019,1,01-06,Mwh
95270.2,9145,229,3741.0,79924.7,1104.9,1469.6,0.0,0.0,0.0,-347,0,2019-01-07 00:00:00,2019-01-07 00:00:00,2019,1,01-07,Mwh
94226.3,9146,229,3841.0,80245.0,1106.9,1462.4,0.0,0.0,0.0,-1800,1,2019-01-07 00:00:00,2019-01-07 01:00:00,2019,1,01-07,Mwh
95450.2,9146,228,4062.0,81593.0,1110.9,1396.3,0.0,0.0,0.0,-2085,2,2019-01-07 00:00:00,2019-01-07 02:00:00,2019,1,01-07,Mwh
96314.0,9146,229,4462.0,82353.0,1113.9,1337.1,0.0,0.0,0.0,-2325,3,2019-01-07 00:00:00,2019-01-07 03:00:00,2019,1,01-07,Mwh
96955.4,9146,229,4695.0,82391.0,1111.9,1239.5,0.0,0.0,0.0,-1862,4,2019-01-07 00:00:00,2019-01-07 04:00:00,2019,1,01-07,Mwh
100553.3,9145,227,4834.0,84768.6,1103.9,1124.8,0.0,0.0,0.0,-646,5,2019-01-07 00:00:00,2019-01-07 05:00:00,2019,1,01-07,Mwh
111634.6,9147,230,5294.0,94152.4,1097.9,1075.3,0.0,0.0,0.0,643,6,2019-01-07 00:00:00,2019-01-07 06:00:00,2019,1,01-07,Mwh
122006.3,9146,230,6123.0,101067.3,1065.9,1016.2,0.0,1384.9,0.0,1977,7,2019-01-07 00:00:00,2019-01-07 07:00:00,2019,1,01-07,Mwh
131141.2,9145,229,6275.0,102938.3,1050.2,929.1,0.0,8678.6,0.0,1901,8,2019-01-07 00:00:00,2019-01-07 08:00:00,2019,1,01-07,Mwh
133070.6,9149,228,5992.0,98495.0,1027.2,898.1,0.0,16444.3,0.0,842,9,2019-01-07 00:00:00,2019-01-07 09:00:00,2019,1,01-07,Mwh
128558.4,9146,229,4745.0,90408.9,1010.2,908.4,0.0,22047.9,0.0,59,10,2019-01-07 00:00:00,2019-01-07 10:00:00,2019,1,01-07,Mwh
125439.5,9149,225,4325.0,85659.4,1003.2,1003.2,0.0,24739.7,0.0,-659,11,2019-01-07 00:00:00,2019-01-07 11:00:00,2019,1,01-07,Mwh
117993.5,9146,225,4252.0,81181.4,1012.2,1098.1,0.0,24109.8,0.0,-3030,12,2019-01-07 00:00:00,2019-01-07 12:00:00,2019,1,01-07,Mwh
