demand,nuclear,geothermal,hydroelectric,fossil_fuel_fired,biomass,wind,wind_regulated,photovoltaic,photovoltaic_regulated,pumped_storage_hydroelectricity,hour,date,datetime,year,month,month_date,unit
103898.9,2989,332,4816.8,89028.5,1630.1,1256.5,0.0,0.0,0.0,3853,21,2021-01-02,2021-01-02 21:00:00,2021,1,01-02,Mwh
98941.2,2990,331,4031.8,86199.9,1636.1,1094.4,0.0,0.0,0.0,2658,22,2021-01-02,2021-01-02 22:00:00,2021,1,01-02,Mwh
96921.1,2990,333,3942.8,85316.6,1632.1,1067.6,0.0,0.0,0.0,1642,23,2021-01-02,2021-01-02 23:00:00,2021,1,01-02,Mwh
92294.1,2988,331,3699.8,81775.8,1633.1,1083.4,0.0,0.0,0.0,786,0,2021-01-03,2021-01-03 00:00:00,2021,1,01-03,Mwh
90504.4,2990,331,3827.8,80572.6,1632.1,1144.9,0.0,0.0,0.0,0,1,2021-01-03,2021-01-03 01:00:00,2021,1,01-03,Mwh
91251.7,2988,330,3790.8,81689.9,1635.1,1313.9,0.0,0.0,0.0,-499,2,2021-01-03,2021-01-03 02:00:00,2021,1,01-03,Mwh
91188.8,2990,331,3923.8,82077.2,1635.1,1342.7,0.0,0.0,0.0,-1102,3,2021-01-03,2021-01-03 03:00:00,2021,1,01-03,Mwh
89947.2,2990,330,3829.8,81578.6,1638.1,1430.7,0.0,0.0,0.0,-1851,4,2021-01-03,2021-01-03 04:00:00,2021,1,01-03,Mwh
88636.5,2988,332,3617.8,81128.8,1634.1,1449.8,0.0,0.0,0.0,-2517,5,2021-01-03,2021-01-03 05:00:00,2021,1,01-03,Mwh
89704.7,2988,330,3555.8,81456.9,1631.1,1421.9,0.0,1.0,0.0,-1679,6,2021-01-03,2021-01-03 06:00:00,2021,1,01-03,Mwh
94256.6,2992,331,3583.8,82990.0,1635.1,1400.1,0.0,1556.6,0.0,-227,7,2021-01-03,2021-01-03 07:00:00,2021,1,01-03,Mwh
100175.1,2987,330,3958.8,81805.2,1631.4,1309.1,0.0,8490.6,0.0,-343,8,2021-01-03,2021-01-03 08:00:00,2021,1,01-03,Mwh
101665.5,2991,332,3550.8,78732.8,1638.4,1345.9,0.0,16630.6,0.0,-3552,9,2021-01-03,2021-01-03 09:00:00,2021,1,01-03,Mwh
99325.8,2990,329,3106.8,74580.6,1637.4,1479.9,0.0,23402.1,1.0,-8205,10,2021-01-03,2021-01-03 10:00:00,2021,1,01-03,Mwh
95989.5,2989,333,3017.8,72008.9,1590.4,1560.3,0.0,26853.1,1.0,-12367,11,2021-01-03,2021-01-03 11:00:00,2021,1,01-03,Mwh
93937.5,2991,330,2995.8,71115.6,1567.4,1635.3,0.0,27471.4,142.0,-14172,12,2021-01-03,2021-01-03 12:00:00,2021,1,01-03,Mwh
91255.2,2988,334,2972.8,71355.2,1563.4,1743.4,0.0,24129.4,28.0,-13827,13,2021-01-03,2021-01-03 13:00:00,2021,1,01-03,Mwh
89868.5,2990,331,3209.8,73454.8,1597.4,1743.8,0.0,17919.7,1.0,-11382,14,2021-01-03,2021-01-03 14:00:00,2021,1,01-03,Mwh
92138.5,2991,333,3736.8,77875.3,1633.4,1654.6,0.0,9956.4,0.0,-6040,15,2021-01-03,2021-01-03 15:00:00,2021,1,01-03,Mwh
98120.4,2982,331,4575.8,84460.0,1627.4,1621.7,0.0,2182.5,0.0,342,16,2021-01-03,2021-01-03 16:00:00,2021,1,01-03,Mwh
108756.6,2982,316,6301.8,91981.4,1565.4,1616.7,0.0,33.3,0.0,3960,17,2021-01-03,2021-01-03 17:00:00,2021,1,01-03,Mwh
112122.9,2984,331,6766.8,94306.8,1633.4,1571.9,0.0,0.0,0.0,4525,18,2021-01-03,2021-01-03 18:00:00,2021,1,01-03,Mwh
111446.4,2985,330,6770.8,93837.2,1633.4,1605.0,0.0,0.0,0.0,4284,19,2021-01-03,2021-01-03 19:00:00,2021,1,01-03,Mwh
109674.7,2988,331,6173.8,93034.3,1641.1,1565.5,0.0,0.0,0.0,3935,20,2021-01-03,2021-01-03 20:00:00,2021,1,01-03,Mwh
105592.8,2986,333,5086.8,90652.6,1636.1,1564.3,0.0,0.0,0.0,3337,21,2021-01-03,2021-01-03 21:00:00,2021,1,01-03,Mwh
98857.5,2989,331,3812.8,85859.3,1627.1,1567.3,0.0,0.0,0.0,2671,22,2021-01-03,2021-01-03 22:00:00,2021,1,01-03,Mwh
95454.7,2989,331,3420.8,84424.5,1628.1,1534.3,0.0,0.0,0.0,1124,23,2021-01-03,2021-01-03 23:00:00,2021,1,01-03,Mwh
90347.4,2990,331,3351.8,81754.2,1630.1,1537.3,0.0,0.0,0.0,-1246,0,2021-01-04,2021-01-04 00:00:00,2021,1,01-04,Mwh
88681.7,2989,329,3256.8,82183.9,1625.1,1536.9,0.0,0.0,0.0,-3245,1,2021-01-04,2021-01-04 01:00:00,2021,1,01-04,Mwh
89601.2,2987,331,3340.8,83932.9,1627.1,1558.4,0.0,0.0,0.0,-4180,2,2021-01-04,2021-01-04 02:00:00,2021,1,01-04,Mwh
89831.9,2988,329,3489.8,84457.4,1628.1,1564.6,0.0,0.0,0.0,-4632,3,2021-01-04,2021-01-04 03:00:00,2021,1,01-04,Mwh
89570.5,2988,316,3590.8,84202.3,1565.1,1572.3,0.0,0.0,0.0,-4657,4,2021-01-04,2021-01-04 04:00:00,2021,1,01-04,Mwh
90871.3,2987,332,4089.8,84553.9,1625.1,1617.5,0.0,0.0,0.0,-4335,5,2021-01-04,2021-01-04 05:00:00,2021,1,01-04,Mwh
97360.2,2989,333,4195.8,87843.4,1624.1,1633.9,0.0,0.0,0.0,-1259,6,2021-01-04,2021-01-04 06:00:00,2021,1,01-04,Mwh
105926.8,2990,300,4672.8,90314.6,1498.1,1557.1,0.0,1266.2,0.0,3328,7,2021-01-04,2021-01-04 07:00:00,2021,1,01-04,Mwh
114825.7,2990,329,5484.8,90555.6,1637.4,1515.4,0.0,8929.5,0.0,3375,8,2021-01-04,2021-01-04 08:00:00,2021,1,01-04,Mwh
114621.7,2992,330,5420.8,84029.0,1648.4,1412.5,0.0,19663.0,0.0,-875,9,2021-01-04,2021-01-04 09:00:00,2021,1,01-04,Mwh
109626.6,2990,332,4632.8,78841.7,1651.4,1460.4,0.0,26885.3,0.0,-7172,10,2021-01-04,2021-01-04 10:00:00,2021,1,01-04,Mwh
106125.4,2988,303,3579.8,77028.3,1552.4,1543.6,0.0,30177.3,0.0,-11049,11,2021-01-04,2021-01-04 11:00:00,2021,1,01-04,Mwh
103304.0,2991,305,3524.8,74686.1,1545.4,1533.7,0.0,30915.0,0.0,-12195,12,2021-01-04,2021-01-04 12:00:00,2021,1,01-04,Mwh
101637.8,2993,332,3512.8,75619.8,1665.4,1553.6,0.0,27194.2,0.0,-11242,13,2021-01-04,2021-01-04 13:00:00,2021,1,01-04,Mwh
100784.8,2989,332,3849.8,77209.3,1648.4,1575.1,0.0,20172.2,0.0,-6996,14,2021-01-04,2021-01-04 14:00:00,2021,1,01-04,Mwh
102439.7,2994,331,4954.8,81849.1,1641.4,1564.3,0.0,10910.1,0.0,-1795,15,2021-01-04,2021-01-04 15:00:00,2021,1,01-04,Mwh
107457.2,2989,331,6020.8,92200.5,1632.4,1564.6,0.0,2288.9,0.0,430,16,2021-01-04,2021-01-04 16:00:00,2021,1,01-04,Mwh
116192.1,2979,333,7443.8,99905.3,1636.4,1554.3,0.0,32.3,0.0,2307,17,2021-01-04,2021-01-04 17:00:00,2021,1,01-04,Mwh
118431.2,2984,333,7973.8,101172.0,1641.4,1546.0,0.0,0.0,0.0,2786,18,2021-01-04,2021-01-04 18:00:00,2021,1,01-04,Mwh
117120.7,2982,333,7639.8,100895.9,1641.4,1496.6,0.0,0.0,0.0,2132,19,2021-01-04,2021-01-04 19:00:00,2021,1,01-04,Mwh
114648.1,2989,333,6851.8,100135.9,1643.1,1447.3,0.0,0.0,0.0,1248,20,2021-01-04,2021-01-04 20:00:00,2021,1,01-04,Mwh
109897.3,2988,331,5548.8,96682.9,1637.1,1367.5,0.0,0.0,0.0,1345,21,2021-01-04,2021-01-04 21:00:00,2021,1,01-04,Mwh
103065.5,2989,333,4250.8,91991.1,1633.1,1333.5,0.0,0.0,0.0,528,22,2021-01-04,2021-01-04 22:00:00,2021,1,01-04,Mwh
99054.9,2989,331,3811.8,89085.4,1632.1,1277.6,0.0,0.0,0.0,-69,23,2021-01-04,2021-01-04 23:00:00,2021,1,01-04,Mwh
93746.8,2990,332,4322.8,86708.0,1633.0,1331.0,0.0,0.0,0.0,-3571,0,2021-01-05,2021-01-05 00:00:00,2021,1,01-05,Mwh
91974.4,2992,329,4234.8,87723.1,1631.0,1255.5,0.0,0.0,0.0,-6186,1,2021-01-05,2021-01-05 01:00:00,2021,1,01-05,Mwh
93045.7,2991,332,4341.8,89206.3,1632.0,1183.6,0.0,0.0,0.0,-6648,2,2021-01-05,2021-01-05 02:00:00,2021,1,01-05,Mwh
93633.4,2989,330,4565.8,89205.5,1632.0,1070.1,0.0,0.0,0.0,-6161,3,2021-01-05,2021-01-05 03:00:00,2021,1,01-05,Mwh
93829.6,2986,332,4567.8,87181.1,1631.0,1071.7,0.0,0.0,0.0,-3947,4,2021-01-05,2021-01-05 04:00:00,2021,1,01-05,Mwh
96014.9,2990,330,4808.8,88253.8,1634.0,954.3,0.0,0.0,0.0,-2956,5,2021-01-05,2021-01-05 05:00:00,2021,1,01-05,Mwh
104820.9,2994,330,5286.8,94987.4,1631.0,849.7,0.0,0.0,0.0,-1259,6,2021-01-05,2021-01-05 06:00:00,2021,1,01-05,Mwh
115780.8,2989,331,6176.8,101238.1,1631.0,733.7,0.0,816.2,0.0,1858,7,2021-01-05,2021-01-05 07:00:00,2021,1,01-05,Mwh
129452.4,2992,333,6360.8,106278.0,1627.3,652.7,0.0,5228.6,0.0,5982,8,2021-01-05,2021-01-05 08:00:00,2021,1,01-05,Mwh
134004.5,2991,333,6068.8,106317.0,1630.3,585.6,0.0,10536.8,0.0,5548,9,2021-01-05,2021-01-05 09:00:00,2021,1,01-05,Mwh
131375.1,2990,333,4752.8,102712.4,1643.3,617.6,0.0,13471.0,0.0,4858,10,2021-01-05,2021-01-05 10:00:00,2021,1,01-05,Mwh
128178.1,2992,331,4178.8,99527.6,1644.3,727.4,0.0,14858.0,0.0,3924,11,2021-01-05,2021-01-05 11:00:00,2021,1,01-05,Mwh
123699.7,2995,333,4128.8,96060.8,1657.3,866.9,0.0,17078.9,0.0,587,12,2021-01-05,2021-01-05 12:00:00,2021,1,01-05,Mwh
124376.3,2990,331,4320.8,96994.6,1641.3,892.3,0.0,14181.3,0.0,3024,13,2021-01-05,2021-01-05 13:00:00,2021,1,01-05,Mwh
124074.0,2991,333,4759.8,99787.6,1638.3,916.4,0.0,9867.9,0.0,3784,14,2021-01-05,2021-01-05 14:00:00,2021,1,01-05,Mwh
124376.4,2989,333,5635.8,103601.0,1634.3,893.4,0.0,4568.9,0.0,4719,15,2021-01-05,2021-01-05 15:00:00,2021,1,01-05,Mwh
128127.8,2987,332,7129.8,108699.2,1639.3,871.9,0.0,855.6,0.0,5611,16,2021-01-05,2021-01-05 16:00:00,2021,1,01-05,Mwh
130641.3,2984,333,8026.8,111051.5,1641.3,852.0,0.0,34.7,0.0,5721,17,2021-01-05,2021-01-05 17:00:00,2021,1,01-05,Mwh
129875.9,2987,334,8300.8,111274.0,1642.3,847.8,0.0,0.0,0.0,4494,18,2021-01-05,2021-01-05 18:00:00,2021,1,01-05,Mwh
126376.3,2984,331,7693.8,110359.3,1639.3,876.9,0.0,0.0,0.0,2493,19,2021-01-05,2021-01-05 19:00:00,2021,1,01-05,Mwh
122257.7,2988,333,6477.8,107912.9,1643.0,956.0,0.0,0.0,0.0,1947,20,2021-01-05,2021-01-05 20:00:00,2021,1,01-05,Mwh
116135.2,2989,332,5672.8,102779.8,1639.0,963.6,0.0,0.0,0.0,1765,21,2021-01-05,2021-01-05 21:00:00,2021,1,01-05,Mwh
108431.0,2988,333,4951.8,97252.3,1636.0,961.9,0.0,0.0,0.0,311,22,2021-01-05,2021-01-05 22:00:00,2021,1,01-05,Mwh
103191.3,2987,335,4607.8,93995.0,1637.0,988.5,0.0,0.0,0.0,-1352,23,2021-01-05,2021-01-05 23:00:00,2021,1,01-05,Mwh
97399.8,2990,332,3661.8,91544.6,1634.1,963.3,0.0,0.0,0.0,-3721,0,2021-01-06,2021-01-06 00:00:00,2021,1,01-06,Mwh
96000.8,2991,332,3601.8,93047.2,1632.1,922.7,0.0,0.0,0.0,-6518,1,2021-01-06,2021-01-06 01:00:00,2021,1,01-06,Mwh
97140.2,2989,333,3684.8,93981.5,1631.1,973.8,0.0,0.0,0.0,-6455,2,2021-01-06,2021-01-06 02:00:00,2021,1,01-06,Mwh
98115.9,2990,333,3847.8,93770.3,1628.1,1003.7,0.0,0.0,0.0,-5453,3,2021-01-06,2021-01-06 03:00:00,2021,1,01-06,Mwh
98925.8,2989,331,4043.8,94189.9,1629.1,982.0,0.0,0.0,0.0,-5235,4,2021-01-06,2021-01-06 04:00:00,2021,1,01-06,Mwh
102375.4,2990,334,4109.8,96394.6,1637.1,926.9,0.0,0.0,0.0,-4011,5,2021-01-06,2021-01-06 05:00:00,2021,1,01-06,Mwh
111730.1,2991,332,4442.8,102972.2,1644.1,958.0,0.0,0.0,0.0,-1610,6,2021-01-06,2021-01-06 06:00:00,2021,1,01-06,Mwh
122118.7,2989,332,5241.8,108494.0,1644.1,962.5,0.0,1179.3,0.0,1278,7,2021-01-06,2021-01-06 07:00:00,2021,1,01-06,Mwh
134865.6,2991,333,5993.8,111717.6,1643.4,960.6,0.0,7650.2,0.0,3581,8,2021-01-06,2021-01-06 08:00:00,2021,1,01-06,Mwh
139599.0,2988,333,6009.8,109411.4,1638.4,887.6,0.0,15464.8,0.0,2868,9,2021-01-06,2021-01-06 09:00:00,2021,1,01-06,Mwh
136881.7,2989,333,4622.8,105018.2,1647.4,875.2,0.0,19335.1,0.0,2063,10,2021-01-06,2021-01-06 10:00:00,2021,1,01-06,Mwh
134747.0,2990,335,4219.8,102119.5,1667.4,901.7,0.0,19912.6,0.0,2606,11,2021-01-06,2021-01-06 11:00:00,2021,1,01-06,Mwh
128562.7,2994,339,4111.8,98078.9,1680.4,980.0,0.0,18487.6,0.0,1885,12,2021-01-06,2021-01-06 12:00:00,2021,1,01-06,Mwh
131425.9,2988,338,4234.8,102209.2,1661.4,914.7,0.0,16181.8,0.0,2896,13,2021-01-06,2021-01-06 13:00:00,2021,1,01-06,Mwh
131370.6,2992,337,4526.8,104017.0,1648.4,872.0,0.0,12045.4,0.0,4936,14,2021-01-06,2021-01-06 14:00:00,2021,1,01-06,Mwh
132251.8,2990,336,6022.8,108925.9,1624.4,829.8,0.0,6048.9,0.0,5468,15,2021-01-06,2021-01-06 15:00:00,2021,1,01-06,Mwh
136969.4,2991,336,7198.8,116103.2,1585.4,757.3,0.0,1642.7,0.0,6351,16,2021-01-06,2021-01-06 16:00:00,2021,1,01-06,Mwh
139404.7,2984,336,8153.8,118555.5,1578.4,724.8,0.0,36.2,0.0,7035,17,2021-01-06,2021-01-06 17:00:00,2021,1,01-06,Mwh
138528.8,2985,337,8517.8,118181.8,1580.4,728.8,0.0,0.0,0.0,6199,18,2021-01-06,2021-01-06 18:00:00,2021,1,01-06,Mwh
134349.9,2992,336,7989.8,117133.3,1580.4,731.4,0.0,0.0,0.0,3580,19,2021-01-06,2021-01-06 19:00:00,2021,1,01-06,Mwh
129845.1,2986,336,6140.8,116835.5,1578.1,850.7,0.0,0.0,0.0,1122,20,2021-01-06,2021-01-06 20:00:00,2021,1,01-06,Mwh
123718.0,2990,337,4972.8,114252.6,1574.1,877.5,0.0,0.0,0.0,-1283,21,2021-01-06,2021-01-06 21:00:00,2021,1,01-06,Mwh
116287.6,2992,335,4501.8,108759.4,1579.1,942.3,0.0,0.0,0.0,-2821,22,2021-01-06,2021-01-06 22:00:00,2021,1,01-06,Mwh
110440.3,2991,336,4254.8,106143.0,1583.1,981.4,0.0,0.0,0.0,-5850,23,2021-01-06,2021-01-06 23:00:00,2021,1,01-06,Mwh
104032.0,2995,335,3733.8,103063.7,1589.0,1003.5,0.0,0.0,0.0,-8690,0,2021-01-07,2021-01-07 00:00:00,2021,1,01-07,Mwh
102175.0,2991,335,3758.8,104096.1,1589.0,1074.1,0.0,0.0,0.0,-11670,1,2021-01-07,2021-01-07 01:00:00,2021,1,01-07,Mwh
103089.8,2989,334,3727.8,105286.9,1594.0,1126.1,0.0,0.0,0.0,-11965,2,2021-01-07,2021-01-07 02:00:00,2021,1,01-07,Mwh
103607.3,2990,335,3853.8,105463.5,1592.0,1164.0,0.0,0.0,0.0,-11792,3,2021-01-07,2021-01-07 03:00:00,2021,1,01-07,Mwh
103922.0,2991,334,3919.8,105073.8,1592.0,1192.4,0.0,0.0,0.0,-11182,4,2021-01-07,2021-01-07 04:00:00,2021,1,01-07,Mwh
107086.2,2991,335,4072.8,104722.4,1592.0,1205.0,0.0,0.0,0.0,-7833,5,2021-01-07,2021-01-07 05:00:00,2021,1,01-07,Mwh
116810.9,2992,335,4663.8,109707.7,1599.0,1198.4,0.0,0.0,0.0,-3691,6,2021-01-07,2021-01-07 06:00:00,2021,1,01-07,Mwh
127277.8,2988,333,5431.8,113798.9,1607.0,1245.9,0.0,975.2,0.0,900,7,2021-01-07,2021-01-07 07:00:00,2021,1,01-07,Mwh
140388.6,2991,336,6096.9,117736.6,1598.3,1291.1,0.0,6748.7,0.0,3591,8,2021-01-07,2021-01-07 08:00:00,2021,1,01-07,Mwh
144809.5,2991,336,5793.8,115195.7,1625.3,1195.8,0.0,14513.9,0.0,3156,9,2021-01-07,2021-01-07 09:00:00,2021,1,01-07,Mwh
141578.7,2991,338,5008.4,110350.0,1643.3,1174.4,0.0,20113.6,0.0,-38,10,2021-01-07,2021-01-07 10:00:00,2021,1,01-07,Mwh
139537.0,2990,340,4869.0,108705.2,1651.3,1205.2,0.0,22777.3,0.0,-3002,11,2021-01-07,2021-01-07 11:00:00,2021,1,01-07,Mwh
134234.7,2991,340,4733.5,106799.0,1659.3,1335.8,0.0,23004.1,0.0,-6621,12,2021-01-07,2021-01-07 12:00:00,2021,1,01-07,Mwh
137639.9,2990,340,5019.3,109975.9,1646.3,1478.9,0.0,20144.5,0.0,-3962,13,2021-01-07,2021-01-07 13:00:00,2021,1,01-07,Mwh
138878.3,2987,337,5342.6,112973.5,1625.3,1574.4,0.0,14600.5,0.0,-568,14,2021-01-07,2021-01-07 14:00:00,2021,1,01-07,Mwh
140432.5,2989,340,6622.8,116768.4,1607.3,1727.4,0.0,7066.6,0.0,3302,15,2021-01-07,2021-01-07 15:00:00,2021,1,01-07,Mwh
144871.2,2986,336,7511.8,120012.0,1586.3,1932.5,0.0,1297.6,0.0,9206,16,2021-01-07,2021-01-07 16:00:00,2021,1,01-07,Mwh
148716.7,2984,338,8096.8,122268.7,1584.3,2030.4,0.0,20.5,0.0,11388,17,2021-01-07,2021-01-07 17:00:00,2021,1,01-07,Mwh
148572.5,2987,339,8481.8,122761.2,1595.3,2014.2,0.0,1.0,0.0,10394,18,2021-01-07,2021-01-07 18:00:00,2021,1,01-07,Mwh
144694.9,2984,341,8067.4,122785.4,1586.3,1766.8,0.0,0.0,0.0,7163,19,2021-01-07,2021-01-07 19:00:00,2021,1,01-07,Mwh
140849.1,2991,328,7116.9,121870.6,1580.0,1777.6,0.0,0.0,0.0,5178,20,2021-01-07,2021-01-07 20:00:00,2021,1,01-07,Mwh
134599.0,2986,329,5985.8,119161.3,1579.0,1916.9,0.0,0.0,0.0,2639,21,2021-01-07,2021-01-07 21:00:00,2021,1,01-07,Mwh
126504.7,2989,334,5187.8,114659.3,1588.0,1981.6,0.0,0.0,0.0,-238,22,2021-01-07,2021-01-07 22:00:00,2021,1,01-07,Mwh
121391.4,2990,339,4866.8,113801.8,1586.0,2044.8,0.0,0.0,0.0,-4237,23,2021-01-07,2021-01-07 23:00:00,2021,1,01-07,Mwh
114709.9,2988,337,4265.8,112668.6,1586.0,2115.5,0.0,0.0,0.0,-9257,0,2021-01-08,2021-01-08 00:00:00,2021,1,01-08,Mwh
