demand,nuclear,geothermal,hydroelectric,fossil_fuel_fired,biomass,wind,wind_regulated,photovoltaic,photovoltaic_regulated,pumped_storage_hydroelectricity,hour,date,datetime,year,month,month_date,unit
85380.2,7366,249,4282.2,52035.9,1619.4,1699.7,0.0,24166.0,374.0,-6043,10,2020-01-02,2020-01-02 10:00:00,2020,1,01-02,Mwh
82694.4,7366,250,4037.2,51041.7,1591.4,1744.9,0.0,26683.2,737.0,-10015,11,2020-01-02,2020-01-02 11:00:00,2020,1,01-02,Mwh
80811.9,7366,252,3999.2,51059.5,1588.4,1752.2,0.0,25497.6,1165.0,-10697,12,2020-01-02,2020-01-02 12:00:00,2020,1,01-02,Mwh
77997.3,7365,252,4042.2,52019.2,1585.4,1719.0,0.0,21729.5,1158.0,-10717,13,2020-01-02,2020-01-02 13:00:00,2020,1,01-02,Mwh
76985.0,7366,254,4300.2,53684.6,1587.4,1711.0,0.0,16505.8,694.0,-8423,14,2020-01-02,2020-01-02 14:00:00,2020,1,01-02,Mwh
78506.1,7366,252,4567.2,58140.1,1630.4,1601.3,0.0,8541.1,245.0,-3593,15,2020-01-02,2020-01-02 15:00:00,2020,1,01-02,Mwh
83935.9,7366,252,5633.2,65217.0,1633.4,1562.4,0.0,1650.9,0.0,620,16,2020-01-02,2020-01-02 16:00:00,2020,1,01-02,Mwh
92523.2,7358,253,6500.2,71390.9,1625.4,1529.9,0.0,30.8,0.0,3839,17,2020-01-02,2020-01-02 17:00:00,2020,1,01-02,Mwh
94905.2,7356,253,7003.2,73011.0,1614.4,1495.6,0.0,0.0,0.0,4165,18,2020-01-02,2020-01-02 18:00:00,2020,1,01-02,Mwh
94618.9,7356,254,6769.2,73361.7,1610.4,1530.6,0.0,0.0,0.0,3738,19,2020-01-02,2020-01-02 19:00:00,2020,1,01-02,Mwh
93761.4,7367,254,6109.2,74183.3,1609.1,1524.8,0.0,0.0,0.0,2715,20,2020-01-02,2020-01-02 20:00:00,2020,1,01-02,Mwh
91792.9,7367,254,5565.2,74263.8,1609.1,1589.8,0.0,0.0,0.0,1145,21,2020-01-02,2020-01-02 21:00:00,2020,1,01-02,Mwh
87843.2,7366,251,5061.2,71547.2,1614.1,1556.7,0.0,0.0,0.0,438,22,2020-01-02,2020-01-02 22:00:00,2020,1,01-02,Mwh
85561.4,7367,248,4520.2,69865.7,1616.1,1535.4,0.0,0.0,0.0,410,23,2020-01-02,2020-01-02 23:00:00,2020,1,01-02,Mwh
80986.2,7365,253,4240.2,65586.7,1631.1,1531.2,0.0,0.0,0.0,377,0,2020-01-03,2020-01-03 00:00:00,2020,1,01-03,Mwh
79719.3,7366,254,4228.2,64116.5,1634.1,1524.5,0.0,0.0,0.0,593,1,2020-01-03,2020-01-03 01:00:00,2020,1,01-03,Mwh
81086.4,7366,255,4331.2,64597.7,1635.1,1477.4,0.0,0.0,0.0,1422,2,2020-01-03,2020-01-03 02:00:00,2020,1,01-03,Mwh
82021.7,7365,252,4533.2,64867.0,1632.1,1471.4,0.0,0.0,0.0,1907,3,2020-01-03,2020-01-03 03:00:00,2020,1,01-03,Mwh
81493.2,7365,250,4613.2,64508.7,1632.1,1469.2,0.0,0.0,0.0,1657,4,2020-01-03,2020-01-03 04:00:00,2020,1,01-03,Mwh
80396.3,7367,254,4596.2,64595.0,1629.1,1464.0,0.0,0.0,0.0,497,5,2020-01-03,2020-01-03 05:00:00,2020,1,01-03,Mwh
81177.6,7368,254,4535.2,65712.4,1626.1,1421.9,0.0,0.0,0.0,261,6,2020-01-03,2020-01-03 06:00:00,2020,1,01-03,Mwh
84757.5,7368,253,4700.2,67084.5,1628.1,1373.6,0.0,1455.1,0.0,894,7,2020-01-03,2020-01-03 07:00:00,2020,1,01-03,Mwh
90064.0,7368,254,4885.2,64487.0,1631.4,1312.5,0.0,8371.9,0.0,1755,8,2020-01-03,2020-01-03 08:00:00,2020,1,01-03,Mwh
90016.1,7366,251,4550.2,58361.5,1663.4,1348.7,0.0,15850.3,0.0,621,9,2020-01-03,2020-01-03 09:00:00,2020,1,01-03,Mwh
86880.7,7366,251,4161.2,52741.1,1640.4,1483.5,0.0,22066.5,0.0,-2827,10,2020-01-03,2020-01-03 10:00:00,2020,1,01-03,Mwh
83886.0,7368,251,3911.2,51119.3,1606.4,1607.5,0.0,24687.6,0.0,-6671,11,2020-01-03,2020-01-03 11:00:00,2020,1,01-03,Mwh
81858.4,7366,251,3839.2,51030.0,1611.4,1621.2,0.0,24184.6,0.0,-8038,12,2020-01-03,2020-01-03 12:00:00,2020,1,01-03,Mwh
80271.4,7369,254,3981.2,51720.9,1604.4,1645.1,0.0,21819.8,0.0,-8120,13,2020-01-03,2020-01-03 13:00:00,2020,1,01-03,Mwh
79457.4,7364,251,4217.2,54526.8,1606.4,1722.0,0.0,16415.0,0.0,-6646,14,2020-01-03,2020-01-03 14:00:00,2020,1,01-03,Mwh
80431.9,7368,250,4615.2,59973.4,1641.4,1799.1,0.0,8050.8,0.0,-3269,15,2020-01-03,2020-01-03 15:00:00,2020,1,01-03,Mwh
85564.3,7360,252,5662.2,66726.5,1628.4,1821.0,0.0,1553.2,0.0,561,16,2020-01-03,2020-01-03 16:00:00,2020,1,01-03,Mwh
94251.9,7362,252,6530.2,73968.2,1620.4,1827.0,0.0,40.1,0.0,2656,17,2020-01-03,2020-01-03 17:00:00,2020,1,01-03,Mwh
96843.2,7364,253,6945.2,76444.5,1624.4,1804.1,0.0,1.0,0.0,2413,18,2020-01-03,2020-01-03 18:00:00,2020,1,01-03,Mwh
96573.4,7364,255,6605.2,76535.4,1626.4,1830.4,0.0,0.0,0.0,2353,19,2020-01-03,2020-01-03 19:00:00,2020,1,01-03,Mwh
95493.7,7370,254,5872.2,76237.8,1626.1,1813.6,0.0,0.0,0.0,2329,20,2020-01-03,2020-01-03 20:00:00,2020,1,01-03,Mwh
93146.5,7369,250,5272.2,75485.6,1622.1,1743.6,0.0,0.0,0.0,1398,21,2020-01-03,2020-01-03 21:00:00,2020,1,01-03,Mwh
88686.6,7369,254,4692.2,72605.7,1620.1,1769.6,0.0,0.0,0.0,376,22,2020-01-03,2020-01-03 22:00:00,2020,1,01-03,Mwh
86015.4,7369,247,4246.2,70532.8,1622.1,1799.3,0.0,0.0,0.0,199,23,2020-01-03,2020-01-03 23:00:00,2020,1,01-03,Mwh
81586.9,7372,251,3949.2,67044.3,1616.1,1790.3,0.0,0.0,0.0,-437,0,2020-01-04,2020-01-04 00:00:00,2020,1,01-04,Mwh
80399.4,7367,251,3949.2,66004.5,1618.1,1743.6,0.0,0.0,0.0,-531,1,2020-01-04,2020-01-04 01:00:00,2020,1,01-04,Mwh
81902.4,7367,250,4167.2,67103.5,1617.1,1691.6,0.0,0.0,0.0,-296,2,2020-01-04,2020-01-04 02:00:00,2020,1,01-04,Mwh
82775.3,7368,249,4469.2,67382.2,1619.1,1696.8,0.0,0.0,0.0,-14,3,2020-01-04,2020-01-04 03:00:00,2020,1,01-04,Mwh
82408.0,7366,251,4728.2,66833.8,1626.1,1648.9,0.0,0.0,0.0,-42,4,2020-01-04,2020-01-04 04:00:00,2020,1,01-04,Mwh
81802.3,7368,250,4613.2,66711.5,1615.1,1626.5,0.0,0.0,0.0,-379,5,2020-01-04,2020-01-04 05:00:00,2020,1,01-04,Mwh
83754.8,7366,251,4477.2,68832.1,1614.1,1600.4,0.0,0.0,0.0,-382,6,2020-01-04,2020-01-04 06:00:00,2020,1,01-04,Mwh
88448.3,7368,252,4593.2,70729.8,1619.1,1541.4,0.0,1450.8,0.0,899,7,2020-01-04,2020-01-04 07:00:00,2020,1,01-04,Mwh
95346.5,7367,252,5212.2,69091.9,1637.4,1484.2,0.0,9018.8,156.0,1284,8,2020-01-04,2020-01-04 08:00:00,2020,1,01-04,Mwh
96295.1,7372,251,4898.2,63793.3,1640.4,1412.2,0.0,17346.0,403.0,-419,9,2020-01-04,2020-01-04 09:00:00,2020,1,01-04,Mwh
92990.1,7367,250,4223.2,56657.1,1615.4,1410.7,0.0,23566.7,626.0,-2097,10,2020-01-04,2020-01-04 10:00:00,2020,1,01-04,Mwh
90487.7,7368,250,4165.2,54985.8,1608.4,1513.2,0.0,26679.1,771.0,-6082,11,2020-01-04,2020-01-04 11:00:00,2020,1,01-04,Mwh
88334.3,7368,253,4024.2,55357.3,1597.4,1615.5,0.0,25637.9,829.0,-7520,12,2020-01-04,2020-01-04 12:00:00,2020,1,01-04,Mwh
86774.9,7368,253,4116.2,56530.0,1595.4,1585.8,0.0,21583.5,781.0,-6254,13,2020-01-04,2020-01-04 13:00:00,2020,1,01-04,Mwh
86491.0,7370,252,4364.2,60003.1,1597.4,1570.9,0.0,14950.4,622.0,-3614,14,2020-01-04,2020-01-04 14:00:00,2020,1,01-04,Mwh
88141.0,7369,251,4808.2,66376.4,1621.4,1465.6,0.0,7437.4,408.0,-1179,15,2020-01-04,2020-01-04 15:00:00,2020,1,01-04,Mwh
93712.7,7368,250,5725.2,75927.0,1632.4,1395.7,0.0,1732.4,0.0,-311,16,2020-01-04,2020-01-04 16:00:00,2020,1,01-04,Mwh
101658.3,7362,252,7174.2,81818.5,1644.4,1333.1,0.0,35.1,0.0,2035,17,2020-01-04,2020-01-04 17:00:00,2020,1,01-04,Mwh
103619.1,7361,254,7644.2,82951.9,1634.4,1362.6,0.0,0.0,0.0,2413,18,2020-01-04,2020-01-04 18:00:00,2020,1,01-04,Mwh
102958.8,7366,254,7401.2,82734.3,1635.4,1383.9,0.0,0.0,0.0,2183,19,2020-01-04,2020-01-04 19:00:00,2020,1,01-04,Mwh
101288.7,7367,252,6478.2,82290.0,1623.1,1394.4,0.0,0.0,0.0,1890,20,2020-01-04,2020-01-04 20:00:00,2020,1,01-04,Mwh
97534.1,7370,253,5603.2,80193.3,1618.1,1393.5,0.0,0.0,0.0,1107,21,2020-01-04,2020-01-04 21:00:00,2020,1,01-04,Mwh
92387.7,7369,250,5005.2,76188.1,1611.1,1353.3,0.0,0.0,0.0,609,22,2020-01-04,2020-01-04 22:00:00,2020,1,01-04,Mwh
89694.4,7370,248,4529.2,74186.5,1595.1,1322.6,0.0,0.0,0.0,441,23,2020-01-04,2020-01-04 23:00:00,2020,1,01-04,Mwh
85447.4,7370,251,4138.2,70536.2,1596.2,1436.8,0.0,0.0,0.0,116,0,2020-01-05,2020-01-05 00:00:00,2020,1,01-05,Mwh
84226.4,7368,252,4178.2,69658.0,1594.2,1564.0,0.0,0.0,0.0,-389,1,2020-01-05,2020-01-05 01:00:00,2020,1,01-05,Mwh
85681.7,7368,251,4435.2,71021.0,1597.2,1635.3,0.0,0.0,0.0,-633,2,2020-01-05,2020-01-05 02:00:00,2020,1,01-05,Mwh
86536.9,7369,248,4499.2,71553.5,1600.2,1640.0,0.0,0.0,0.0,-377,3,2020-01-05,2020-01-05 03:00:00,2020,1,01-05,Mwh
85961.7,7371,249,4607.2,71117.3,1601.2,1631.0,0.0,0.0,0.0,-618,4,2020-01-05,2020-01-05 04:00:00,2020,1,01-05,Mwh
85011.4,7369,250,4613.2,70527.6,1601.2,1584.4,0.0,0.0,0.0,-938,5,2020-01-05,2020-01-05 05:00:00,2020,1,01-05,Mwh
86166.2,7371,251,4641.2,71106.6,1602.2,1542.2,0.0,0.0,0.0,-348,6,2020-01-05,2020-01-05 06:00:00,2020,1,01-05,Mwh
90745.3,7368,253,4689.2,73383.1,1616.2,1551.4,0.0,1644.4,0.0,230,7,2020-01-05,2020-01-05 07:00:00,2020,1,01-05,Mwh
97334.1,7371,252,4956.2,70998.0,1642.5,1552.1,0.0,9611.3,109.0,948,8,2020-01-05,2020-01-05 08:00:00,2020,1,01-05,Mwh
98513.6,7370,251,4900.2,65802.3,1655.5,1557.2,0.0,17824.4,273.0,-845,9,2020-01-05,2020-01-05 09:00:00,2020,1,01-05,Mwh
95535.3,7369,250,4615.2,60956.6,1647.5,1593.3,0.0,23187.7,410.0,-4075,10,2020-01-05,2020-01-05 10:00:00,2020,1,01-05,Mwh
93910.2,7370,249,3916.2,59913.3,1629.5,1602.9,0.0,25362.3,483.0,-6142,11,2020-01-05,2020-01-05 11:00:00,2020,1,01-05,Mwh
92214.2,7370,251,3857.2,60962.1,1630.5,1676.3,0.0,24454.1,502.0,-7990,12,2020-01-05,2020-01-05 12:00:00,2020,1,01-05,Mwh
90624.8,7372,252,3891.2,61222.8,1624.5,1752.5,0.0,21905.8,490.0,-7398,13,2020-01-05,2020-01-05 13:00:00,2020,1,01-05,Mwh
89948.7,7372,251,4310.2,62823.3,1619.5,1743.5,0.0,16277.2,428.0,-4448,14,2020-01-05,2020-01-05 14:00:00,2020,1,01-05,Mwh
91818.4,7370,251,4708.2,68529.0,1645.5,1782.3,0.0,8586.4,277.0,-1058,15,2020-01-05,2020-01-05 15:00:00,2020,1,01-05,Mwh
98023.1,7363,251,5514.2,78465.7,1643.5,1733.3,0.0,1871.4,0.0,1185,16,2020-01-05,2020-01-05 16:00:00,2020,1,01-05,Mwh
108083.2,7364,251,7182.2,88031.5,1646.5,1691.2,0.0,39.8,0.0,1880,17,2020-01-05,2020-01-05 17:00:00,2020,1,01-05,Mwh
111455.8,7371,252,7659.2,91016.1,1646.5,1629.0,0.0,0.0,0.0,1880,18,2020-01-05,2020-01-05 18:00:00,2020,1,01-05,Mwh
111055.2,7363,253,7106.2,91013.6,1650.5,1546.9,0.0,0.0,0.0,2114,19,2020-01-05,2020-01-05 19:00:00,2020,1,01-05,Mwh
109159.6,7370,252,6124.2,90515.7,1651.2,1513.5,0.0,0.0,0.0,1737,20,2020-01-05,2020-01-05 20:00:00,2020,1,01-05,Mwh
104898.0,7371,250,5473.2,88048.9,1644.2,1540.7,0.0,0.0,0.0,571,21,2020-01-05,2020-01-05 21:00:00,2020,1,01-05,Mwh
98614.5,7373,250,4832.2,83058.8,1637.2,1601.3,0.0,0.0,0.0,-132,22,2020-01-05,2020-01-05 22:00:00,2020,1,01-05,Mwh
94627.0,7371,247,4535.2,79868.5,1636.2,1590.1,0.0,0.0,0.0,-628,23,2020-01-05,2020-01-05 23:00:00,2020,1,01-05,Mwh
89526.8,7372,251,4077.2,76190.0,1662.1,1565.5,0.0,0.0,0.0,-1591,0,2020-01-06,2020-01-06 00:00:00,2020,1,01-06,Mwh
88231.0,7371,251,4042.2,75147.2,1667.1,1596.5,0.0,0.0,0.0,-1848,1,2020-01-06,2020-01-06 01:00:00,2020,1,01-06,Mwh
89725.1,7371,251,4282.2,76505.4,1667.1,1636.4,0.0,0.0,0.0,-1991,2,2020-01-06,2020-01-06 02:00:00,2020,1,01-06,Mwh
90802.7,7374,250,4470.2,77251.4,1669.1,1654.0,0.0,0.0,0.0,-1864,3,2020-01-06,2020-01-06 03:00:00,2020,1,01-06,Mwh
91620.8,7335,249,4521.2,78144.0,1667.1,1693.5,0.0,0.0,0.0,-1996,4,2020-01-06,2020-01-06 04:00:00,2020,1,01-06,Mwh
94961.6,7181,250,4759.2,81066.3,1666.1,1681.0,0.0,0.0,0.0,-1643,5,2020-01-06,2020-01-06 05:00:00,2020,1,01-06,Mwh
104959.4,7016,247,5329.2,89218.4,1667.1,1643.7,0.0,0.0,0.0,-171,6,2020-01-06,2020-01-06 06:00:00,2020,1,01-06,Mwh
115365.5,6848,245,6464.2,95442.7,1676.1,1620.3,0.0,1652.2,0.0,1419,7,2020-01-06,2020-01-06 07:00:00,2020,1,01-06,Mwh
124961.4,6693,246,6923.2,96134.3,1688.4,1565.5,0.0,9912.0,0.0,1791,8,2020-01-06,2020-01-06 08:00:00,2020,1,01-06,Mwh
127628.0,6609,246,6952.2,91329.2,1693.4,1595.0,0.0,18274.2,0.0,927,9,2020-01-06,2020-01-06 09:00:00,2020,1,01-06,Mwh
124231.1,6561,243,6732.2,82828.2,1698.4,1644.2,0.0,24098.1,0.0,425,10,2020-01-06,2020-01-06 10:00:00,2020,1,01-06,Mwh
121823.0,6485,246,5918.2,79861.5,1690.4,1663.1,0.0,26170.8,0.0,-215,11,2020-01-06,2020-01-06 11:00:00,2020,1,01-06,Mwh
114962.7,6485,247,5098.2,77683.2,1694.4,1626.0,0.0,24850.9,0.0,-2721,12,2020-01-06,2020-01-06 12:00:00,2020,1,01-06,Mwh
118063.7,6485,247,5158.2,83215.5,1686.4,1532.4,0.0,20300.2,0.0,-568,13,2020-01-06,2020-01-06 13:00:00,2020,1,01-06,Mwh
117855.8,6484,246,5518.2,89410.7,1679.4,1497.4,0.0,12274.1,0.0,744,14,2020-01-06,2020-01-06 14:00:00,2020,1,01-06,Mwh
118261.7,6485,246,6409.2,95972.9,1680.4,1445.1,0.0,4995.1,0.0,1031,15,2020-01-06,2020-01-06 15:00:00,2020,1,01-06,Mwh
122943.5,6486,248,8643.2,101715.8,1693.4,1349.1,0.0,807.0,0.0,1998,16,2020-01-06,2020-01-06 16:00:00,2020,1,01-06,Mwh
125626.2,6484,248,10033.2,103328.8,1698.4,1301.2,0.0,24.6,0.0,2500,17,2020-01-06,2020-01-06 17:00:00,2020,1,01-06,Mwh
124834.9,6476,247,10417.2,102830.0,1704.4,1216.3,0.0,0.0,0.0,1943,18,2020-01-06,2020-01-06 18:00:00,2020,1,01-06,Mwh
121790.6,6477,248,9670.2,101369.2,1700.4,1177.8,0.0,0.0,0.0,1143,19,2020-01-06,2020-01-06 19:00:00,2020,1,01-06,Mwh
118070.9,6479,248,8155.2,99782.9,1685.1,1092.7,0.0,0.0,0.0,630,20,2020-01-06,2020-01-06 20:00:00,2020,1,01-06,Mwh
113242.7,6486,247,6600.2,97013.4,1680.1,911.0,0.0,0.0,0.0,306,21,2020-01-06,2020-01-06 21:00:00,2020,1,01-06,Mwh
108054.6,6485,246,5791.2,93133.2,1660.1,813.1,0.0,0.0,0.0,-76,22,2020-01-06,2020-01-06 22:00:00,2020,1,01-06,Mwh
102791.3,6485,243,5348.2,89445.9,1659.1,751.1,0.0,0.0,0.0,-1138,23,2020-01-06,2020-01-06 23:00:00,2020,1,01-06,Mwh
96462.8,6485,245,4865.2,83681.2,1670.1,739.3,0.0,0.0,0.0,-1223,0,2020-01-07,2020-01-07 00:00:00,2020,1,01-07,Mwh
95032.6,6486,246,4812.2,83253.5,1667.1,711.8,0.0,0.0,0.0,-2148,1,2020-01-07,2020-01-07 01:00:00,2020,1,01-07,Mwh
96613.1,6485,245,4920.2,85983.9,1669.1,683.9,0.0,0.0,0.0,-3380,2,2020-01-07,2020-01-07 02:00:00,2020,1,01-07,Mwh
97795.6,6485,242,4939.2,87093.6,1668.1,697.7,0.0,0.0,0.0,-3329,3,2020-01-07,2020-01-07 03:00:00,2020,1,01-07,Mwh
98201.5,6483,243,5042.2,86193.3,1671.1,677.9,0.0,0.0,0.0,-2108,4,2020-01-07,2020-01-07 04:00:00,2020,1,01-07,Mwh
100530.3,6486,244,5142.2,87326.0,1672.1,699.0,0.0,0.0,0.0,-1043,5,2020-01-07,2020-01-07 05:00:00,2020,1,01-07,Mwh
109252.5,6485,245,5537.2,95154.4,1679.1,684.8,0.0,0.0,0.0,-540,6,2020-01-07,2020-01-07 06:00:00,2020,1,01-07,Mwh
117398.0,6484,245,6814.2,100113.2,1682.1,699.1,0.0,1037.4,0.0,320,7,2020-01-07,2020-01-07 07:00:00,2020,1,01-07,Mwh
129023.6,6484,243,7953.2,104613.5,1687.4,695.7,0.0,5490.8,0.0,1859,8,2020-01-07,2020-01-07 08:00:00,2020,1,01-07,Mwh
134431.7,6484,242,7253.2,105301.1,1690.4,678.0,0.0,9578.0,0.0,3200,9,2020-01-07,2020-01-07 09:00:00,2020,1,01-07,Mwh
132214.8,6486,242,7010.2,102185.2,1685.4,653.5,0.0,11594.5,0.0,2361,10,2020-01-07,2020-01-07 10:00:00,2020,1,01-07,Mwh
130548.2,6485,245,6314.2,100887.8,1686.4,659.4,0.0,12731.4,0.0,1532,11,2020-01-07,2020-01-07 11:00:00,2020,1,01-07,Mwh
124387.8,6486,247,5859.2,98462.0,1695.4,660.6,0.0,10197.6,0.0,783,12,2020-01-07,2020-01-07 12:00:00,2020,1,01-07,Mwh
128469.4,6483,246,6703.2,103778.9,1681.4,693.0,0.0,7023.9,0.0,1864,13,2020-01-07,2020-01-07 13:00:00,2020,1,01-07,Mwh
128272.5,6483,248,7243.2,105239.9,1676.4,751.4,0.0,4438.6,0.0,2185,14,2020-01-07,2020-01-07 14:00:00,2020,1,01-07,Mwh
128456.3,6485,245,8035.2,106482.8,1681.4,824.2,0.0,2098.7,0.0,2602,15,2020-01-07,2020-01-07 15:00:00,2020,1,01-07,Mwh
131532.9,6479,244,9386.2,107858.4,1689.4,852.2,0.0,722.7,0.0,4301,16,2020-01-07,2020-01-07 16:00:00,2020,1,01-07,Mwh
131759.9,6477,244,10471.2,107533.2,1697.4,908.9,0.0,34.2,0.0,4402,17,2020-01-07,2020-01-07 17:00:00,2020,1,01-07,Mwh
129826.5,6476,247,10494.2,106599.1,1704.4,978.8,0.0,0.0,0.0,3327,18,2020-01-07,2020-01-07 18:00:00,2020,1,01-07,Mwh
125557.9,6479,247,9496.2,104649.4,1700.4,1098.9,0.0,0.0,0.0,1880,19,2020-01-07,2020-01-07 19:00:00,2020,1,01-07,Mwh
120902.9,6485,245,7645.2,102997.8,1694.1,1156.8,0.0,0.0,0.0,677,20,2020-01-07,2020-01-07 20:00:00,2020,1,01-07,Mwh
115314.7,6483,245,6793.2,99195.5,1692.1,1188.9,0.0,0.0,0.0,-286,21,2020-01-07,2020-01-07 21:00:00,2020,1,01-07,Mwh
109295.7,6485,244,6334.2,94450.4,1667.1,1230.0,0.0,0.0,0.0,-1112,22,2020-01-07,2020-01-07 22:00:00,2020,1,01-07,Mwh
103471.2,6483,243,6272.2,89906.8,1663.1,1308.1,0.0,0.0,0.0,-2410,23,2020-01-07,2020-01-07 23:00:00,2020,1,01-07,Mwh
96517.1,6483,241,6015.2,84702.2,1702.1,1347.6,0.0,0.0,0.0,-3970,0,2020-01-08,2020-01-08 00:00:00,2020,1,01-08,Mwh
