datetime,Wind,region,Nuclear,Other,Solar,Petroleum,Natural gas,Coal,Hydro
2022-03-04 08:00:00,0,NE,0,0,0,0,0,0,0
2022-03-04 09:00:00,0,NE,0,0,0,0,0,0,0
2022-03-04 10:00:00,0,NE,0,0,0,0,0,0,0
2022-03-04 11:00:00,0,NE,0,0,0,0,0,0,0
2022-03-04 12:00:00,724,NE,3368,694,8,550,5455,0,2264
2022-03-04 13:00:00,569,NE,3331,682,111,550,5592,0,2244
2022-03-04 14:00:00,467,NE,3315,674,270,480,5039,0,1784
2022-03-04 15:00:00,391,NE,3320,680,386,321,4708,0,1240
2022-03-04 16:00:00,387,NE,3343,679,429,201,4780,0,916
2022-03-04 17:00:00,387,NE,3338,678,436,197,4511,0,805
2022-03-04 18:00:00,456,NE,3350,686,421,198,4544,0,817
2022-03-04 19:00:00,513,NE,3338,673,425,198,4309,0,815
2022-03-04 20:00:00,595,NE,3365,667,387,199,4354,0,841
2022-03-04 21:00:00,684,NE,3346,695,292,198,4616,0,809
2022-03-04 22:00:00,722,NE,3412,720,144,201,5533,0,1011
2022-03-04 23:00:00,766,NE,3417,729,20,235,6702,0,1351
2022-03-05 00:00:00,824,NE,3345,720,2,217,6599,0,1995
2022-03-05 01:00:00,853,NE,3336,725,2,201,6851,0,1413
2022-03-05 02:00:00,983,NE,3339,715,0,197,6600,0,1084
2022-03-05 03:00:00,894,NE,3332,708,0,198,6370,0,884
2022-03-05 04:00:00,821,NE,3321,711,0,196,5785,0,798
2022-03-05 05:00:00,788,NE,3337,721,0,197,5116,0,828
2022-03-05 06:00:00,678,NE,3352,737,0,154,4947,0,830
2022-03-05 07:00:00,656,NE,3335,716,0,13,4894,0,775
2022-03-05 08:00:00,669,NE,3340,709,0,0,4711,0,742
2022-03-05 09:00:00,589,NE,3351,715,0,0,4799,0,735
2022-03-05 10:00:00,525,NE,3368,720,0,0,5046,0,739
2022-03-05 11:00:00,535,NE,3379,728,0,0,5428,0,883
2022-03-05 12:00:00,611,NE,3349,711,11,0,5474,0,1205
2022-03-05 13:00:00,615,NE,3343,695,100,0,5478,0,981
2022-03-05 14:00:00,546,NE,3335,701,246,4,4872,0,943
2022-03-05 15:00:00,549,NE,3352,692,336,39,4326,0,931
2022-03-05 16:00:00,586,NE,3372,678,366,37,4765,0,771
2022-03-05 17:00:00,521,NE,3355,662,404,33,5087,0,741
2022-03-05 18:00:00,490,NE,3337,658,390,13,4826,0,718
2022-03-05 19:00:00,441,NE,3360,661,389,0,4813,0,712
2022-03-05 20:00:00,408,NE,3356,662,296,0,5190,0,697
2022-03-05 21:00:00,335,NE,3375,670,193,0,5567,0,713
2022-03-05 22:00:00,259,NE,3363,687,88,0,6244,0,905
2022-03-05 23:00:00,222,NE,3367,694,15,0,7055,0,1079
2022-03-06 00:00:00,245,NE,3355,689,1,0,7420,0,1487
2022-03-06 01:00:00,280,NE,3343,688,1,0,7201,0,1267
2022-03-06 02:00:00,303,NE,3339,684,0,0,6897,0,1128
2022-03-06 03:00:00,295,NE,3336,683,0,0,6489,0,855
2022-03-06 04:00:00,324,NE,3343,666,0,0,5788,0,792
2022-03-06 05:00:00,376,NE,3343,665,0,0,5072,0,771
2022-03-06 06:00:00,457,NE,3337,664,0,0,4458,0,695
2022-03-06 07:00:00,452,NE,3345,659,0,0,4624,0,689
2022-03-06 08:00:00,515,NE,3346,658,0,0,4585,0,683
2022-03-06 09:00:00,474,NE,3352,661,0,0,4385,0,685
2022-03-06 10:00:00,496,NE,3347,653,0,0,4322,0,688
2022-03-06 11:00:00,630,NE,3357,661,0,0,4423,0,712
2022-03-06 12:00:00,675,NE,3359,668,0,0,4543,0,766
2022-03-06 13:00:00,668,NE,3349,647,13,0,4481,0,784
2022-03-06 14:00:00,651,NE,3375,635,39,0,4973,0,985
2022-03-06 15:00:00,626,NE,3354,635,46,0,5172,0,1319
2022-03-06 16:00:00,629,NE,3357,642,50,0,5240,0,1344
2022-03-06 17:00:00,698,NE,3345,644,66,0,5313,0,1289
2022-03-06 18:00:00,656,NE,3318,631,158,0,4628,0,773
2022-03-06 19:00:00,723,NE,3337,614,266,0,3714,0,712
2022-03-06 20:00:00,718,NE,3325,607,258,0,3668,0,698
2022-03-06 21:00:00,725,NE,3369,623,186,0,4165,0,745
2022-03-06 22:00:00,791,NE,3368,609,79,0,4999,0,944
2022-03-06 23:00:00,848,NE,3364,614,11,0,5716,0,1061
2022-03-07 00:00:00,949,NE,3361,626,1,0,6053,0,1203
2022-03-07 01:00:00,1005,NE,3329,629,0,0,5750,0,1081
2022-03-07 02:00:00,1076,NE,3332,627,0,0,5536,0,856
2022-03-07 03:00:00,1054,NE,3330,635,0,0,4410,0,953
2022-03-07 04:00:00,1032,NE,3321,626,0,0,3857,0,933
2022-03-07 05:00:00,1031,NE,3294,614,0,0,3199,0,807
2022-03-07 06:00:00,1021,NE,3363,636,0,0,3025,0,823
2022-03-07 07:00:00,1033,NE,3347,625,0,0,3120,0,778
2022-03-07 08:00:00,1083,NE,3356,628,0,0,3159,0,756
2022-03-07 09:00:00,1034,NE,3353,640,0,0,3276,0,739
2022-03-07 10:00:00,1007,NE,3374,652,0,0,3412,0,768
2022-03-07 11:00:00,999,NE,3368,659,0,0,3784,0,781
2022-03-07 12:00:00,950,NE,3396,660,4,0,4546,0,843
2022-03-07 13:00:00,760,NE,3342,640,51,0,5002,0,1043
2022-03-07 14:00:00,566,NE,3369,627,111,0,5422,0,936
2022-03-07 15:00:00,341,NE,3370,604,104,0,6062,0,910
2022-03-07 16:00:00,200,NE,3344,612,142,5,6025,0,1150
2022-03-07 17:00:00,113,NE,3358,630,160,16,5812,0,983
2022-03-07 18:00:00,162,NE,3350,620,166,0,5758,0,861
2022-03-07 19:00:00,214,NE,3356,625,101,0,6132,0,911
2022-03-07 20:00:00,271,NE,3341,663,55,0,6071,0,1150
2022-03-07 21:00:00,310,NE,3375,662,33,0,6320,0,1073
2022-03-07 22:00:00,390,NE,3354,666,16,0,6660,0,1467
2022-03-07 23:00:00,414,NE,3384,675,3,0,6868,0,1593
2022-03-08 00:00:00,513,NE,3333,670,1,0,6838,0,1572
2022-03-08 01:00:00,524,NE,3339,668,1,0,6821,0,1215
2022-03-08 02:00:00,533,NE,3319,652,0,0,6248,0,1060
2022-03-08 03:00:00,471,NE,3315,662,0,0,5634,0,888
2022-03-08 04:00:00,623,NE,3280,641,0,0,4376,0,824
2022-03-08 05:00:00,633,NE,3364,666,0,0,3531,0,828
2022-03-08 06:00:00,654,NE,3360,656,0,0,3572,0,850
2022-03-08 07:00:00,738,NE,3348,648,0,0,3409,0,795
2022-03-08 08:00:00,807,NE,3357,654,0,0,3258,0,790
2022-03-08 09:00:00,849,NE,3333,656,0,0,3244,0,799
2022-03-08 10:00:00,931,NE,3373,654,0,0,3387,0,796
2022-03-08 11:00:00,1003,NE,3385,664,0,0,3668,0,838
2022-03-08 12:00:00,986,NE,3377,654,13,0,4789,0,1171
2022-03-08 13:00:00,1047,NE,3355,644,111,0,5322,0,1291
2022-03-08 14:00:00,1099,NE,3320,634,270,0,4741,0,1041
2022-03-08 15:00:00,1094,NE,3306,631,372,0,3980,0,1058
2022-03-08 16:00:00,1147,NE,3331,640,414,0,4017,0,896
2022-03-08 17:00:00,1170,NE,3350,641,440,0,3949,0,896
2022-03-08 18:00:00,1162,NE,3337,632,450,0,3753,0,856
2022-03-08 19:00:00,1140,NE,3351,641,449,0,3714,0,852
2022-03-08 20:00:00,1142,NE,3358,642,422,0,3880,0,865
2022-03-08 21:00:00,1149,NE,3396,650,326,0,4544,0,901
2022-03-08 22:00:00,1108,NE,3395,649,152,0,5736,0,978
2022-03-08 23:00:00,1050,NE,3393,667,22,0,7050,0,1330
2022-03-09 00:00:00,0,NE,0,0,0,0,0,0,0
2022-03-09 01:00:00,873,NE,3336,672,0,0,7671,0,1687
2022-03-09 02:00:00,794,NE,3326,667,0,0,7529,0,1250
2022-03-09 03:00:00,708,NE,3322,655,0,0,7107,0,1029
2022-03-09 04:00:00,680,NE,3304,661,0,0,6040,0,921
2022-03-09 05:00:00,606,NE,3319,676,0,0,5144,0,876
2022-03-09 06:00:00,476,NE,3324,652,0,0,4855,0,865
2022-03-09 07:00:00,395,NE,3338,656,0,0,4691,0,899
2022-03-09 08:00:00,387,NE,3332,662,0,0,4518,0,875
2022-03-09 09:00:00,341,NE,3333,666,0,0,4673,0,853
2022-03-09 10:00:00,272,NE,3367,628,0,0,5192,0,901
2022-03-09 11:00:00,146,NE,3388,639,0,0,6017,0,884
2022-03-09 12:00:00,70,NE,3379,637,5,0,7579,0,966
2022-03-09 13:00:00,36,NE,3359,630,38,0,8530,0,982
2022-03-09 14:00:00,54,NE,3353,623,76,3,8805,0,1012
2022-03-09 15:00:00,66,NE,3342,616,128,0,8763,0,1201
2022-03-09 16:00:00,74,NE,3344,621,163,0,8576,0,1278
2022-03-09 17:00:00,92,NE,3350,621,140,0,8871,0,1159
2022-03-09 18:00:00,145,NE,3342,622,110,0,8845,0,937
2022-03-09 19:00:00,166,NE,3359,628,90,0,9112,0,936
2022-03-09 20:00:00,152,NE,3356,638,51,10,9265,0,1133
2022-03-09 21:00:00,154,NE,3337,639,24,2,9109,0,1182
2022-03-09 22:00:00,148,NE,3356,641,9,0,9224,0,1315
2022-03-09 23:00:00,140,NE,3353,636,3,0,9355,0,1471
2022-03-10 00:00:00,118,NE,3351,648,2,0,9475,0,1775
2022-03-10 01:00:00,131,NE,3328,649,1,0,9045,0,1712
2022-03-10 02:00:00,178,NE,3323,647,0,0,8591,0,1374
2022-03-10 03:00:00,229,NE,3298,636,0,0,7673,0,1044
2022-03-10 04:00:00,236,NE,3299,629,0,0,6563,0,903
2022-03-10 05:00:00,273,NE,3285,617,0,0,5453,0,846
2022-03-10 06:00:00,344,NE,3361,644,0,0,4559,0,927
2022-03-10 07:00:00,514,NE,3358,615,0,0,4649,0,927
2022-03-10 08:00:00,624,NE,3343,622,0,0,4483,0,920
2022-03-10 09:00:00,589,NE,3372,635,0,0,4679,0,904
2022-03-10 10:00:00,549,NE,3375,640,0,0,4981,0,907
2022-03-10 11:00:00,549,NE,3380,642,0,0,5555,0,1033
2022-03-10 12:00:00,505,NE,3368,641,5,0,6565,0,1709
2022-03-10 13:00:00,450,NE,3353,636,34,5,7383,0,1709
2022-03-10 14:00:00,400,NE,3343,636,104,11,7336,0,1427
2022-03-10 15:00:00,424,NE,3345,644,218,0,6995,0,1149
2022-03-10 16:00:00,488,NE,3341,642,316,0,6261,0,1066
2022-03-10 17:00:00,532,NE,3334,642,398,0,5358,0,980
2022-03-10 18:00:00,544,NE,3333,639,431,0,4899,0,957
2022-03-10 19:00:00,536,NE,3341,610,416,0,4877,0,974
2022-03-10 20:00:00,496,NE,3344,646,389,0,4940,0,950
2022-03-10 21:00:00,486,NE,3364,643,278,0,5397,0,965
2022-03-10 22:00:00,0,NE,0,0,0,0,0,0,0
2022-03-10 23:00:00,368,NE,3421,684,37,0,7174,0,1512
2022-03-11 00:00:00,337,NE,3357,673,1,0,7543,0,2070
2022-03-11 01:00:00,311,NE,3343,670,1,0,7669,0,1819
2022-03-11 02:00:00,295,NE,3328,667,0,0,7706,0,1296
2022-03-11 03:00:00,250,NE,3319,669,0,0,7193,0,1026
2022-03-11 04:00:00,210,NE,3289,651,0,0,6150,0,948
2022-03-11 05:00:00,269,NE,3331,655,0,0,5161,0,958
2022-03-11 06:00:00,300,NE,3358,667,0,0,4947,0,928
2022-03-11 07:00:00,319,NE,3346,655,0,0,5143,0,891
2022-03-11 08:00:00,307,NE,3348,654,0,0,4954,0,888
2022-03-11 09:00:00,210,NE,3365,669,0,0,5360,0,932
2022-03-11 10:00:00,105,NE,3357,666,0,0,5709,0,951
2022-03-11 11:00:00,60,NE,3366,681,0,0,6008,0,1123
2022-03-11 12:00:00,34,NE,3363,676,19,0,7037,0,1516
2022-03-11 13:00:00,58,NE,3342,667,136,0,6761,0,1654
2022-03-11 14:00:00,18,NE,3330,667,276,0,6209,0,1214
2022-03-11 15:00:00,15,NE,3350,668,368,0,5910,0,1027
2022-03-11 16:00:00,53,NE,3343,658,416,0,5631,0,1022
2022-03-11 17:00:00,108,NE,3358,655,440,0,5401,0,938
2022-03-11 18:00:00,140,NE,3337,638,423,0,5067,2,894
2022-03-11 19:00:00,168,NE,3343,650,408,9,4918,7,894
2022-03-11 20:00:00,179,NE,3350,646,350,25,4929,7,931
2022-03-11 21:00:00,205,NE,3362,662,246,0,5282,6,949
2022-03-11 22:00:00,237,NE,3365,648,114,25,5855,13,1092
2022-03-11 23:00:00,290,NE,3369,651,20,28,6465,11,1451
2022-03-12 00:00:00,364,NE,3352,655,1,0,6691,9,2063
2022-03-12 01:00:00,431,NE,3332,649,1,0,6680,12,1709
2022-03-12 02:00:00,508,NE,3338,655,1,0,6678,7,1134
2022-03-12 03:00:00,510,NE,3327,648,0,0,6484,17,1010
2022-03-12 04:00:00,522,NE,3313,649,0,0,5618,18,950
2022-03-12 05:00:00,472,NE,3331,648,0,0,4859,14,905
2022-03-12 06:00:00,484,NE,3330,651,0,0,4327,12,887
2022-03-12 07:00:00,518,NE,3349,645,0,0,4342,12,928
2022-03-12 08:00:00,522,NE,3351,639,0,0,4351,13,932
2022-03-12 09:00:00,606,NE,3342,633,0,0,4188,9,932
2022-03-12 10:00:00,560,NE,3340,644,0,0,4090,1,894
2022-03-12 11:00:00,467,NE,3363,642,0,0,4319,1,891
2022-03-12 12:00:00,496,NE,3357,645,2,0,4384,1,957
2022-03-12 13:00:00,412,NE,3380,660,14,0,5095,1,976
2022-03-12 14:00:00,393,NE,3357,644,27,0,6003,3,1069
2022-03-12 15:00:00,401,NE,3357,655,42,0,6308,4,1131
2022-03-12 16:00:00,477,NE,3365,665,26,0,6556,1,1721
2022-03-12 17:00:00,557,NE,3351,667,26,0,6511,3,1937
2022-03-12 18:00:00,660,NE,3366,682,28,0,6569,4,2007
2022-03-12 19:00:00,715,NE,3321,661,34,0,6595,3,1750
2022-03-12 20:00:00,940,NE,3339,668,21,0,6494,5,1401
2022-03-12 21:00:00,1091,NE,3359,671,32,0,6656,3,1058
2022-03-12 22:00:00,1102,NE,3360,662,14,0,6861,5,1169
2022-03-12 23:00:00,1072,NE,3361,679,1,0,7205,3,1481
2022-03-13 00:00:00,1062,NE,3345,681,0,0,7204,3,2009
2022-03-13 01:00:00,1116,NE,3350,680,0,0,6966,2,1678
2022-03-13 02:00:00,1124,NE,3340,683,0,0,7004,0,1441
2022-03-13 03:00:00,1069,NE,3326,673,0,0,6724,0,1300
2022-03-13 04:00:00,1040,NE,3316,670,0,0,6027,0,1080
2022-03-13 05:00:00,1083,NE,3312,640,0,0,5141,0,930
2022-03-13 06:00:00,1112,NE,3324,645,0,0,4528,0,933
2022-03-13 07:00:00,1118,NE,3331,639,0,0,4173,0,936
2022-03-13 08:00:00,1117,NE,3348,645,0,0,4139,0,911
2022-03-13 09:00:00,1120,NE,3356,666,0,0,4383,0,904
2022-03-13 10:00:00,1138,NE,3361,672,0,0,4605,0,936
2022-03-13 11:00:00,1153,NE,3369,661,0,0,4865,0,1203
2022-03-13 12:00:00,1144,NE,3357,646,10,0,5054,0,1508
2022-03-13 13:00:00,1106,NE,3343,624,90,0,5397,0,1260
2022-03-13 14:00:00,1106,NE,3327,618,187,0,5302,0,1026
2022-03-13 15:00:00,1124,NE,3328,633,284,0,5041,2,965
2022-03-13 16:00:00,1137,NE,3332,626,333,0,4736,3,973
2022-03-13 17:00:00,1129,NE,3349,616,368,0,4389,11,944
2022-03-13 18:00:00,1134,NE,3337,611,395,0,4188,7,937
2022-03-13 19:00:00,1110,NE,3322,604,391,0,3842,0,934
2022-03-13 20:00:00,1086,NE,3351,600,370,0,3818,0,961
2022-03-13 21:00:00,1071,NE,3394,613,266,0,4532,0,1032
2022-03-13 22:00:00,1011,NE,3407,626,132,0,5760,0,1408
2022-03-13 23:00:00,826,NE,3348,625,18,0,6479,0,2387
2022-03-14 00:00:00,698,NE,3347,627,1,17,6958,0,2414
2022-03-14 01:00:00,642,NE,3335,631,0,15,6947,0,2056
2022-03-14 02:00:00,548,NE,3332,623,0,0,6785,0,1455
2022-03-14 03:00:00,500,NE,3318,619,0,0,6007,0,1025
2022-03-14 04:00:00,486,NE,3321,600,0,0,5233,0,936
2022-03-14 05:00:00,467,NE,3342,585,0,0,4918,0,947
2022-03-14 06:00:00,390,NE,3336,590,0,0,5012,0,903
2022-03-14 07:00:00,340,NE,3348,595,0,0,5046,0,902
2022-03-14 08:00:00,337,NE,3347,587,0,0,5075,0,938
2022-03-14 09:00:00,315,NE,3362,577,0,0,5320,0,944
2022-03-14 10:00:00,308,NE,3352,580,0,0,5966,0,1127
2022-03-14 11:00:00,320,NE,3374,580,0,0,7100,0,1482
2022-03-14 12:00:00,376,NE,3344,565,12,0,7535,0,1909
2022-03-14 13:00:00,418,NE,3323,557,115,0,7276,0,1520
2022-03-14 14:00:00,359,NE,3336,559,246,0,6458,0,1022
2022-03-14 15:00:00,328,NE,3326,554,326,0,5511,1,961
2022-03-14 16:00:00,380,NE,3332,540,383,0,4831,1,936
2022-03-14 17:00:00,441,NE,3341,535,403,0,4537,4,893
2022-03-14 18:00:00,484,NE,3338,531,416,0,4438,1,879
2022-03-14 19:00:00,539,NE,3343,533,384,0,4287,0,900
2022-03-14 20:00:00,539,NE,3352,534,377,0,4496,6,925
2022-03-14 21:00:00,546,NE,3350,535,309,0,5227,8,1036
2022-03-14 22:00:00,489,NE,3360,547,160,0,5802,4,1086
2022-03-14 23:00:00,442,NE,3356,543,49,0,6922,5,1017
2022-03-15 00:00:00,596,NE,3357,544,28,0,7444,8,1225
2022-03-15 01:00:00,736,NE,3330,548,27,0,7186,4,1026
2022-03-15 02:00:00,839,NE,3312,533,27,0,6280,1,954
2022-03-15 03:00:00,878,NE,3287,529,27,0,5107,2,879
2022-03-15 04:00:00,877,NE,3325,519,27,0,4338,1,882
2022-03-15 05:00:00,861,NE,3354,522,27,0,4071,0,857
2022-03-15 06:00:00,775,NE,3331,496,27,0,4189,0,835
2022-03-15 07:00:00,669,NE,3352,503,21,0,4239,1,834
2022-03-15 08:00:00,592,NE,3351,506,18,0,4327,0,832
2022-03-15 09:00:00,550,NE,3356,511,18,0,4658,4,834
2022-03-15 10:00:00,513,NE,3361,511,18,0,5258,2,868
2022-03-15 11:00:00,458,NE,3361,520,18,0,6429,0,1190
2022-03-15 12:00:00,429,NE,3356,529,30,0,7091,0,1622
2022-03-15 13:00:00,305,NE,3341,531,101,0,7066,0,1481
2022-03-15 14:00:00,250,NE,3338,533,214,0,6394,2,1083
2022-03-15 15:00:00,277,NE,3340,528,307,0,5831,13,880
2022-03-15 16:00:00,238,NE,3339,519,353,0,5611,13,851
2022-03-15 17:00:00,227,NE,3340,519,373,0,5243,12,841
2022-03-15 18:00:00,225,NE,3338,536,379,0,5001,14,844
2022-03-15 19:00:00,250,NE,3340,541,353,0,4809,11,850
2022-03-15 20:00:00,215,NE,3355,522,284,0,5161,3,882
2022-03-15 21:00:00,144,NE,3369,534,185,0,5946,2,993
2022-03-15 22:00:00,85,NE,3353,529,99,0,6595,1,1157
2022-03-15 23:00:00,70,NE,3363,535,22,0,6654,0,1313
2022-03-16 00:00:00,106,NE,3355,539,5,0,7244,2,1462
2022-03-16 01:00:00,106,NE,3336,525,5,0,7063,0,1321
2022-03-16 02:00:00,95,NE,3337,541,4,0,6897,0,960
2022-03-16 03:00:00,117,NE,3316,532,4,0,5992,1,828
2022-03-16 04:00:00,161,NE,3323,518,4,0,4775,1,814
2022-03-16 05:00:00,172,NE,3341,525,4,0,4800,0,805
2022-03-16 06:00:00,156,NE,3348,518,4,0,4577,1,804
2022-03-16 07:00:00,147,NE,3346,509,4,0,4500,1,805
2022-03-16 08:00:00,143,NE,3347,509,4,0,4579,2,808
2022-03-16 09:00:00,145,NE,3359,504,4,0,4962,0,821
2022-03-16 10:00:00,143,NE,3370,501,4,0,5205,1,828
2022-03-16 11:00:00,137,NE,3391,512,4,0,6435,4,1173
2022-03-16 12:00:00,142,NE,3349,500,15,0,6784,6,1981
2022-03-16 13:00:00,108,NE,3329,493,65,0,6770,5,1821
2022-03-16 14:00:00,99,NE,3333,483,151,0,6579,9,1356
2022-03-16 15:00:00,110,NE,3334,482,254,0,6122,9,1032
2022-03-16 16:00:00,137,NE,3339,482,359,0,5377,6,912
2022-03-16 17:00:00,177,NE,3334,479,429,0,4549,12,878
2022-03-16 18:00:00,158,NE,3348,484,446,7,4141,7,827
2022-03-16 19:00:00,283,NE,3327,480,450,0,4092,10,782
2022-03-16 20:00:00,255,NE,3351,487,411,0,4165,8,815
2022-03-16 21:00:00,301,NE,3370,497,310,0,4927,16,966
2022-03-16 22:00:00,270,NE,3370,496,157,0,5889,22,1245
2022-03-16 23:00:00,303,NE,3370,496,35,0,6436,21,1336
2022-03-17 00:00:00,435,NE,3338,501,6,0,6375,18,1383
2022-03-17 01:00:00,466,NE,3328,534,5,15,6381,12,1357
2022-03-17 02:00:00,544,NE,3328,536,4,2,6085,1,1103
2022-03-17 03:00:00,583,NE,3313,508,4,0,5338,1,959
2022-03-17 04:00:00,575,NE,3334,508,4,0,4536,1,896
2022-03-17 05:00:00,558,NE,3331,510,4,0,4011,4,882
2022-03-17 06:00:00,546,NE,3349,524,4,0,3741,4,882
2022-03-17 07:00:00,600,NE,3345,529,4,0,3687,8,879
2022-03-17 08:00:00,636,NE,3344,540,4,0,3618,8,880
2022-03-17 09:00:00,616,NE,3339,550,4,0,3748,8,882
2022-03-17 10:00:00,604,NE,3387,571,4,0,4044,10,937
2022-03-17 11:00:00,635,NE,3381,561,4,0,5566,13,1054
2022-03-17 12:00:00,622,NE,3373,547,12,0,6684,16,1088
2022-03-17 13:00:00,571,NE,3347,560,37,0,6807,12,1262
2022-03-17 14:00:00,548,NE,3349,563,81,0,6896,16,1142
2022-03-17 15:00:00,542,NE,3333,555,141,0,6726,15,962
2022-03-17 16:00:00,516,NE,3347,552,215,0,6463,11,843
2022-03-17 17:00:00,495,NE,3363,547,210,0,6496,11,896
2022-03-17 18:00:00,520,NE,3361,574,193,0,6589,8,933
