unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2015,1,0.0,80.485,8.941,0.0,26.219,65.976,0.384,39.987,89.426,132.566,221.992,0.0,0.36255811020216944,0.04027622617031245,0.0,0.11810785974269344,0.2971998990954629,0.0017297920645789038,0.18012811272478288,0.4028343363724819,0.5971656636275181
Gwh,2015,2,0.0,102.9775,6.2455,0.0,26.555,58.242,1.147,40.799,109.223,126.743,235.966,0.0,0.436408211352483,0.02646779620792826,0.0,0.11253739945585381,0.24682369493910136,0.0048608697863251485,0.1729020282583084,0.46287600756041125,0.5371239924395887
Gwh,2015,3,0.0,115.121,7.59,0.0,29.9725,65.849,3.501,47.512,122.711,146.8345,269.5455,0.0,0.42709301398094196,0.028158511271751892,0.0,0.11119643993314672,0.24429641748795658,0.012988530693333777,0.17626708663286902,0.45525152525269386,0.544748474747306
Gwh,2015,4,0.0,44.863407,5.592,0.0,20.7925,65.882,4.989,31.4365,50.455407,123.1,173.555407,0.0,0.2584961642825683,0.03222025805280731,0.0,0.11980323954989198,0.3796021174955385,0.028745863273507807,0.18113235734568614,0.2907164223353756,0.7092835776646244
Gwh,2015,5,0.0,59.671226000000004,8.152,0.0,20.603,48.372,8.141,26.613,67.82322599999999,103.729,171.552226,0.0,0.3478312546058132,0.04751905696636079,0.0,0.12009753811063928,0.2819666123131506,0.047454936550925315,0.15513060145311086,0.39535031157217393,0.6046496884278261
Gwh,2015,6,0.0,93.599166,9.2505,0.0,18.176,36.4335,9.859,30.0495,102.849666,94.518,197.36766599999999,0.0,0.4742375886433191,0.04686937930349747,0.0,0.09209208564081615,0.18459710619468947,0.04995245776478909,0.15225138245288872,0.5211069679468167,0.47889303205318345
Gwh,2015,7,0.0,75.651471,10.342,0.0,14.8745,48.864,10.365,31.4575,85.993471,105.561,191.554471,0.0,0.3949345092550724,0.05398986484632875,0.0,0.07765154173822442,0.2550919315268814,0.054109935131715095,0.16422221750177785,0.4489243741014011,0.5510756258985988
Gwh,2015,8,0.0,50.913792,10.751,0.0,11.693,33.2675,10.237,30.916,61.664792,86.1135,147.77829200000002,0.0,0.34452822069428163,0.07275087466838498,0.0,0.07912528857756725,0.22511763771095686,0.06927269128269528,0.20920528706611385,0.4172790953626666,0.5827209046373333
Gwh,2015,9,0.0,55.701588,10.558,0.0,9.9355,33.5515,5.497,30.566,66.25958800000001,79.55,145.809588,0.0,0.3820159480870353,0.07240950437360813,0.0,0.06814023780109714,0.23010489543389973,0.037699852769627194,0.20962956153473256,0.4544254524606435,0.5455745475393566
Gwh,2015,10,0.0,65.21385,11.4915,0.0,15.9065,44.8255,3.0555,32.7915,76.70535000000001,96.579,173.28435000000002,0.0,0.3763401022654382,0.06631585599045729,0.0,0.09179420992143836,0.25868175631555873,0.017632867595948506,0.18923520791115872,0.4426559582558956,0.5573440417441043
Gwh,2015,11,0.0,92.053,11.9795,0.0,17.5485,79.1125,0.894,34.617,104.0325,132.172,236.2045,0.0,0.3897173847238304,0.05071664595721081,0.0,0.07429367349055585,0.33493223033430775,0.0037848559193410796,0.14655520957475407,0.4404340306810412,0.5595659693189587
Gwh,2015,12,0.0,110.94,12.8425,0.0,20.9045,121.1115,0.5255,36.45,123.7825,178.9915,302.774,0.0,0.3664119111944883,0.0424161255589978,0.0,0.06904324677812493,0.40000627530765526,0.0017356179856922985,0.12038682317504146,0.4088280367534861,0.5911719632465139
