unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2015,1,0.0,1157.0850830000002,0.0,0.0,2395.613498,549.3233329999999,14.26575,243.699,1157.0850830000002,3202.901581,4359.986664000001,0.0,0.265387298670875,0.0,0.0,0.5494543177804545,0.12599197551123514,0.0032719710172030925,0.05589443702023213,0.265387298670875,0.7346127013291248
Gwh,2015,2,0.0,1139.7375,0.0,0.0,1695.6067520000001,459.9965,32.855,223.61,1139.7375,2412.0682520000005,3551.805752,0.0,0.3208895923878215,0.0,0.0,0.4773928729197013,0.129510601682251,0.009250224334903322,0.06295670867532285,0.3208895923878215,0.6791104076121786
Gwh,2015,3,0.0,1075.3675,0.0,0.0,1929.504497,520.572,63.641,247.68,1075.3675,2761.397497,3836.7649969999998,0.0,0.2802797410946043,0.0,0.0,0.5028987958628418,0.1356799283789963,0.0165871509070171,0.06455438375654052,0.2802797410946043,0.7197202589053958
Gwh,2015,4,0.0,740.76725,0.0,0.0,2450.010749,531.978,91.789,235.488,740.76725,3309.2657489999997,4050.032999,0.0,0.18290400354340422,0.0,0.0,0.6049359967202579,0.13135152235336142,0.022663765955157344,0.05814471142781916,0.18290400354340422,0.8170959964565957
Gwh,2015,5,0.0,320.80525,0.0,0.0,3133.1075,408.09625,97.77525,241.765,320.80525,3880.744,4201.54925,0.0,0.07635403773976944,0.0,0.0,0.7457029094684539,0.09712994557900279,0.023271237389398684,0.057541869823375266,0.07635403773976944,0.9236459622602305
Gwh,2015,6,0.0,206.10725,0.0,0.0,3006.5741239999998,257.01575,100.45975,222.316,206.10725,3586.365624,3792.472874,0.0,0.054346400580214144,0.0,0.0,0.7927740616451406,0.06776996396256887,0.02648924681537485,0.058620326996701416,0.054346400580214144,0.9456535994197859
Gwh,2015,7,0.0,330.643,0.0,0.0,2212.155125,246.61775,109.929,218.529,330.643,2787.230875,3117.873875,0.0,0.10604758667474962,0.0,0.0,0.7095075726884559,0.0790980520339361,0.03525768020362915,0.07008910839922926,0.10604758667474962,0.8939524133252503
Gwh,2015,8,0.0,342.75375,0.0,0.0,2160.75225,266.471,107.494,209.241,342.75375,2743.95825,3086.712,0.0,0.1110417006834457,0.0,0.0,0.700017445748097,0.08632842973364538,0.0348247585132659,0.06778766532154604,0.1110417006834457,0.8889582993165543
Gwh,2015,9,0.0,406.93,0.0,0.0,1845.469503,549.254,81.10425,228.522,406.93,2704.349753,3111.279753,0.0,0.1307918388269729,0.0,0.0,0.5931544732422523,0.1765363591847988,0.026067810174188473,0.07344951857178753,0.1307918388269729,0.8692081611730271
Gwh,2015,10,0.0,720.10125,0.0,0.0,2001.3358759999999,349.849,57.58275,237.604,720.10125,2646.371626,3366.4728760000003,0.0,0.21390377303607302,0.0,0.0,0.594490420602456,0.1039215264421456,0.01710477170646896,0.0705795082128563,0.21390377303607302,0.7860962269639269
Gwh,2015,11,0.0,959.19925,0.0,0.0,1582.009999,502.195,37.79275,247.971,959.19925,2369.9687489999997,3329.167999,0.0,0.28811980960051276,0.0,0.0,0.4751968057710506,0.15084699845452287,0.011352010475696034,0.07448437569821781,0.28811980960051276,0.7118801903994872
Gwh,2015,12,0.0,914.8365,0.0,0.0,1575.1168759999998,269.7645,25.16225,251.388,914.8365,2121.431626,3036.268126,0.0,0.3013029357210332,0.0,0.0,0.5187673850382474,0.08884739054827466,0.008287229241888107,0.08279505945055658,0.3013029357210332,0.6986970642789668
