unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2015,1,11174.403,0.0,401.535,0.0,167.272,1226.752,0.0,65.814,11575.938,1459.838,13035.776,0.8572104184668409,0.0,0.030802539104691582,0.0,0.012831763908799905,0.09410655721607981,0.0,0.00504872130358791,0.8880129575715324,0.11198704242846763,65.814
Gwh,2015,2,10834.529,0.0,405.56,0.0,149.437,720.242,0.0,138.804,11240.089,1008.483,12248.572,0.8845544607159104,0.0,0.03311079854859816,0.0,0.012200360989019781,0.058802119953248425,0.0,0.011332259793223243,0.9176652592645085,0.08233474073549145,138.804
Gwh,2015,3,11131.9365,0.0,439.198,0.0,169.429,951.412,0.0,175.642,11571.1345,1296.483,12867.6175,0.865112481001242,0.0,0.034132037263308455,0.0,0.013167083960958585,0.07393847384723706,0.0,0.01364992392725382,0.8992445182645505,0.10075548173544946,175.642
Gwh,2015,4,9881.486,0.0,407.549,0.0,168.7975,1014.884,0.0,163.871,10289.035,1347.5525,11636.5875,0.8491738664793266,0.0,0.03502306840385981,0.0,0.01450575609043459,0.08721491588491902,0.0,0.014082393141460073,0.8841969348831863,0.11580306511681368,163.871
Gwh,2015,5,10279.92,0.0,222.698,0.0,137.429,649.519,0.0,150.01,10502.618,936.958,11439.576,0.8986277113767155,0.0,0.019467329908031558,0.0,0.012013469729996987,0.05677824073199916,0.0,0.013113248253256939,0.9180950412847471,0.08190495871525309,150.01
Gwh,2015,6,10275.535,0.0,206.042,0.0,109.744,457.286,0.0,155.502,10481.577,722.532,11204.109,0.9171220130043362,0.0,0.018389860362836526,0.0,0.009794977896055813,0.04081413345764487,0.0,0.013879015279126614,0.9355118733671726,0.0644881266328273,155.502
Gwh,2015,7,10901.368,106.326,147.838,0.0,70.738,724.716,0.0,175.256,11155.532,970.71,12126.242,0.8989898106932057,0.00876825648044959,0.012191575922697238,0.0,0.005833464316479912,0.05976426991973276,0.0,0.014452622667434807,0.9199496430963524,0.08005035690364748,175.256
Gwh,2015,8,10764.243,133.774,200.274,0.0,55.834,597.424,0.0,118.289,11098.291,771.547,11869.838,0.9068567742879052,0.01127007799095489,0.016872513340114668,0.0,0.0047038552674434145,0.05033126821107415,0.0,0.009965510902507684,0.9349993656189747,0.06500063438102525,118.289
Gwh,2015,9,10760.676,130.382,256.529,0.0,53.8925,700.179,0.0,154.047,11147.587,908.1185,12055.7055,0.8925795342296641,0.010814962259985532,0.02127863856661064,0.0,0.004470290021600146,0.05807864168546585,0.0,0.012777933236673705,0.9246731350562603,0.07532686494373972,154.047
Gwh,2015,10,11361.335,155.689,415.061,0.0,67.569,687.923,0.0,181.748,11932.085,937.24,12869.325,0.8828229141777054,0.012097681890852861,0.032251963486818455,0.0,0.0052503919203221614,0.053454474108004885,0.0,0.014122574416296113,0.9271725595553767,0.07282744044462316,181.748
Gwh,2015,11,10810.971,166.009,378.324,0.0,84.148,1207.288,0.0,166.566,11355.304,1458.002,12813.306,0.8437300256467768,0.01295598497374526,0.02952586943603782,0.0,0.006567235653312267,0.09422142888025932,0.0,0.01299945540986846,0.8862118800565599,0.11378811994344004,166.566
Gwh,2015,12,10718.015,167.985,450.061,0.0,109.4595,1671.938,0.0,148.917,11336.061,1930.3145,13266.3755,0.8079083092439227,0.012662463835732676,0.033924940538581916,0.0,0.00825089716479079,0.12602824335855714,0.0,0.011225145858414757,0.8544957136182373,0.14550428638176266,148.917
