datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2018-08-01 00:00:00,8635,SE,0,2187,53,209,0,5844,16858
2018-08-01 01:00:00,9377,SE,0,1200,5,211,0,5851,16224
2018-08-01 02:00:00,9491,SE,0,884,0,211,-1,5854,16092
2018-08-01 03:00:00,8694,SE,0,756,0,208,-1,5853,15595
2018-08-01 04:00:00,7796,SE,0,866,0,206,-1,5849,14328
2018-08-01 05:00:00,6782,SE,0,948,-1,208,-1,5850,13091
2018-08-01 06:00:00,6313,SE,0,1062,0,217,0,5864,12163
2018-08-01 07:00:00,6151,SE,0,1022,0,220,0,5864,11792
2018-08-01 08:00:00,6004,SE,0,981,0,217,-1,5858,11838
2018-08-01 09:00:00,5931,SE,0,863,0,220,-1,5858,11685
2018-08-01 10:00:00,6076,SE,0,802,0,225,-1,5854,12101
2018-08-01 11:00:00,6535,SE,0,834,0,227,0,5862,12817
2018-08-01 12:00:00,7277,SE,0,737,21,248,0,5867,13476
2018-08-01 13:00:00,7586,SE,0,670,179,233,0,5866,14281
2018-08-01 14:00:00,8071,SE,0,706,306,243,-1,5855,14994
2018-08-01 15:00:00,9059,SE,0,709,441,244,-1,5843,15286
2018-08-01 16:00:00,9444,SE,0,824,472,246,0,5837,15884
2018-08-01 17:00:00,9181,SE,0,974,552,233,-1,5831,16415
2018-08-01 18:00:00,8831,SE,0,2007,680,223,-1,5825,16493
2018-08-01 19:00:00,9126,SE,0,2663,637,219,0,5823,16505
2018-08-01 20:00:00,9262,SE,0,3354,554,211,-2,5830,16551
2018-08-01 21:00:00,9167,SE,0,3674,349,201,-1,5831,16551
2018-08-01 22:00:00,8680,SE,0,3850,258,203,-1,5840,16548
2018-08-01 23:00:00,8443,SE,0,3249,194,207,0,5842,16567
2018-08-02 00:00:00,8453,SE,0,2642,86,203,0,5852,16301
2018-08-02 01:00:00,8623,SE,0,2296,4,198,0,5847,15955
2018-08-02 02:00:00,8813,SE,0,2174,0,192,0,5837,15885
2018-08-02 03:00:00,8153,SE,0,1618,0,190,0,5847,15246
2018-08-02 04:00:00,7450,SE,0,1576,0,184,0,5845,13688
2018-08-02 05:00:00,6559,SE,0,1580,-1,180,0,5849,12529
2018-08-02 06:00:00,6141,SE,0,1538,0,175,-1,5852,12016
2018-08-02 07:00:00,5993,SE,0,1356,-1,177,0,5857,11952
2018-08-02 08:00:00,5948,SE,0,1318,0,177,-2,5859,11510
2018-08-02 09:00:00,5707,SE,0,1188,0,179,0,5852,11565
