unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2019,1,405.195,0.0,0.0,0.0,93.858,10.482,0.0,0.0,405.195,104.34,509.535,0.7952250581412463,0.0,0.0,0.0,0.1842032441343578,0.02057169772439577,0.0,0.0,0.7952250581412463,0.20477494185875356,0.0
Gwh,2019,2,270.874,0.0,0.0,0.0,68.082,7.5505,0.0,0.0,270.874,75.6325,346.5065,0.7817284812839009,0.0,0.0,0.0,0.19648116269103175,0.02179035602506735,0.0,0.0,0.7817284812839009,0.2182715187160991,0.0
Gwh,2019,3,266.651,0.0,0.0,0.0,40.304,6.076,0.0,0.0,266.651,46.38,313.031,0.8518357606754603,0.0,0.0,0.0,0.12875402116723264,0.0194102181573071,0.0,0.0,0.8518357606754603,0.14816423932453976,0.0
Gwh,2019,4,173.073,0.0,0.0,0.0,45.564,4.426,0.0,0.0,173.073,49.99,223.063,0.7758929091781246,0.0,0.0,0.0,0.20426516275671,0.019841928065165448,0.0,0.0,0.7758929091781246,0.22410709082187547,0.0
Gwh,2019,5,171.239,0.0,0.0,0.0,47.759,4.819572,0.0,0.0,171.239,52.578572,223.81757199999998,0.765082913150358,0.0,0.0,0.0,0.21338360332136927,0.02153348352827275,0.0,0.0,0.765082913150358,0.23491708684964202,0.0
Gwh,2019,6,305.538,0.0,0.0,0.0,47.841,6.943428,0.0,0.0,305.538,54.784428,360.322428,0.8479572079260079,0.0,0.0,0.0,0.13277275096514393,0.019270041108848213,0.0,0.0,0.8479572079260079,0.15204279207399213,0.0
Gwh,2019,7,361.627,0.0,0.0,0.0,71.739,7.3425,0.0,0.0,361.627,79.0815,440.7085,0.8205582601651659,0.0,0.0,0.0,0.16278106730412506,0.016660672530709075,0.0,0.0,0.8205582601651659,0.17944173983483414,0.0
Gwh,2019,8,398.559,0.0,0.0,0.0,67.492,5.2935,0.0,0.0,398.559,72.7855,471.3445,0.8455789767356998,0.0,0.0,0.0,0.14319038410334692,0.0112306391609534,0.0,0.0,0.8455789767356998,0.15442102326430032,0.0
Gwh,2019,9,390.71,0.0,0.0,0.0,42.66,6.2775,0.0,0.0,390.71,48.9375,439.6475,0.8886892339885931,0.0,0.0,0.0,0.09703228154373673,0.014278484467670122,0.0,0.0,0.8886892339885931,0.11131076601140687,0.0
Gwh,2019,10,244.655,0.0,0.0,0.0,52.047,3.643,0.0,0.0,244.655,55.69,300.345,0.8145798997819174,0.0,0.0,0.0,0.17329071567697146,0.012129384541111054,0.0,0.0,0.8145798997819174,0.1854201002180825,0.0
Gwh,2019,11,271.24,0.0,0.0,0.0,65.449,3.5531149999999996,0.0,0.0,271.24,69.002115,340.242115,0.7971970195400414,0.0,0.0,0.0,0.19236007864576082,0.010442901814197809,0.0,0.0,0.7971970195400414,0.20280298045995865,0.0
Gwh,2019,12,303.933,0.0,0.0,0.0,94.734,7.384685,0.0,0.0,303.933,102.118685,406.051685,0.7485081609746306,0.0,0.0,0.0,0.23330527491838876,0.018186564106980618,0.0,0.0,0.7485081609746306,0.25149183902536937,0.0
