unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2019,1,17730.1625,5719.026124,378.236375,6820.9875,2638.9573760000003,13948.754874,745.0215,4520.6265,23827.424999,28674.34775,52501.772748999996,0.3377059777536313,0.10893015272725111,0.0072042591172734125,0.1299191844932497,0.050264157528857246,0.26568159785167794,0.014190406551828108,0.08610426397623126,0.4538403895981558,0.5461596104018442
Gwh,2019,2,15680.40725,4475.344,398.103876,6196.6245,2270.5087519999997,10449.913252,2191.26725,4139.34075,20553.855126,25247.654504000002,45801.50962999999,0.3423556860171555,0.09771171378745667,0.008691937868773696,0.13529301872489397,0.04957279291320163,0.22815652445558926,0.04784268614073628,0.0903756400921932,0.4487593376733858,0.5512406623266144
Gwh,2019,3,11716.169,3651.621,346.85075,6722.336,2896.162878,14986.927375,3051.987,4457.54775,15714.64075,32114.961003,47829.601752999995,0.24495644058472912,0.07634646466131115,0.007251800920091179,0.14054760553339457,0.06055168288785397,0.31333999919955385,0.06380958419350777,0.09319642201955844,0.32855470616613147,0.6714452938338686
Gwh,2019,4,12766.941375,3644.2865,230.89275,5690.49725,2753.499497,8966.684,5111.3625,4276.8895,16642.120625,26798.932747000003,43441.053372,0.2938911555774785,0.08389038057601363,0.005315081750499685,0.13099353740965727,0.06338473133744893,0.2064103723087776,0.11766202942248488,0.09845271161763945,0.3830966179039918,0.6169033820960081
Gwh,2019,5,12390.02325,3366.90925,243.658,4611.334,2864.572504,8201.45,5023.131,4423.24925,16000.5905,25123.736754,41124.327254,0.3012820896369769,0.08187147303844379,0.005924911512717824,0.11213153643872614,0.06965639793466467,0.1994306180218979,0.12214500115649721,0.10755797226007552,0.38907847418813846,0.6109215258118614
Gwh,2019,6,9834.380375,3682.25025,295.1425,4572.67225,2992.511527,6573.657876,6454.292,3918.4505,13811.773125,24511.584153,38323.357277999996,0.25661583622908607,0.09608370747084422,0.007701373808641505,0.11931815411759343,0.07808583953885191,0.17153136736727634,0.16841666436424577,0.10224705710346091,0.3604009175085718,0.6395990824914284
Gwh,2019,7,11673.9305,4814.80225,363.80275,5439.30725,2840.76546,6562.02925,5734.5835,3812.3906260000003,16852.5355,24389.076086000005,41241.611586000006,0.28306193795692663,0.11674621977271242,0.008821254456591059,0.13188881425396196,0.0688810487940373,0.15911185323872176,0.13904848233299102,0.09244038919405771,0.40862941218623017,0.5913705878137698
Gwh,2019,8,11051.973999,4759.34275,375.56625,5477.15075,2905.819128,5790.30475,5278.09275,3968.311251,16186.882999,23419.678629000002,39606.561627999996,0.27904401555490665,0.12016551183365955,0.009482424996329198,0.13828897346463695,0.07336711414872532,0.1461955926491363,0.13326308907028764,0.10019327828231847,0.4086919523848954,0.5913080476151047
Gwh,2019,9,10421.31625,4867.09375,350.4605,5787.9425,2573.2537469999997,9007.685377,3914.1795,3799.26525,15638.8705,25082.326373999997,40721.196874,0.25591871187494214,0.11952236485238432,0.008606340847112107,0.14213586398035202,0.063191996909182,0.22120384636217064,0.09612142570640297,0.09329944946745378,0.38404741757443855,0.6159525824255614
Gwh,2019,10,12395.4195,5822.192,322.67375,6739.29025,2794.291376,11551.205125,2429.00125,4364.229,18540.28525,27878.017001000004,46418.302251,0.2670373300810019,0.1254288010905132,0.006951433687841277,0.1451860564300327,0.060198052072010066,0.24885022857015737,0.05232852414260091,0.09401957392584259,0.39941756485935637,0.6005824351406437
Gwh,2019,11,16277.5375,5268.732875,325.397625,6460.11025,2504.366494,9993.5295,1048.334,4265.48075,21871.668,24271.820993999998,46143.488994,0.35275914012736564,0.11418150187310476,0.0070518643495361,0.14000047224083992,0.05427345327800506,0.21657507305742424,0.02271900159383947,0.09243949347988481,0.47399250635000656,0.5260074936499934
Gwh,2019,12,11525.36325,4526.8035,334.251999,6524.1705,2670.516257,14709.846619999998,933.518,4584.888,16386.418749,29422.939376999995,45809.35812599999,0.25159407862251965,0.09881831322650043,0.007296587698972555,0.14242003745293869,0.05829630377388538,0.32111007928860585,0.020378325263417384,0.10008627467316024,0.35770897954799263,0.6422910204520075
