unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Gwh,2019,1,0.0,0.0,368.8,0.0,565.933,10.166222,0.0,127.9465,368.8,704.045722,1072.845722,0.0,0.0,0.3437586527469045,0.0,0.5275064143845278,0.009475940288085521,0.0,0.11925899258048213,0.3437586527469045,0.6562413472530955,64.524
Gwh,2019,2,0.0,0.0,193.132,0.0,581.644,13.3614,0.0,118.836,193.132,713.8414,906.9734,0.0,0.0,0.21294119540881795,0.0,0.6413021594679623,0.014731854318991053,0.0,0.13102479080422866,0.21294119540881795,0.7870588045911822,58.568
Gwh,2019,3,0.0,0.0,159.942,0.0,858.964,15.4841,0.0,131.848,159.942,1006.2961,1166.2381,0.0,0.0,0.13714352155018775,0.0,0.7365254144929754,0.013276962911775905,0.0,0.11305410104506104,0.13714352155018775,0.8628564784498123,63.974
Gwh,2019,4,0.0,0.0,86.421,0.0,758.58,10.07,0.0,112.767,86.421,881.417,967.838,0.0,0.0,0.08929283619779345,0.0,0.7837881959584146,0.010404633833348144,0.0,0.11651433401044389,0.08929283619779345,0.9107071638022066,53.759
Gwh,2019,5,0.0,0.0,145.679,0.0,653.434,9.1255,0.0,95.766,145.679,758.3255,904.0045,0.0,0.0,0.16114853410574836,0.0,0.7228216231224512,0.010094529396701012,0.0,0.10593531337509936,0.16114853410574836,0.8388514658942516,43.496
Gwh,2019,6,0.0,0.0,243.208,0.0,543.468,6.125,0.0,84.511,243.208,634.104,877.312,0.0,0.0,0.2772195068573096,0.0,0.6194694703822585,0.00698155274292384,0.0,0.09632947001750802,0.2772195068573096,0.7227804931426904,40.948
Gwh,2019,7,0.0,0.0,210.5765,0.0,547.815,7.522,0.0,72.399,210.5765,627.736,838.3125,0.0,0.0,0.25119093416834415,0.0,0.6534734958622233,0.008972787594125103,0.0,0.08636278237530753,0.25119093416834415,0.7488090658316559,35.862
Gwh,2019,8,0.0,0.0,352.683,0.0,570.217,5.5775,0.0,78.189,352.683,653.9835,1006.6665,0.0,0.0,0.3503474089979154,0.0,0.5664408222584142,0.005540563831219177,0.0,0.07767120491245114,0.3503474089979154,0.6496525910020846,38.698
Gwh,2019,9,0.0,0.0,378.161,0.0,544.23,11.0945,0.0,79.519,378.161,634.8435,1013.0045,0.0,0.0,0.3733063377309775,0.0,0.5372434179709962,0.010952073756829312,0.0,0.07849817054119701,0.3733063377309775,0.6266936622690225,38.72
Gwh,2019,10,0.0,0.0,245.011,0.0,634.448,10.5555,0.0,99.125,245.011,744.1285,989.1395,0.0,0.0,0.2477011584311414,0.0,0.6414140775896625,0.010671396703902736,0.0,0.10021336727529333,0.2477011584311414,0.7522988415688586,49.384
Gwh,2019,11,0.0,0.0,206.5415,0.0,732.2955,9.1475,0.0,104.38,206.5415,845.823,1052.3645,0.0,0.0,0.19626422213976244,0.0,0.6958572813887204,0.008692330461546358,0.0,0.09918616600997088,0.19626422213976244,0.8037357778602376,51.7745
Gwh,2019,12,0.0,0.0,167.985,0.0,753.315,15.3455,0.0,109.356,167.985,878.0165,1046.0015,0.0,0.0,0.1605972840383116,0.0,0.7201853917035492,0.014670629057415308,0.0,0.10454669520072389,0.1605972840383116,0.8394027159616883,54.9215
