unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2019,1,0.0,0.0,0.0,2415.987,1730.848,7.525076,9.664,0.0,0.0,4164.024076,4164.024076,0.0,0.0,0.0,0.580204858546548,0.4156671451483702,0.0018071643829755803,0.0023208319221063025,0.0,0.0,1.0
Gwh,2019,2,0.0,0.0,0.0,2127.758,1220.079,8.492281,24.457,0.0,0.0,3380.786281,3380.786281,0.0,0.0,0.0,0.6293677929178747,0.3608861662912078,0.0025119248287673703,0.007234115962150049,0.0,0.0,1.0
Gwh,2019,3,0.0,0.0,0.0,2420.957,910.6065,12.237143,40.267,0.0,0.0,3384.0676430000003,3384.0676430000003,0.0,0.0,0.0,0.7153985249106322,0.2690863765337565,0.0036161047268995143,0.011898993828711716,0.0,0.0,1.0
Gwh,2019,4,0.0,0.0,0.0,2299.36,1201.071,4.663,43.547,0.0,0.0,3548.641,3548.641,0.0,0.0,0.0,0.6479550904134851,0.33845942714408134,0.0013140241574168816,0.012271458285016714,0.0,0.0,1.0
Gwh,2019,5,0.0,0.0,0.0,2076.993,1310.2215,7.4575,51.361,0.0,0.0,3446.033,3446.033,0.0,0.0,0.0,0.6027199971677578,0.3802115359893536,0.0021640825842352642,0.014904384258653355,0.0,0.0,1.0
Gwh,2019,6,0.0,0.0,0.0,1195.7165,2258.277,4.208,60.842,0.0,0.0,3519.0435,3519.0435,0.0,0.0,0.0,0.33978451815102595,0.6417303451918114,0.0011957794781451267,0.017289357179017535,0.0,0.0,1.0
Gwh,2019,7,0.0,0.0,0.0,2087.408,2628.1765,4.29,60.499,0.0,0.0,4780.3735,4780.3735,0.0,0.0,0.0,0.4366621143724439,0.5497847605422463,0.0008974194171229509,0.012655705668186808,0.0,0.0,1.0
Gwh,2019,8,0.0,0.0,0.0,1979.4565,2594.71,5.081,50.768,0.0,0.0,4630.0155,4630.0155,0.0,0.0,0.0,0.42752697048206423,0.5604106508930693,0.0010974045335269396,0.010964974091339435,0.0,0.0,1.0
Gwh,2019,9,0.0,0.0,0.0,2207.362,1525.8905,5.2085,38.307,0.0,0.0,3776.768,3776.768,0.0,0.0,0.0,0.5844579280485325,0.4040201833949027,0.0013790892106690165,0.01014279934589575,0.0,0.0,1.0
Gwh,2019,10,0.0,0.0,0.0,2478.494,1551.849,7.707,23.42,0.0,0.0,4061.47,4061.47,0.0,0.0,0.0,0.6102455514875157,0.38209047463110646,0.0018975888040537047,0.0057663850773242206,0.0,0.0,1.0
Gwh,2019,11,0.0,0.0,0.0,2411.319,1585.2815,6.9425,11.592,0.0,0.0,4015.135,4015.135,0.0,0.0,0.0,0.60055739097191,0.39482645041823,0.0017290825837736465,0.002887076026086296,0.0,0.0,1.0
Gwh,2019,12,0.0,0.0,0.0,2291.299,1478.609,3.389,4.758,0.0,0.0,3778.055,3778.055,0.0,0.0,0.0,0.6064758189068185,0.3913677805114007,0.0008970224096790544,0.0012593781721017825,0.0,0.0,1.0
