datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-09-01 00:00:00,1480,CAL,2315,6277,9139,732,79,2249,17969
2019-09-01 01:00:00,1519,CAL,2738,7069,4859,788,79,2248,19643
2019-09-01 02:00:00,1589,CAL,3066,7705,497,778,79,2250,20178
2019-09-01 03:00:00,1738,CAL,3274,7391,279,747,82,2250,19199
2019-09-01 04:00:00,1762,CAL,3158,6859,38,841,88,2254,17673
2019-09-01 05:00:00,1507,CAL,2688,5887,7,775,75,2255,16213
2019-09-01 06:00:00,1046,CAL,3004,5079,5,811,88,2254,14236
2019-09-01 07:00:00,674,CAL,2808,4378,5,759,88,2253,12787
2019-09-01 08:00:00,647,CAL,2570,4059,5,756,88,2251,11423
2019-09-01 09:00:00,648,CAL,2336,3768,5,753,89,2251,10615
2019-09-01 10:00:00,648,CAL,2236,3759,5,708,88,2250,9393
2019-09-01 11:00:00,649,CAL,2358,3400,4,703,89,2246,9118
2019-09-01 12:00:00,650,CAL,2343,3391,4,705,88,2249,8444
2019-09-01 13:00:00,650,CAL,1801,3794,3,715,89,2250,8542
2019-09-01 14:00:00,651,CAL,1249,3518,1216,719,89,2244,8009
2019-09-01 15:00:00,652,CAL,907,3218,6006,727,89,2244,6345
2019-09-01 16:00:00,652,CAL,617,2699,9236,717,88,2246,6700
2019-09-01 17:00:00,650,CAL,541,3079,10756,705,88,2250,6487
2019-09-01 18:00:00,649,CAL,351,3186,11358,699,87,2248,7347
2019-09-01 19:00:00,648,CAL,342,3435,11604,704,87,2247,9093
2019-09-01 20:00:00,858,CAL,418,4211,11454,715,87,2248,11281
2019-09-01 21:00:00,1203,CAL,478,4539,11192,743,87,2247,13432
2019-09-01 22:00:00,1443,CAL,636,5209,10455,792,88,2246,15300
2019-09-01 23:00:00,1485,CAL,999,5856,9565,769,87,2234,16498
2019-09-02 00:00:00,1678,CAL,1610,6508,7929,760,87,2235,17741
2019-09-02 01:00:00,1763,CAL,1959,6988,4107,778,87,2237,18794
2019-09-02 02:00:00,1789,CAL,1895,7679,426,769,87,2241,19431
2019-09-02 03:00:00,1791,CAL,2391,7425,244,750,87,2243,18730
2019-09-02 04:00:00,1775,CAL,2475,6570,6,762,88,2247,17430
2019-09-02 05:00:00,1494,CAL,2538,5762,5,776,88,2249,15793
2019-09-02 06:00:00,1041,CAL,2578,4737,5,740,88,2251,14501
2019-09-02 07:00:00,696,CAL,2637,4444,5,732,89,2250,13194
2019-09-02 08:00:00,648,CAL,2669,4021,5,314,89,2249,11422
2019-09-02 09:00:00,645,CAL,2282,3951,5,309,88,2252,10691
2019-09-02 10:00:00,646,CAL,1629,3796,5,266,88,2250,9955
2019-09-02 11:00:00,647,CAL,1462,3639,5,267,89,2251,9770
2019-09-02 12:00:00,648,CAL,1311,3755,4,272,88,2250,9705
2019-09-02 13:00:00,648,CAL,1311,3876,4,271,88,2244,9801
2019-09-02 14:00:00,652,CAL,1052,3588,763,295,88,2243,9736
2019-09-02 15:00:00,651,CAL,841,3265,4637,296,88,2242,8928
2019-09-02 16:00:00,651,CAL,682,2937,7215,262,88,2244,8807
2019-09-02 17:00:00,650,CAL,707,3214,8435,238,88,2247,9498
2019-09-02 18:00:00,659,CAL,653,3339,9679,302,88,2250,10694
2019-09-02 19:00:00,927,CAL,664,3832,10074,299,87,2254,12221
2019-09-02 20:00:00,1118,CAL,705,4462,10529,267,87,2253,14186
2019-09-02 21:00:00,1403,CAL,1008,4773,10387,288,87,2241,15880
2019-09-02 22:00:00,1504,CAL,1314,5756,9346,300,87,2239,17259
2019-09-02 23:00:00,1713,CAL,1706,6410,8275,309,87,2240,19055
2019-09-03 00:00:00,1749,CAL,1744,6603,7048,313,87,2241,20272
2019-09-03 01:00:00,1775,CAL,2194,7096,3301,336,87,2241,22034
2019-09-03 02:00:00,1792,CAL,2476,7369,364,291,88,2243,22442
2019-09-03 03:00:00,1794,CAL,2480,7089,221,307,86,2244,21996
2019-09-03 04:00:00,1780,CAL,1994,6756,8,312,88,2246,20346
2019-09-03 05:00:00,1751,CAL,1904,5946,8,284,88,2249,18352
2019-09-03 06:00:00,1424,CAL,2132,5087,8,285,87,2249,16180
2019-09-03 07:00:00,959,CAL,2664,4686,8,298,87,2248,13239
2019-09-03 08:00:00,675,CAL,2781,4165,8,765,88,2250,12630
2019-09-03 09:00:00,650,CAL,2917,4025,8,756,89,2252,11411
2019-09-03 10:00:00,652,CAL,2632,3908,4,730,88,2246,10677
