datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2018-11-01 00:00:00,12030,TEX,9581,331.0,13,9,3745,14432
2018-11-01 01:00:00,12448,TEX,8527,324.0,0,7,3746,14857
2018-11-01 02:00:00,12548,TEX,7848,283.0,0,13,3746,15135
2018-11-01 03:00:00,12195,TEX,8179,278.0,0,7,3746,13695
2018-11-01 04:00:00,10463,TEX,8580,277.0,0,8,3746,12147
2018-11-01 05:00:00,9125,TEX,8823,279.0,0,12,3746,10528
2018-11-01 06:00:00,8934,TEX,8336,278.0,0,9,3776,9414
2018-11-01 07:00:00,9011,TEX,7493,283.0,0,10,3776,8903
2018-11-01 08:00:00,9006,TEX,6997,283.0,0,9,3777,8787
2018-11-01 09:00:00,8891,TEX,6937,283.0,0,8,3777,8786
2018-11-01 10:00:00,8483,TEX,7486,282.0,0,8,3777,9147
2018-11-01 11:00:00,9513,TEX,7021,283.0,0,11,3748,10508
2018-11-01 12:00:00,11248,TEX,6291,283.0,0,14,3748,12609
2018-11-01 13:00:00,12382,TEX,6117,285.0,0,11,3748,13288
2018-11-01 14:00:00,12395,TEX,5203,286.0,114,15,3748,14083
2018-11-01 15:00:00,12325,TEX,4244,287.0,583,12,3748,15003
2018-11-01 16:00:00,12332,TEX,3758,286.0,914,11,3744,15467
2018-11-01 17:00:00,12528,TEX,3272,286.0,1069,10,3747,15521
2018-11-01 18:00:00,12684,TEX,2540,284.0,904,11,3748,16192
2018-11-01 19:00:00,12156,TEX,1848,279.0,788,16,3749,17279
2018-11-01 20:00:00,12204,TEX,1423,279.0,898,20,3749,17488
2018-11-01 21:00:00,12193,TEX,844,305.0,1066,17,3749,18026
2018-11-01 22:00:00,12223,TEX,658,305.0,1064,13,3749,18373
2018-11-01 23:00:00,12285,TEX,580,282.0,835,14,3749,18627
2018-11-02 00:00:00,12532,TEX,484,306.0,177,14,3749,19420
2018-11-02 01:00:00,12829,TEX,522,306.0,0,13,3749,20311
2018-11-02 02:00:00,12743,TEX,664,282.0,0,7,3749,20080
2018-11-02 03:00:00,12601,TEX,825,276.0,0,6,3749,18790
2018-11-02 04:00:00,11922,TEX,1051,252.0,0,6,3749,16944
2018-11-02 05:00:00,11457,TEX,1633,281.0,0,11,3749,14254
2018-11-02 06:00:00,11031,TEX,2716,281.0,0,11,3749,12006
2018-11-02 07:00:00,9766,TEX,4037,275.0,0,12,3749,11139
2018-11-02 08:00:00,8604,TEX,5365,257.0,0,12,3749,10862
2018-11-02 09:00:00,7425,TEX,6919,286.0,0,12,3750,10545
2018-11-02 10:00:00,6877,TEX,8113,286.0,0,13,3749,10703
2018-11-02 11:00:00,7324,TEX,8700,285.0,0,13,3750,11907
2018-11-02 12:00:00,9093,TEX,9011,257.0,0,16,3749,13856
2018-11-02 13:00:00,10579,TEX,8656,312.0,0,11,3750,14571
2018-11-02 14:00:00,10958,TEX,7705,284.0,155,8,3750,14709
2018-11-02 15:00:00,11706,TEX,5751,285.0,917,7,3750,14800
2018-11-02 16:00:00,11988,TEX,3735,282.0,1175,1,3749,15783
2018-11-02 17:00:00,11727,TEX,3854,284.0,1223,1,3749,15457
2018-11-02 18:00:00,11398,TEX,4471,312.0,1220,6,3748,14793
2018-11-02 19:00:00,11472,TEX,5066,308.0,1234,3,3748,14075
2018-11-02 20:00:00,11534,TEX,5244,307.0,1249,4,3748,13926
2018-11-02 21:00:00,11552,TEX,5264,275.0,1234,5,3748,14073
2018-11-02 22:00:00,11700,TEX,5238,305.0,1207,5,3748,14212
2018-11-02 23:00:00,11766,TEX,4908,306.0,891,7,3748,14620
2018-11-03 00:00:00,11979,TEX,4574,306.0,191,3,3749,15139
2018-11-03 01:00:00,11659,TEX,6771,284.0,0,2,3748,13976
2018-11-03 02:00:00,11158,TEX,9114,273.0,0,5,3748,11475
2018-11-03 03:00:00,9958,TEX,11119,279.0,0,10,3748,9641
2018-11-03 04:00:00,8730,TEX,13321,265.0,0,4,3749,7263
2018-11-03 05:00:00,6989,TEX,15020,251.0,0,6,3749,5629
2018-11-03 06:00:00,6911,TEX,14889,276.0,0,4,3749,4136
2018-11-03 07:00:00,5959,TEX,14955,286.0,0,6,3748,3759
2018-11-03 08:00:00,5457,TEX,14971,286.0,0,6,3748,3699
2018-11-03 09:00:00,5253,TEX,14961,263.0,0,6,3747,3682
2018-11-03 10:00:00,5455,TEX,14852,267.0,0,7,3747,3827
2018-11-03 11:00:00,5886,TEX,14944,286.0,0,7,3747,4042
2018-11-03 12:00:00,6393,TEX,15369,287.0,0,6,3747,4741
2018-11-03 13:00:00,7589,TEX,15360,313.0,0,6,3747,5037
2018-11-03 14:00:00,8207,TEX,15699,314.0,138,2,3747,5120
2018-11-03 15:00:00,8634,TEX,14692,314.0,832,6,3747,6089
2018-11-03 16:00:00,7995,TEX,14918,258.0,1077,4,3747,6747
2018-11-03 17:00:00,7603,TEX,15468,287.0,976,9,3747,6843
2018-11-03 18:00:00,7886,TEX,15231,288.0,844,8,3746,6893
2018-11-03 19:00:00,8971,TEX,13658,282.0,923,12,3746,7332
2018-11-03 20:00:00,9539,TEX,12014,282.0,946,9,3746,8528
2018-11-03 21:00:00,10160,TEX,11239,277.0,1105,4,3746,8835
2018-11-03 22:00:00,10377,TEX,10568,307.0,1144,7,3744,9555
2018-11-03 23:00:00,10837,TEX,9559,307.0,821,6,3744,10337
2018-11-04 00:00:00,11468,TEX,8748,312.0,170,13,3744,11366
2018-11-04 01:00:00,11463,TEX,9855,280.0,0,3,3744,10912
2018-11-04 02:00:00,10992,TEX,11328,259.0,0,6,3743,9714
2018-11-04 03:00:00,10750,TEX,10480,283.0,0,8,3743,9828
2018-11-04 04:00:00,10365,TEX,8984,280.0,0,7,3743,10128
2018-11-04 05:00:00,9968,TEX,8809,280.0,0,6,3739,9033
2018-11-04 06:00:00,9123,TEX,8560,260.0,0,4,3734,8556
2018-11-04 07:00:00,8292,TEX,8257,258.0,0,5,3734,8521
2018-11-04 08:00:00,8174,TEX,7712,285.0,0,4,3734,8434
2018-11-04 09:00:00,7878,TEX,7360,286.0,0,5,3716,8576
2018-11-04 10:00:00,8340,TEX,6493,286.0,0,4,3714,8781
2018-11-04 11:00:00,7927,TEX,6998,277.0,0,5,3715,8893
2018-11-04 12:00:00,8114,TEX,6782,262.0,0,6,3714,9703
2018-11-04 13:00:00,8073,TEX,6525,287.0,0,5,3715,11004
2018-11-04 14:00:00,9304,TEX,5219,287.0,105,4,3714,12110
2018-11-04 15:00:00,11089,TEX,3137,286.0,521,6,3714,13705
2018-11-04 16:00:00,11657,TEX,1865,314.0,860,5,3715,15217
2018-11-04 17:00:00,11658,TEX,1015,313.0,1030,6,3715,16086
2018-11-04 18:00:00,11857,TEX,985,287.0,1134,6,3715,16250
2018-11-04 19:00:00,11868,TEX,1541,280.0,1134,5,3715,16076
2018-11-04 20:00:00,11969,TEX,2443,280.0,1104,3,3714,15579
2018-11-04 21:00:00,11963,TEX,3564,307.0,1128,4,3715,14759
2018-11-04 22:00:00,11612,TEX,4573,333.0,1072,4,3715,14304
2018-11-04 23:00:00,11401,TEX,5891,334.0,760,3,3704,13602
