Biomass,CCGT,Coal,Hydroelectric,Interconnect,Nuclear,OCGT,Oil,Other,Pumped Storage,Wind,solar,datetime
1074.89236111,7231.28125,9648.80902778,516.510416667,2907.18055556,4588.69444444,0.0,0.0,0.0,328.878472222,4089.48263889,0.0,2014-09-25
769.695804196,7125.13636364,8247.0,652.398601399,2961.99300699,4722.04545455,0.0,0.0,0.0,381.447552448,4619.56643357,0.0,2014-09-26
1032.78200692,10631.9480969,9525.73356401,703.501730104,1949.64013841,4849.816609,0.0,0.0,0.0,439.190311419,4537.7266436,0.0,2014-09-27
1135.54861111,10122.4201389,10871.7777778,729.854166667,2434.55555556,4920.77430556,0.0,0.0,0.0,381.552083333,3701.51388889,0.0,2014-09-28
1136.36458333,13139.9861111,12276.8854167,862.673611111,2393.9375,4479.80208333,0.0,32.4236111111,0.0,427.204861111,1397.60069444,0.0,2014-09-29
1114.0625,12055.9652778,12323.7291667,783.270833333,2087.5625,4401.17708333,0.149305555556,0.0,0.0,462.361111111,2324.16666667,0.0,2014-09-30
1031.25347222,9743.03472222,10405.5763889,666.84375,2422.28472222,4448.07986111,0.0,0.0,0.0,240.034722222,4202.92361111,0.0,2014-10-01
721.548611111,8593.01041667,7627.26736111,627.100694444,2402.16666667,4451.57638889,0.0,0.0,0.0,271.982638889,4387.24652778,0.0,2014-10-02
723.181184669,7208.98954704,8925.82578397,767.745644599,2247.16376307,4923.09756098,0.0,0.0,0.0,386.480836237,4160.51567944,0.0,2014-10-03
1016.69097222,10901.6805556,12288.4548611,718.111111111,2364.40277778,5378.98958333,17.9097222222,0.0,0.0,379.513888889,2489.65625,0.0,2014-10-04
1140.45486111,12214.5138889,13724.3784722,693.777777778,2492.45833333,5489.04166667,0.0,0.0,0.0,279.024305556,1395.65277778,0.0,2014-10-05
1100.84722222,11693.9930556,13739.4201389,770.583333333,2375.90972222,5421.78819444,0.0,0.0,0.0,407.065972222,1813.04513889,0.0,2014-10-06
1108.16319444,11001.4895833,12036.9305556,571.378472222,2332.55555556,5531.84375,0.0,0.0,0.0,246.517361111,4574.88541667,0.0,2014-10-07
1053.99305556,9727.84375,11983.6979167,785.548611111,2370.93055556,5512.375,0.0,0.0,0.0,545.447916667,4033.20138889,0.0,2014-10-08
742.680555556,7863.63194444,11773.125,777.618055556,2450.77083333,5535.77430556,0.0,0.0,0.0,267.857638889,3616.1875,0.0,2014-10-09
743.767361111,9610.67013889,12578.3090278,724.565972222,2549.59027778,5534.97222222,0.0,0.0,0.0,290.930555556,1054.18055556,0.0,2014-10-10
751.847222222,12739.6180556,13485.40625,675.25,2383.61805556,5027.6875,0.722222222222,0.0,0.0,276.704861111,2190.74305556,0.0,2014-10-11
916.270833333,9136.85416667,12527.6944444,624.951388889,2273.0,4827.01388889,0.0,0.0,0.0,251.302083333,5027.00694444,0.0,2014-10-12
1113.10069444,10278.6076389,12587.4791667,556.020833333,2148.03472222,4793.21527778,0.305555555556,0.0,0.0,357.222222222,4772.97569444,0.0,2014-10-13
1063.22916667,9619.64236111,12619.0763889,585.753472222,2589.77777778,4787.13194444,1.26388888889,0.0,0.0,328.659722222,5073.84027778,0.0,2014-10-14
976.065972222,11075.5277778,12769.5347222,673.15625,2198.70833333,4742.78472222,0.0,0.0,0.0,434.416666667,3576.73611111,0.0,2014-10-15
1020.17708333,11233.3819444,12681.0381944,759.427083333,2580.68055556,4759.67013889,0.0,0.0,0.0,385.927083333,735.291666667,0.0,2014-10-16
822.520833333,10522.875,12917.4513889,691.28125,2394.59722222,5069.28472222,0.0,0.0,0.0,284.9375,748.538194444,0.0,2014-10-17
1068.05555556,12880.53125,12836.2048611,659.836805556,2371.06944444,4993.93402778,0.0,0.0,0.0,382.170138889,2423.04166667,0.0,2014-10-18
1113.13888889,12193.3333333,14398.5972222,578.368055556,2458.0625,5252.07638889,0.0,0.0,0.0,381.857638889,1680.74305556,0.0,2014-10-19
1139.27083333,12522.5625,14687.4666667,492.895833333,2627.09166667,5229.37083333,0.0,0.0,0.0,328.9125,1749.675,0.0,2014-10-20
1126.98611111,13257.3784722,15053.9791667,495.215277778,2489.41666667,5232.86458333,9.07291666667,0.0,0.0,345.826388889,1082.58680556,0.0,2014-10-21
1006.1875,11245.5694444,13957.0069444,515.291666667,2691.83333333,4643.79166667,0.0,0.0,0.0,382.3125,3743.93055556,0.0,2014-10-22
767.041666667,9581.87847222,13346.4340278,560.003472222,2696.56944444,4635.20138889,0.0,0.0,0.0,387.767361111,2630.90625,0.0,2014-10-23
763.361111111,9292.27083333,13777.1493056,526.576388889,2618.61111111,5014.22916667,0.0,0.0,0.0,310.5625,2150.34027778,0.0,2014-10-24
1017.41085271,13052.0232558,13770.6395349,490.647286822,2540.69767442,5461.84108527,0.0,0.0,0.0,363.813953488,1810.08527132,0.0,2014-10-25
1134.9375,14938.8784722,14512.78125,495.496527778,2323.58333333,6041.96180556,7.68402777778,0.0,0.0,402.892361111,1237.96180556,0.0,2014-10-26
1104.26736111,14837.6041667,14458.2465278,484.944444444,2475.22916667,6378.46180556,0.0,0.0,0.0,322.527777778,775.829861111,0.0,2014-10-27
1105.81944444,13747.9826389,14814.0798611,410.267361111,2630.95138889,6242.00694444,0.0,0.0,0.0,342.270833333,923.128472222,0.0,2014-10-28
1118.78125,11252.5486111,13766.8541667,458.003472222,2834.26388889,6203.08680556,0.0,42.6701388889,0.0,352.545138889,2193.15625,0.0,2014-10-29
1029.09722222,9509.69444444,12646.5972222,428.614583333,2627.25,6116.52777778,0.0,0.0,0.0,361.604166667,1845.55902778,0.0,2014-10-30
765.190972222,9100.41319444,12887.7013889,366.052083333,2609.61111111,6306.52083333,0.0,0.0,0.0,263.6875,1482.73611111,0.0,2014-10-31
735.840277778,13764.4826389,13646.5833333,352.475694444,2477.0,6359.70486111,2.98611111111,0.0,0.0,413.670138889,1722.64583333,0.0,2014-11-01
764.915194346,12476.770318,13478.0353357,329.879858657,2265.54770318,6542.50530035,0.0,0.0,0.0,364.159010601,3089.13427562,0.0,2014-11-02
716.270833333,13872.375,14711.6041667,338.4375,1688.94444444,6877.13888889,0.0,0.0,0.0,370.902777778,2090.17361111,0.0,2014-11-03
737.842105263,15765.2140351,14292.0982456,340.957894737,1805.78245614,7530.0,9.57543859649,0.0,0.0,447.90877193,871.726315789,0.0,2014-11-04
732.631944444,12592.7534722,14492.5798611,270.378472222,1783.79166667,7554.54166667,0.0,0.0,0.0,320.024305556,2650.02777778,0.0,2014-11-05
750.392361111,9069.13888889,12848.5763889,326.871527778,2749.86805556,7453.375,0.0,0.0,0.0,274.854166667,3417.18055556,0.0,2014-11-06
727.138888889,6126.71527778,11074.0868056,453.118055556,2644.38888889,7647.11111111,0.0,0.0,0.0,323.131944444,5554.56597222,0.0,2014-11-07
613.494208494,10137.5057915,13452.8494208,551.308880309,2330.24710425,7470.8957529,6.76447876448,0.0,0.0,376.594594595,4517.02316602,0.0,2014-11-08
667.347222222,12581.7048611,12844.7465278,624.076388889,1879.59722222,7270.20486111,0.0,0.0,0.0,305.986111111,5196.46180556,0.0,2014-11-09
753.482638889,9459.63194444,12129.8576389,687.184027778,2284.69444444,7506.56597222,0.0,0.0,0.0,538.114583333,6132.06944444,0.0,2014-11-10
774.371527778,8783.61805556,13615.2048611,710.107638889,2480.72222222,7795.13541667,0.715277777778,0.0,0.0,355.388888889,5650.54861111,0.0,2014-11-11
751.506944444,9569.50347222,15049.7604167,723.572916667,2127.09027778,7787.29513889,0.0,0.0,0.0,359.701388889,4083.84027778,0.0,2014-11-12
761.545138889,8808.90277778,14061.2395833,606.236111111,2377.76388889,7839.39236111,0.0,0.0,0.0,350.072916667,2750.89930556,0.0,2014-11-13
769.534722222,6866.58333333,11499.1111111,583.965277778,1775.27083333,7940.23958333,0.0,0.0,0.0,351.899305556,5695.11458333,0.0,2014-11-14
876.506944444,10395.1944444,14025.8298611,731.253472222,1838.1875,8083.38194444,3.71527777778,0.0,0.0,433.173611111,3890.25,0.0,2014-11-15
1105.34027778,7510.22916667,13953.7013889,595.072916667,2494.25,7988.74305556,1.11111111111,29.6145833333,0.0,303.517361111,3923.79861111,0.0,2014-11-16
1102.0625,8439.83333333,13233.2708333,717.871527778,2491.5,7778.64930556,0.0,0.0,0.0,361.576388889,4746.17361111,0.0,2014-11-17
1090.58680556,7119.45833333,12254.7395833,687.586805556,2541.6875,7752.82291667,0.0,0.0,0.0,407.09375,5593.20486111,0.0,2014-11-18
1044.55902778,6437.21527778,12299.34375,664.743055556,2288.17361111,7691.69791667,0.0,0.0,0.0,407.850694444,5726.39236111,0.0,2014-11-19
861.729166667,5164.04166667,11369.1284722,791.027777778,2537.375,7923.99305556,0.0,0.0,0.0,490.934027778,4951.61458333,0.0,2014-11-20
1116.63541667,4484.39583333,10199.4201389,663.458333333,2854.46527778,8066.39236111,0.802083333333,0.0,0.0,327.399305556,5212.72569444,0.0,2014-11-21
1119.125,6190.89583333,10850.71875,852.315972222,2609.79166667,8120.26388889,0.0,0.0,0.0,547.40625,5107.52777778,0.0,2014-11-22
952.736111111,7040.99305556,11080.6493056,961.649305556,2475.80555556,8130.33680556,0.0,0.0,0.0,485.430555556,4269.71180556,0.0,2014-11-23
879.602112676,4999.6443662,10257.8697183,903.60915493,2269.41549296,8140.01760563,0.0,0.0,0.0,218.838028169,5368.83450704,0.0,2014-11-24
1110.99651568,4163.97560976,11630.2891986,846.337979094,2338.59233449,7836.47038328,0.0,0.0,0.0,302.714285714,2454.08013937,0.0,2014-11-25
1127.89236111,5551.18055556,13129.3472222,743.0625,2407.13888889,7586.96527778,0.0,0.0,0.0,340.427083333,1152.77777778,0.0,2014-11-26
1112.28125,6635.44444444,12447.8333333,669.003472222,2356.54861111,7344.56944444,0.0,0.0,0.0,344.559027778,2656.60763889,0.0,2014-11-27
1042.31597222,6944.60416667,14108.8993056,576.958333333,2366.90277778,7314.375,0.0,0.0,0.0,297.131944444,1541.64236111,0.0,2014-11-28
864.163194444,10045.8263889,14203.2777778,531.881944444,1935.4375,7501.15277778,0.0,0.0,0.0,281.670138889,1927.75,0.0,2014-11-29
1128.90625,9710.16666667,13004.4652778,490.364583333,2130.35416667,7781.88541667,0.0,0.0,0.0,318.048611111,2682.04513889,0.0,2014-11-30
1154.49305556,6340.19444444,12143.2534722,469.381944444,2048.63888889,8039.47222222,0.0,0.0,0.0,302.774305556,4667.05902778,0.0,2014-12-01
1038.04861111,4126.78819444,9316.94444444,546.590277778,1753.72222222,8054.09722222,0.0,0.0,0.0,352.25,5340.84375,0.0,2014-12-02
733.184027778,5942.10069444,10581.6666667,711.645833333,1323.17361111,8033.64583333,0.0,0.0,0.0,381.527777778,5291.43055556,0.0,2014-12-03
744.996527778,7948.75347222,12836.0069444,791.545138889,1952.73611111,8089.46180556,0.0,0.0,0.0,309.708333333,2357.30555556,0.0,2014-12-04
756.274305556,8316.20138889,13564.2604167,786.770833333,1974.13888889,8115.33333333,0.0,0.0,0.0,307.28125,1823.63541667,0.0,2014-12-05
1031.17013889,10717.2048611,13718.7291667,807.489583333,2089.97916667,8123.94444444,0.0,0.0,0.0,289.9375,2941.5,0.0,2014-12-06
1115.66666667,9265.89930556,13786.1527778,867.840277778,1989.20138889,8068.30902778,0.0,0.0,0.0,436.607638889,3897.47222222,0.0,2014-12-07
1126.00347222,8540.07638889,13572.3645833,760.5,2215.45138889,7823.56597222,1.35763888889,0.0,0.0,267.638888889,5096.78125,0.0,2014-12-08
1127.375,8679.90625,12796.3576389,835.256944444,2129.45138889,7988.10416667,10.0138888889,0.0,0.0,451.121527778,4817.14583333,0.0,2014-12-09
1016.06597222,7198.98611111,12634.5347222,883.243055556,2283.98611111,7958.53125,0.0,0.0,0.0,444.340277778,4940.34027778,0.0,2014-12-10
889.878472222,4789.53125,11002.6458333,795.881944444,2371.72916667,7918.18055556,0.0,0.0,0.0,301.597222222,5346.35763889,0.0,2014-12-11
1089.86805556,4613.22916667,10460.1319444,838.326388889,2523.04166667,8112.01041667,0.0,0.0,0.0,272.378472222,5544.75694444,0.0,2014-12-12
1058.05208333,7243.4375,11876.1180556,838.194444444,2077.13194444,8259.99305556,9.0625,0.0,0.0,401.027777778,5020.99305556,0.0,2014-12-13
1087.61805556,7615.41666667,13728.4409722,865.340277778,2027.97916667,8523.72916667,0.0,0.0,0.0,390.583333333,4920.68402778,0.0,2014-12-14
406.097222222,7677.34027778,14215.6909722,845.732638889,2209.69444444,8460.94791667,14.6076388889,0.0,0.0,375.322916667,5645.12847222,0.0,2014-12-15
241.586805556,8055.01736111,13306.0416667,752.423611111,2145.40972222,8639.22222222,3.42708333333,54.9722222222,0.0,398.774305556,5366.47569444,0.0,2014-12-16
458.947916667,8753.38541667,14494.0243056,728.03125,2036.38194444,8675.87152778,0.315972222222,0.0,0.0,332.510416667,4496.86458333,0.0,2014-12-17
453.71875,7307.07291667,14636.1319444,725.434027778,2185.15277778,8750.375,0.0,0.0,0.0,289.732638889,3089.5625,0.0,2014-12-18
360.840277778,8322.77083333,13722.9826389,639.458333333,2160.09027778,8803.41666667,0.0,0.0,0.0,316.3125,2663.21527778,0.0,2014-12-19
290.173611111,14888.0243056,14760.2465278,614.291666667,1798.04861111,8754.82986111,19.3680555556,0.0,0.0,547.840277778,790.083333333,0.0,2014-12-20
634.097222222,15284.6111111,14254.1041667,539.253472222,1748.63194444,8928.36111111,4.70138888889,0.0,0.0,372.142361111,1654.21875,0.0,2014-12-21
1111.97222222,15587.5208333,13641.5486111,553.645833333,1721.93055556,8987.84027778,14.0763888889,0.0,0.0,408.302083333,1491.40277778,0.0,2014-12-22
1117.71180556,15574.4479167,14248.2222222,553.010416667,1549.48611111,8805.79513889,7.61458333333,0.0,0.0,325.5625,1018.18402778,0.0,2014-12-23
1085.37152778,10262.9861111,14724.2708333,549.833333333,1901.47916667,8474.66666667,0.34375,0.0,0.0,227.645833333,4430.65972222,0.0,2014-12-24
1021.8125,6973.44791667,11850.4548611,604.597222222,2702.4375,8252.46180556,0.0,0.0,0.0,305.465277778,4699.74305556,0.0,2014-12-25
770.194444444,7230.85763889,11960.3090278,601.871527778,2762.58333333,8332.19791667,0.0,0.0,0.0,237.329861111,3947.61111111,0.0,2014-12-26
751.881944444,8820.80902778,13828.0555556,714.409722222,2316.09722222,8255.58333333,0.0,0.0,0.0,400.795138889,4304.17361111,0.0,2014-12-27
981.107638889,9208.34722222,15148.2986111,705.767361111,2413.05555556,8243.60416667,0.0,0.0,0.0,312.065972222,3601.36805556,0.0,2014-12-28
1093.42708333,7840.53819444,13592.8298611,691.732638889,2214.21527778,7823.62847222,0.0,0.0,0.0,514.496527778,5369.34375,0.0,2014-12-29
998.059027778,9549.89930556,14824.9548611,889.322916667,2279.04861111,7695.28472222,0.0,0.0,0.0,429.638888889,4322.10069444,0.0,2014-12-30
905.697916667,9398.35069444,14985.9895833,766.357638889,2783.52777778,7871.46875,0.0,0.0,0.0,335.527777778,3852.59375,0.0,2014-12-31
1006.40972222,6072.71527778,13281.3888889,591.097222222,2707.59027778,7866.69444444,1.14930555556,0.0,0.0,266.548611111,4928.55208333,0.0,2015-01-01
873.878472222,5797.45833333,12936.5034722,650.597222222,2494.52777778,7953.57986111,0.0,0.0,0.0,337.125,4688.19097222,0.0,2015-01-02
1063.28125,12770.0590278,15822.9618056,599.239583333,2062.47222222,8231.78125,10.9826388889,0.0,0.0,355.711805556,1818.22569444,0.0,2015-01-03
1081.26736111,13714.4027778,15565.3611111,510.940972222,1520.99305556,8118.49305556,11.0972222222,0.0,0.0,256.791666667,2102.04861111,0.0,2015-01-04
1062.02083333,13590.0138889,14769.5694444,458.510416667,1583.06944444,8484.96180556,0.0,0.0,0.0,267.052083333,2008.10069444,0.0,2015-01-05
978.232638889,14934.8020833,13731.2222222,484.979166667,2182.04861111,8404.65625,13.8368055556,0.0,0.0,352.784722222,1622.06597222,0.0,2015-01-06
878.263888889,14911.9236111,13137.9826389,524.829861111,1628.61805556,8278.54513889,0.0,0.0,0.0,396.760416667,1708.41319444,0.0,2015-01-07
1100.875,11981.6458333,12487.2326389,507.336805556,1720.875,8299.38888889,0.0,0.0,0.0,296.142361111,1833.92708333,0.0,2015-01-08
1081.97916667,9282.56597222,12044.5381944,488.746527778,1905.33333333,8415.13541667,0.0,0.0,0.0,258.628472222,2498.51388889,0.0,2015-01-09
1087.67708333,14231.6770833,12573.9861111,481.253472222,892.4375,8535.83333333,0.0,0.0,0.0,296.368055556,2338.73611111,0.0,2015-01-10
1040.10763889,14695.2916667,14641.2291667,490.288194444,1534.17361111,8541.22569444,0.0,0.0,0.0,268.263888889,776.385416667,0.0,2015-01-11
887.836805556,13824.7743056,14963.4513889,530.815972222,2167.09722222,8529.82291667,0.0,0.0,0.0,369.055555556,918.010416667,0.0,2015-01-12
1128.92708333,13030.8680556,14920.1666667,493.597222222,2321.90277778,8528.72222222,0.0,53.3125,0.0,322.517361111,1061.50347222,0.0,2015-01-13
1128.37847222,9193.67361111,13849.9270833,482.354166667,2429.63194444,8496.82291667,0.0,0.0,0.0,375.326388889,3885.35416667,0.0,2015-01-14
1138.40625,6737.92361111,14803.6423611,503.756944444,2583.30555556,8438.86458333,0.0,0.0,0.0,312.399305556,1634.55902778,0.0,2015-01-15
1058.90625,5912.82986111,13466.7222222,472.972222222,2565.35416667,8216.10069444,0.0,0.0,0.0,237.204861111,2704.26388889,0.0,2015-01-16
893.381944444,10283.9166667,14803.8576389,661.895833333,2222.27777778,7892.44444444,0.0,0.0,0.0,399.805555556,2345.25694444,0.0,2015-01-17
1149.07986111,8399.63888889,14085.6666667,618.333333333,2433.25694444,7975.12152778,5.90972222222,0.0,0.0,325.270833333,3936.44444444,0.0,2015-01-18
1139.85416667,8213.45138889,13383.0104167,620.458333333,1934.10416667,7980.16319444,0.0,0.0,0.0,290.756944444,4586.51041667,0.0,2015-01-19
1140.86111111,7494.31944444,14364.9201389,674.28125,1954.99305556,7975.21180556,0.0,0.0,0.0,393.270833333,4590.67013889,0.0,2015-01-20
1035.88541667,9476.38541667,14680.2951389,794.951388889,2431.84027778,7971.91666667,0.0,0.0,0.0,465.208333333,2117.18402778,0.0,2015-01-21
783.111111111,7860.01388889,12886.3020833,769.770833333,2061.65972222,7913.63888889,0.0,0.0,0.0,346.472222222,2376.625,0.0,2015-01-22
777.010416667,6930.22222222,12567.1493056,721.329861111,2301.46527778,7737.84722222,0.0,0.0,0.0,337.034722222,3730.1875,0.0,2015-01-23
1022.27083333,7549.00347222,12648.6145833,628.590277778,2222.84027778,7737.55902778,0.0,0.0,0.0,273.083333333,5869.26736111,0.0,2015-01-24
1128.65972222,7421.61805556,13297.5902778,616.78125,2200.8125,7740.18055556,0.0,0.0,0.0,350.451388889,5652.02430556,0.0,2015-01-25
1138.32638889,10373.6840278,14709.8645833,705.555555556,2107.50694444,7872.89583333,0.0,0.0,0.0,361.361111111,2384.05208333,0.0,2015-01-26
1128.29861111,7393.3125,12697.1597222,652.413194444,2416.88888889,8198.50694444,0.0,0.0,0.0,385.84375,5122.90277778,0.0,2015-01-27
1063.81944444,8600.03125,12461.0486111,685.5,2558.91666667,7890.75347222,0.0,0.0,0.0,379.055555556,3946.03125,0.0,2015-01-28
882.506944444,4594.05555556,11451.1597222,600.388888889,2663.05555556,7726.74652778,0.0,0.0,0.0,290.447916667,5021.95833333,0.0,2015-01-29
1110.625,4236.73611111,9805.37847222,604.25,2647.48611111,7346.79513889,0.00347222222222,0.0,0.0,294.680555556,5361.99305556,0.0,2015-01-30
1086.29166667,7613.85763889,12317.7395833,756.357638889,2569.22916667,7355.75347222,0.0,0.0,0.0,382.489583333,5106.70833333,0.0,2015-01-31
1077.17677643,7648.48873484,13049.6221837,681.994800693,2540.30155979,7278.39514731,0.0,0.0,0.0,302.887348354,5359.47313692,0.0,2015-02-01
1034.80555556,8679.33333333,13605.4756944,656.482638889,2633.88194444,7213.93402778,0.0,0.0,0.0,335.166666667,3984.80902778,0.0,2015-02-02
838.722222222,8241.15972222,14570.4340278,638.618055556,2338.45138889,7512.9375,0.0,0.0,0.0,336.208333333,4073.42708333,0.0,2015-02-03
1081.6875,6346.05208333,12461.2708333,686.0625,2651.75,7611.45138889,0.0,0.0,0.0,342.46875,4621.09027778,0.0,2015-02-04
1078.97916667,3937.19444444,9435.97569444,733.253472222,2771.34722222,7599.88541667,0.0,0.0,0.0,427.236111111,5039.55208333,0.0,2015-02-05
1069.44203822,5281.07006369,11591.656051,776.108280255,2375.47006369,7630.83057325,0.0,0.0,0.0,493.52866242,3378.68917197,0.0,2015-02-06
998.310917722,8696.06012658,14051.0712025,727.704113924,2599.92405063,7351.87183544,1.84335443038,0.0,0.0,346.931170886,4089.83939873,0.0,2015-02-07
826.854166667,8898.38888889,14174.8402778,812.135416667,2681.81944444,7354.40972222,3.65625,0.0,0.0,367.631944444,2181.29861111,0.0,2015-02-08
1059.10069444,8452.01388889,13720.15625,756.625,2902.35416667,7318.14236111,0.0,0.0,0.0,268.173611111,3093.46180556,0.0,2015-02-09
977.621527778,7266.46527778,13944.5208333,780.920138889,2756.09027778,7328.61805556,0.0,0.0,0.0,264.4375,3579.82986111,0.0,2015-02-10
1024.27430556,9381.65972222,15024.0069444,901.84375,2572.92361111,7336.10763889,0.0,0.0,0.0,298.361111111,1124.90625,0.0,2015-02-11
1012.05208333,5934.12847222,14425.0034722,712.881944444,2486.02777778,7334.53819444,0.0,0.0,0.0,276.725694444,2178.78819444,0.0,2015-02-12
728.65625,6905.25347222,13596.7083333,576.697916667,2513.04166667,7330.91319444,0.0,0.0,0.0,366.857638889,2016.01041667,0.0,2015-02-13
744.138888889,12882.7013889,14953.8020833,508.041666667,2087.16666667,7334.25347222,0.0,0.0,0.0,382.871527778,878.204861111,0.0,2015-02-14
721.805555556,12940.65625,15067.4375,440.048611111,2603.45138889,7334.99305556,0.0,0.0,0.0,271.302083333,317.222222222,0.0,2015-02-15
707.708333333,11994.6215278,14908.7222222,349.947916667,2522.82638889,7335.04166667,0.784722222222,0.0,0.0,297.434027778,665.413194444,0.0,2015-02-16
707.586805556,11996.3645833,14448.6944444,358.84375,2531.85416667,7186.37847222,0.0,0.0,0.0,327.663194444,1425.71527778,0.0,2015-02-17
909.010416667,10443.5138889,13439.7986111,372.010416667,2487.04166667,7006.98958333,0.479166666667,0.0,0.0,271.340277778,1993.28472222,0.0,2015-02-18
1047.96180556,8262.88194444,12042.8402778,382.229166667,2468.46527778,6511.02777778,0.0,0.0,0.0,277.982638889,1961.75,0.0,2015-02-19
1074.21180556,8000.27083333,11566.3611111,374.131944444,2682.31944444,6519.73611111,0.0,0.0,0.0,221.125,1997.29861111,0.0,2015-02-20
1085.92013889,11260.5173611,13384.3402778,416.909722222,1442.39583333,6599.88541667,0.0,0.0,0.0,257.638888889,2456.03819444,0.0,2015-02-21
1046.9403307,13290.7577283,14049.767793,447.989935298,1180.68008627,6649.11574407,0.0,0.0,0.0,309.1286844,629.378145219,0.0,2015-02-22
808.121527778,13151.4861111,14601.2604167,455.621527778,1004.39583333,6614.95833333,0.166666666667,0.0,0.0,239.940972222,852.854166667,0.0,2015-02-23
1069.91319444,8170.96180556,13031.28125,441.118055556,1564.77083333,6646.63888889,0.0,0.0,0.0,245.322916667,4745.81944444,0.0,2015-02-24
1106.34722222,11787.8541667,12827.8055556,427.927083333,1332.59027778,6624.25347222,0.0,0.0,0.0,230.677083333,1767.62847222,0.0,2015-02-25
1085.88541667,6339.16319444,9483.54861111,509.236111111,1850.92361111,6801.28819444,0.0,0.0,0.0,279.333333333,4702.66319444,0.0,2015-02-26
891.152777778,5735.42708333,10113.6180556,687.059027778,1625.29166667,6840.21180556,0.0,0.0,0.0,314.763888889,4272.57291667,0.0,2015-02-27
1127.70486111,7949.05902778,11053.4583333,650.440972222,1615.625,6759.61805556,0.0,0.0,0.0,291.777777778,5268.18402778,0.0,2015-02-28
1135.29166667,6901.44444444,11055.8368056,604.909722222,1783.22222222,6561.94444444,0.0,0.0,0.0,261.145833333,5818.02430556,0.0,2015-03-01
1142.63888889,8262.55555556,11247.6701389,687.434027778,1595.22916667,6690.38194444,0.0,0.0,0.0,299.645833333,5144.80208333,0.0,2015-03-02
1105.50347222,10370.78125,13908.9652778,646.565972222,1584.13194444,6722.40277778,0.0,0.0,0.0,244.965277778,1329.88541667,0.0,2015-03-03
876.420138889,7305.69444444,13536.4791667,576.729166667,2002.27083333,6917.30208333,0.0,0.0,0.0,315.527777778,1541.19097222,0.0,2015-03-04
1155.82986111,6921.90625,11607.0868056,533.951388889,2580.84027778,7243.52777778,0.0,0.0,0.0,266.520833333,1026.20486111,0.0,2015-03-05
1152.62847222,5894.80902778,11729.4131944,505.836805556,2599.46527778,7425.25694444,0.0,0.0,0.0,251.993055556,160.038194444,0.0,2015-03-06
1151.19444444,6551.57986111,10368.3159722,483.927083333,2614.22222222,7472.02083333,0.0,0.0,0.0,222.302083333,767.100694444,0.0,2015-03-07
811.100694444,9546.61805556,11073.7395833,540.138888889,2229.19444444,7543.46527778,0.413194444444,0.0,0.0,309.65625,943.076388889,0.0,2015-03-08
756.03125,9723.09722222,11748.5729167,526.368055556,2431.15277778,7430.40625,0.0,0.0,0.0,277.715277778,439.944444444,0.0,2015-03-09
747.402777778,8922.86805556,11725.7361111,492.6875,2561.88888889,7164.96527778,0.0,0.0,0.0,333.777777778,985.131944444,0.0,2015-03-10
989.736111111,7554.71527778,10129.7361111,496.597222222,2667.16666667,7095.12847222,0.0,0.0,0.0,315.868055556,2355.59027778,0.0,2015-03-11
1011.31597222,4775.74305556,6072.13888889,435.541666667,2718.81944444,7427.70486111,0.0,0.0,0.0,275.267361111,4502.79513889,0.0,2015-03-12
1040.79166667,5420.19444444,7413.82291667,452.940972222,2494.61805556,7351.88541667,0.0,0.0,0.0,295.513888889,3477.14930556,0.0,2015-03-13
1063.67708333,9662.03819444,10281.6909722,443.319444444,2500.15972222,6773.18402778,0.0,0.0,0.0,337.079861111,2440.66319444,0.0,2015-03-14
1016.64236111,7197.06597222,9603.98611111,471.315972222,2565.07638889,6814.04166667,0.0138888888889,0.0,0.0,279.270833333,4044.70138889,0.0,2015-03-15
818.6875,9144.31597222,9826.50347222,527.965277778,2526.74305556,6835.35763889,0.0,0.0,0.0,320.711805556,2490.34722222,0.0,2015-03-16
1098.56643357,10339.7027972,10691.0664336,491.874125874,2675.32867133,6712.68181818,0.0,0.0,0.0,304.157342657,928.632867133,0.0,2015-03-17
1102.10763889,8694.06597222,10413.0659722,451.694444444,2665.78472222,6919.92013889,0.0,0.0,0.0,280.208333333,1800.21180556,0.0,2015-03-18
1085.06597222,6479.89583333,8352.625,470.260416667,2752.46527778,7122.03819444,0.0,0.0,0.0,246.288194444,1491.40972222,0.0,2015-03-19
1017.48611111,7450.15277778,8441.19444444,504.038194444,2724.0,7450.83680556,0.0,0.0,0.0,287.802083333,1177.08333333,0.0,2015-03-20
823.881944444,11383.2951389,9322.79513889,390.715277778,2557.34027778,7476.72916667,0.0,0.0,0.0,239.670138889,714.3125,0.0,2015-03-21
1120.82291667,9626.125,10009.8090278,393.118055556,2712.75694444,7455.04513889,0.0,0.0,0.0,234.833333333,883.434027778,0.0,2015-03-22
1110.88888889,10041.0,9505.75181724,372.939771547,2783.86708204,7627.72793354,0.0,0.0,0.0,280.976116303,502.462097612,0.0,2015-03-23
869.534722222,10590.7048611,9856.85416667,346.934027778,2778.84722222,7752.57986111,0.0,0.0,0.0,359.298611111,336.006944444,0.0,2015-03-24
1067.25,9376.31597222,9210.51041667,350.614583333,2728.95138889,7772.5,0.0,0.0,0.0,212.409722222,1448.67708333,0.0,2015-03-25
742.864583333,5652.875,8096.62847222,321.104166667,2705.97916667,7781.3125,0.0,0.0,0.0,242.277777778,2768.21180556,0.0,2015-03-26
