date,mw,region
2008-01-14 0:00,4203,ОЭС ВОСТОКА
2008-01-14 1:00,4532,ОЭС ВОСТОКА
2008-01-14 2:00,4669,ОЭС ВОСТОКА
2008-01-14 3:00,4602,ОЭС ВОСТОКА
2008-01-14 4:00,4594,ОЭС ВОСТОКА
2008-01-14 5:00,4531,ОЭС ВОСТОКА
2008-01-14 6:00,4543,ОЭС ВОСТОКА
2008-01-14 7:00,4493,ОЭС ВОСТОКА
2008-01-14 8:00,4464,ОЭС ВОСТОКА
2008-01-14 9:00,4433,ОЭС ВОСТОКА
2008-01-14 10:00,4554,ОЭС ВОСТОКА
2008-01-14 11:00,4733,ОЭС ВОСТОКА
2008-01-14 12:00,4938,ОЭС ВОСТОКА
2008-01-14 13:00,4854,ОЭС ВОСТОКА
2008-01-14 14:00,4669,ОЭС ВОСТОКА
2008-01-14 15:00,4703,ОЭС ВОСТОКА
2008-01-14 16:00,4385,ОЭС ВОСТОКА
2008-01-14 17:00,4255,ОЭС ВОСТОКА
2008-01-14 18:00,4023,ОЭС ВОСТОКА
2008-01-14 19:00,3859,ОЭС ВОСТОКА
2008-01-14 20:00,3835,ОЭС ВОСТОКА
2008-01-14 21:00,3934,ОЭС ВОСТОКА
2008-01-14 22:00,3914,ОЭС ВОСТОКА
2008-01-14 23:00,3941,ОЭС ВОСТОКА
