datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,254.0,2624.0,57.0,1103.0,7247.0,212.0,,,,0.0,,187.0,0.0,,,,,,,,2659.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,222.0,2792.0,58.0,933.0,7257.0,206.0,,,,0.0,,172.0,0.0,,,,,,,,3059.0,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,216.0,2281.0,59.0,882.0,6553.0,203.0,,,,0.0,,165.0,0.0,,,,,,,,3440.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,221.0,1840.0,59.0,796.0,6078.0,203.0,,,,0.0,,165.0,0.0,,,,,,,,3707.0,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,217.0,1798.0,59.0,789.0,5960.0,203.0,,,,0.0,,165.0,0.0,,,,,,,,3982.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,216.0,1720.0,58.0,789.0,5918.0,202.0,,,,0.0,,165.0,0.0,,,,,,,,4115.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,217.0,1774.0,58.0,789.0,5935.0,202.0,,,,0.0,,165.0,0.0,,,,,,,,4357.0,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,216.0,1761.0,59.0,789.0,5897.0,202.0,,,,0.0,,178.0,0.0,,,,,,,,4571.0,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,218.0,1730.0,58.0,790.0,5881.0,199.0,,,,0.0,,184.0,0.0,,,,,,,,4575.812,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,218.0,1733.0,58.0,788.0,5855.0,198.0,,,,0.0,,187.0,0.0,,,,,,,,4580.625,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,217.0,1939.0,57.0,817.0,6027.0,196.0,,,,0.0,,201.0,0.0,,,,,,,,4585.438,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,217.0,1903.0,57.0,838.0,6000.0,195.0,,,,0.0,,201.0,0.0,,,,,,,,4590.25,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,217.0,1975.0,57.0,838.0,6210.0,197.0,,,,8.0,,201.0,0.0,,,,,,,,4595.062,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,218.0,2051.0,57.0,877.0,6584.0,197.0,,,,7.333,,199.0,0.0,,,,,,,,4599.875,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,217.0,2045.0,56.0,884.0,6718.0,198.0,,,,6.667,,194.0,0.0,,,,,,,,4604.688,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,217.0,2095.0,56.0,882.0,6859.0,195.0,,,,6.0,,196.0,0.0,,,,,,,,4609.5,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,217.0,2033.0,56.0,866.0,6737.0,196.0,,,,5.333,,197.0,0.0,,,,,,,,4614.312,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,217.0,2610.0,55.0,1026.0,6891.0,196.0,,,,4.667,,197.0,0.0,,,,,,,,4619.125,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,216.0,2602.0,56.0,960.0,6879.0,197.0,,,,4.0,,205.0,0.0,,,,,,,,4623.938,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,218.0,2617.0,53.0,899.0,6998.0,199.0,,,,3.333,,211.0,0.0,,,,,,,,4628.75,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,218.0,2497.0,51.0,901.0,6992.0,200.0,,,,2.667,,212.0,0.0,,,,,,,,4633.562,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,218.0,2557.0,52.0,900.0,6966.0,200.0,,,,2.0,,210.0,0.0,,,,,,,,4638.375,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,217.0,2324.0,55.0,899.0,6995.0,201.0,,,,1.333,,199.0,0.0,,,,,,,,4643.188,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,217.0,2295.0,57.0,903.0,6784.0,201.0,,,,0.667,,193.0,0.0,,,,,,,,4648.0,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,218.0,1861.0,57.0,878.0,6497.0,202.0,,,,0.0,,176.0,0.0,,,,,,,,4518.0,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,215.0,1906.0,57.0,871.0,6286.0,204.0,,,,0.0,,174.0,0.0,,,,,,,,4394.0,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,217.0,1809.0,56.0,850.0,6249.0,206.0,,,,0.0,,172.0,0.0,,,,,,,,4405.0,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,217.0,1798.0,52.0,847.0,6178.0,205.0,,,,0.0,,172.0,0.0,,,,,,,,4303.0,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,217.0,1943.0,50.0,869.0,6382.0,204.0,,,,0.0,,172.0,0.0,,,,,,,,4280.0,2019,1,01-02,Wednesday,4,2019-01-02
