datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,93.0,526.5,,721.25,,0.0,,,,,,12.0,15.0,,1938.25,52.5,9.0,,13.75,,17.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,92.0,405.75,,740.25,,0.0,,,,,,12.0,15.0,,1938.25,52.0,8.5,,13.75,,2.5,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,81.0,347.5,,662.0,,0.0,,,,,,12.0,15.0,,1936.0,52.0,5.75,,13.75,,0.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,72.0,289.75,,633.0,,0.0,,,,,,12.0,15.0,,1936.5,52.0,4.75,,13.0,,0.25,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,70.0,271.5,,590.5,,0.0,,,,,,12.0,15.0,,1937.0,52.0,4.0,,13.75,,0.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,73.25,294.5,,575.25,,0.0,,,,,,12.0,15.0,,1937.25,57.75,4.0,,14.25,,5.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,85.0,321.75,,534.25,,0.0,,,,,,12.0,15.0,,1938.0,61.75,7.5,,12.75,,20.5,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,93.25,368.75,,525.25,,0.0,,,,,,12.5,15.0,,1938.75,62.0,9.75,,14.0,,38.5,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,93.75,385.5,,473.75,,0.0,,,,,,13.0,15.0,,1939.5,62.0,10.0,,13.75,,87.5,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,93.75,412.5,,470.25,,0.0,,,,,,13.0,15.0,,1940.25,62.0,11.0,,14.5,,103.0,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,93.25,410.5,,503.75,,0.0,,,,,,12.75,15.0,,1940.0,61.25,11.0,,13.75,,102.5,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,91.5,412.5,,549.25,,0.0,,,,,,12.0,15.0,,1940.0,61.0,11.0,,13.25,,110.25,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,91.5,412.5,,603.75,,0.0,,,,,,12.0,15.0,,1939.25,61.0,11.75,,12.5,,130.0,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,90.5,414.0,,646.0,,0.0,,,,,,12.0,14.75,,1939.0,60.25,11.25,,13.0,,143.25,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,91.0,410.75,,665.25,,0.0,,,,,,12.0,14.0,,1939.75,60.75,12.0,,13.5,,147.0,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,90.5,401.0,,737.75,,0.0,,,,,,12.0,14.0,,1940.75,61.0,11.0,,12.5,,180.75,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,90.75,407.25,,783.0,,0.0,,,,,,12.0,14.0,,1941.0,60.25,11.0,,12.5,,173.25,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,90.25,410.5,,832.0,,0.0,,,,,,12.0,14.0,,1940.25,60.5,10.25,,12.5,,195.75,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,91.5,408.75,,833.5,,0.0,,,,,,12.0,14.0,,1939.25,61.0,10.75,,13.5,,189.75,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,91.75,399.0,,824.5,,0.0,,,,,,12.0,14.0,,1939.0,60.25,11.0,,13.0,,172.75,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,92.0,381.75,,854.75,,0.0,,,,,,12.0,14.0,,1939.0,50.25,10.25,,13.0,,177.5,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,91.75,379.0,,825.75,,0.0,,,,,,12.0,14.0,,1938.75,51.5,10.0,,13.25,,207.0,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,92.0,405.5,,660.0,,0.0,,,,,,12.0,14.0,,1940.25,52.75,10.0,,13.0,,207.75,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,91.75,379.75,,625.0,,0.0,,,,,,12.0,14.0,,1940.25,53.0,10.0,,13.25,,208.25,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,91.75,392.75,,592.5,,0.0,,,,,,12.0,14.0,,1938.0,53.0,9.5,,13.75,,220.25,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,92.0,384.75,,617.5,,0.0,,,,,,12.0,14.0,,1938.0,53.0,7.5,,14.25,,161.0,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,80.0,325.0,,623.75,,0.0,,,,,,12.0,14.0,,1937.0,52.25,5.25,,13.25,,215.25,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,73.0,280.5,,634.0,,0.0,,,,,,12.0,14.0,,1937.25,52.0,4.75,,14.0,,229.75,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,73.25,280.25,,640.0,,0.0,,,,,,12.0,14.0,,1938.0,52.0,4.5,,13.75,,240.25,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,86.75,331.5,,629.5,,0.0,,,,,,12.0,14.0,,1939.25,58.0,5.25,,13.75,,233.75,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,94.25,414.75,,698.0,,0.0,,,,,,12.0,14.0,,1939.5,62.75,8.25,,13.5,,249.0,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,94.25,421.0,,692.5,,0.0,,,,,,12.5,14.0,,1938.0,63.0,9.5,,15.0,,255.5,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,95.25,431.5,,736.75,,0.0,,,,,,13.0,14.0,,1938.0,63.0,9.0,,14.25,,256.3,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,95.25,439.25,,784.25,,0.0,,,,,,12.25,14.0,,1937.25,63.0,10.0,,13.0,,256.405,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,94.5,438.0,,776.25,,0.0,,,,,,12.5,14.0,,1937.25,62.25,10.5,,14.0,,255.372,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,94.25,430.0,,753.25,,0.0,,,,,,13.0,14.0,,1936.5,62.0,11.0,,13.75,,254.654,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,94.25,448.25,,788.25,,0.0,,,,,,12.0,14.0,,1937.25,62.0,11.0,,14.0,,253.936,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,92.75,437.75,,805.5,,0.0,,,,,,12.75,14.0,,1937.75,61.25,11.0,,14.75,,253.218,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,94.25,411.75,,809.75,,0.0,,,,,,12.5,14.0,,1938.75,61.75,11.0,,14.0,,252.5,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,92.0,400.75,,807.5,,0.0,,,,,,12.25,14.0,,1938.5,62.0,10.25,,14.5,,251.782,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,91.5,420.25,,781.25,,0.0,,,,,,12.0,14.0,,1937.75,61.25,9.5,,14.25,,251.064,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,87.5,445.75,,858.0,,0.0,,,,,,12.0,14.0,,1938.25,61.5,9.25,,13.5,,250.346,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,91.25,443.5,,866.75,,0.0,,,,,,12.0,14.0,,1938.0,62.0,9.0,,14.5,,249.628,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,93.0,448.0,,900.25,,0.0,,,,,,12.25,14.0,,1937.5,61.25,8.25,,13.5,,251.964,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,93.0,433.75,,860.5,,0.0,,,,,,12.0,14.0,,1938.0,50.5,8.0,,14.25,,253.866,2019,1,01-02,Wednesday,20,2019-01-02
2019-01-02 21:00:00,93.0,448.5,,904.75,,0.0,,,,,,12.0,15.0,,1938.25,52.25,9.75,,14.75,,252.57,2019,1,01-02,Wednesday,21,2019-01-02
2019-01-02 22:00:00,93.0,432.0,,809.75,,0.0,,,,,,12.0,15.0,,1938.5,53.75,10.25,,15.0,,251.275,2019,1,01-02,Wednesday,22,2019-01-02
2019-01-02 23:00:00,92.25,425.75,,831.75,,0.0,,,,,,12.0,15.0,,1938.25,54.0,12.0,,15.25,,249.979,2019,1,01-02,Wednesday,23,2019-01-02
2019-01-03 00:00:00,93.25,460.5,,822.25,,0.0,,,,,,12.0,15.0,,1935.5,54.75,11.25,,14.0,,248.683,2019,1,01-03,Thursday,0,2019-01-03
2019-01-03 01:00:00,89.75,454.5,,785.25,,0.0,,,,,,12.0,15.0,,1936.75,55.0,9.75,,14.25,,247.387,2019,1,01-03,Thursday,1,2019-01-03
2019-01-03 02:00:00,80.25,438.25,,758.25,,0.0,,,,,,12.0,15.0,,1937.5,50.0,6.0,,15.25,,246.092,2019,1,01-03,Thursday,2,2019-01-03
2019-01-03 03:00:00,72.5,411.5,,785.5,,0.0,,,,,,12.0,15.0,,1938.25,49.25,5.25,,13.75,,244.796,2019,1,01-03,Thursday,3,2019-01-03
2019-01-03 04:00:00,73.25,364.5,,837.5,,0.0,,,,,,12.0,15.0,,1939.0,49.0,5.0,,13.5,,243.5,2019,1,01-03,Thursday,4,2019-01-03
