datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,303.0,,,1311.75,15.327,0.0,,,0.0,0.0,0.0,2712.25,140.5,,,22.0,0.0,0.0,100.0,,272.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,304.0,,,1045.75,15.317,0.0,,,0.0,0.0,0.0,2700.0,153.5,,,22.0,0.0,0.0,100.0,,195.0,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,304.0,,,656.0,15.307,0.0,,,0.0,0.0,0.0,2748.75,102.0,,,22.0,0.0,0.0,100.0,,152.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,304.0,,,575.25,15.297,0.0,,,0.0,0.0,0.0,2747.75,67.25,,,22.0,0.0,0.0,100.0,,114.0,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,303.0,,,475.0,15.287,0.0,,,0.0,0.0,0.0,2719.75,79.25,,,22.0,0.0,0.0,100.0,,146.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,300.0,,,428.0,15.277,0.0,,,0.0,0.0,0.0,2697.5,56.75,,,22.0,0.0,0.0,100.0,,247.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,300.0,,,420.0,15.267,0.0,,,0.0,0.0,0.0,2688.0,68.0,,,22.0,0.0,0.0,100.0,,417.0,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,300.0,,,432.25,15.257,0.0,,,0.0,0.0,0.0,2831.5,83.25,,,22.0,0.0,7.0,100.0,,559.0,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,300.0,,,434.75,15.247,0.0,,,0.0,0.0,0.0,2863.25,57.75,,,22.0,0.0,20.0,100.0,,636.0,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,300.0,,,444.0,15.237,0.0,,,0.0,0.0,0.0,2938.25,54.0,,,22.0,0.0,46.0,100.0,,646.0,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,300.0,,,484.25,15.227,0.0,,,0.0,0.0,0.0,2963.0,49.75,,,22.0,0.0,68.0,100.0,,870.0,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,300.0,,,457.75,15.217,0.0,,,0.0,0.0,0.0,2958.5,81.25,,,22.0,0.0,68.0,100.0,,930.0,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,300.0,,,446.5,15.207,0.0,,,0.0,0.0,0.0,2928.75,127.75,,,22.0,0.0,68.0,100.0,,1051.0,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,300.0,,,439.25,15.197,0.0,,,0.0,0.0,0.0,2835.25,134.75,,,22.0,0.0,68.0,100.0,,1485.0,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,300.0,,,489.0,15.187,0.0,,,0.0,0.0,0.0,2792.75,85.75,,,22.0,0.0,68.0,100.0,,1795.0,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,301.0,,,504.0,15.177,0.0,,,0.0,0.0,0.0,2823.0,65.0,,,22.0,0.0,58.0,100.0,,1963.0,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,301.0,,,543.25,15.167,0.0,,,0.0,0.0,0.0,2839.25,59.75,,,22.0,0.0,20.0,100.0,,2233.0,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,302.0,,,717.75,15.157,0.0,,,0.0,0.0,0.0,2875.75,128.75,,,22.0,0.0,4.0,100.0,,2188.0,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,300.0,,,811.0,15.147,0.0,,,0.0,0.0,0.0,2862.25,175.75,,,22.0,0.0,4.0,100.0,,2311.0,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,300.0,,,727.75,15.137,0.0,,,0.0,0.0,0.0,2795.75,243.25,,,22.0,0.0,1.0,100.0,,2293.0,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,304.0,,,636.0,15.127,0.0,,,0.0,0.0,0.0,2657.0,115.5,,,22.0,0.0,0.0,100.0,,2407.714,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,304.0,,,465.75,15.117,0.0,,,0.0,0.0,0.0,2691.0,73.75,,,22.0,0.0,0.0,100.0,,2400.286,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,304.0,,,406.0,15.107,0.0,,,0.0,0.0,0.0,2612.25,41.0,,,22.0,0.0,0.0,100.0,,2398.381,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,304.0,,,384.5,15.097,0.0,,,0.0,0.0,0.0,2577.25,60.0,,,22.0,0.0,0.0,100.0,,2402.19,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,304.0,,,425.5,15.087,0.0,,,0.0,0.0,0.0,2279.25,65.0,,,22.0,0.0,0.0,100.0,,2406.0,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,303.0,,,458.75,15.077,0.0,,,0.0,0.0,0.0,2092.75,75.5,,,22.0,0.0,0.0,100.0,,2409.81,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,300.0,,,453.25,15.067,0.0,,,0.0,0.0,0.0,2076.5,49.5,,,22.0,0.0,0.0,100.0,,2413.619,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,300.0,,,409.25,15.057,0.0,,,0.0,0.0,0.0,2101.25,57.5,,,22.0,0.0,0.0,100.0,,2432.0,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,300.0,,,419.75,15.047,0.0,,,0.0,0.0,0.0,2132.75,78.0,,,22.0,0.0,0.0,100.0,,2352.585,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,300.0,,,541.75,15.037,0.0,,,0.0,0.0,0.0,2343.75,53.75,,,22.0,0.0,0.0,100.0,,2357.508,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,299.0,,,855.5,15.027,0.0,,,0.0,0.0,0.0,2504.25,81.25,,,22.0,0.0,0.0,100.0,,2355.292,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,296.0,,,1326.5,15.017,0.0,,,0.0,0.0,0.0,2677.25,138.25,,,22.0,0.0,7.0,100.0,,2353.077,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,296.0,,,1624.5,15.007,0.0,,,0.0,434.25,0.0,2640.75,339.25,,,22.0,0.0,19.0,100.0,,2350.862,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,296.0,,,1899.0,14.997,0.0,,,0.0,767.5,0.0,2615.25,299.5,,,22.0,0.0,44.0,100.0,,2348.646,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,296.0,,,2090.25,14.987,0.0,,,0.0,448.5,0.0,2637.5,139.75,,,22.0,0.0,64.286,100.0,,2346.431,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,296.0,,,2309.5,14.976,0.0,,,0.0,71.5,0.0,2642.75,83.0,,,22.0,0.0,65.048,100.0,,2344.215,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,296.0,,,2274.5,14.966,0.0,,,0.0,0.0,0.0,2639.0,112.75,,,22.0,0.0,65.81,100.0,,2342.0,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,296.0,,,2196.25,14.956,0.0,,,0.0,0.0,0.0,2636.0,115.5,,,22.0,0.0,66.571,100.0,,2339.785,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,297.0,,,2170.25,14.946,0.0,,,0.0,55.75,0.0,2624.75,127.0,,,22.0,0.0,67.333,100.0,,2337.569,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,300.0,,,2195.5,14.936,0.0,,,0.0,164.0,0.0,2662.25,174.0,,,22.0,0.0,57.952,100.0,,2335.354,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,303.0,,,2216.0,14.926,0.0,,,0.0,224.5,0.0,2750.75,195.5,,,22.0,0.0,20.0,100.0,,2333.138,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,304.0,,,2203.25,14.916,0.0,,,0.0,444.0,0.0,2778.75,550.75,,,22.0,0.0,4.0,100.0,,2330.923,2019,1,01-02,Wednesday,17,2019-01-02
