datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2019-01-01 00:00:00,73.0,,48.0,1.0,,,453.0,5.0,,,,3.0,,,,0.0,7.0,1.0,13.25,,243.0,2019,1,01-01,Tuesday,0,2019-01-01
2019-01-01 01:00:00,72.0,,47.0,1.0,,,459.0,5.0,,,,3.0,,,,0.0,7.0,1.0,13.375,,244.0,2019,1,01-01,Tuesday,1,2019-01-01
2019-01-01 02:00:00,71.0,,48.0,1.0,,,459.0,5.0,,,,3.0,,,,0.0,7.0,1.0,13.5,,238.0,2019,1,01-01,Tuesday,2,2019-01-01
2019-01-01 03:00:00,71.0,,48.0,1.0,,,484.0,5.0,,,,3.0,,,,0.0,7.0,1.0,13.625,,244.0,2019,1,01-01,Tuesday,3,2019-01-01
2019-01-01 04:00:00,72.0,,48.0,1.0,,,471.0,5.0,,,,3.0,,,,0.0,7.0,1.0,13.75,,237.0,2019,1,01-01,Tuesday,4,2019-01-01
2019-01-01 05:00:00,68.0,,48.0,1.0,,,455.0,4.0,,,,3.0,,,,0.0,7.0,1.0,13.875,,227.0,2019,1,01-01,Tuesday,5,2019-01-01
2019-01-01 06:00:00,70.0,,48.0,1.0,,,461.0,4.0,,,,3.0,,,,0.0,7.0,1.0,14.0,,206.0,2019,1,01-01,Tuesday,6,2019-01-01
2019-01-01 07:00:00,70.0,,48.0,1.0,,,469.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,202.0,2019,1,01-01,Tuesday,7,2019-01-01
2019-01-01 08:00:00,70.0,,48.0,1.0,,,479.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,199.0,2019,1,01-01,Tuesday,8,2019-01-01
2019-01-01 09:00:00,69.0,,48.0,1.0,,,615.0,4.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,204.0,2019,1,01-01,Tuesday,9,2019-01-01
2019-01-01 10:00:00,70.0,,48.0,1.0,,,569.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,210.0,2019,1,01-01,Tuesday,10,2019-01-01
2019-01-01 11:00:00,70.0,,48.0,1.0,,,470.0,4.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,194.0,2019,1,01-01,Tuesday,11,2019-01-01
2019-01-01 12:00:00,70.0,,48.0,1.0,,,458.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,174.0,2019,1,01-01,Tuesday,12,2019-01-01
2019-01-01 13:00:00,70.0,,48.0,1.0,,,449.0,4.0,,,,3.0,,,,0.0,7.0,1.0,14.0,,163.0,2019,1,01-01,Tuesday,13,2019-01-01
2019-01-01 14:00:00,70.0,,48.0,1.0,,,453.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,136.0,2019,1,01-01,Tuesday,14,2019-01-01
2019-01-01 15:00:00,70.0,,48.0,1.0,,,466.0,4.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,126.0,2019,1,01-01,Tuesday,15,2019-01-01
2019-01-01 16:00:00,71.0,,48.0,1.0,,,451.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,135.0,2019,1,01-01,Tuesday,16,2019-01-01
2019-01-01 17:00:00,72.0,,48.0,1.0,,,467.0,5.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,136.0,2019,1,01-01,Tuesday,17,2019-01-01
2019-01-01 18:00:00,72.0,,48.0,1.0,,,468.0,5.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,151.0,2019,1,01-01,Tuesday,18,2019-01-01
2019-01-01 19:00:00,73.0,,47.0,1.0,,,497.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,127.0,2019,1,01-01,Tuesday,19,2019-01-01
2019-01-01 20:00:00,74.0,,47.0,1.0,,,575.0,5.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,148.0,2019,1,01-01,Tuesday,20,2019-01-01
2019-01-01 21:00:00,74.0,,48.0,1.0,,,579.0,5.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,138.0,2019,1,01-01,Tuesday,21,2019-01-01
2019-01-01 22:00:00,72.0,,47.0,1.0,,,581.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,116.0,2019,1,01-01,Tuesday,22,2019-01-01
2019-01-01 23:00:00,72.0,,47.0,1.0,,,589.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,120.0,2019,1,01-01,Tuesday,23,2019-01-01
2019-01-02 00:00:00,72.0,,43.0,1.0,,,522.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,131.0,2019,1,01-02,Wednesday,0,2019-01-02
2019-01-02 01:00:00,71.0,,43.0,1.0,,,465.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,158.0,2019,1,01-02,Wednesday,1,2019-01-02
2019-01-02 02:00:00,71.0,,43.0,1.0,,,458.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,151.0,2019,1,01-02,Wednesday,2,2019-01-02
2019-01-02 03:00:00,70.0,,45.0,1.0,,,459.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,144.0,2019,1,01-02,Wednesday,3,2019-01-02
2019-01-02 04:00:00,71.0,,47.0,1.0,,,456.0,5.0,,,,3.0,,,,0.0,7.0,1.0,15.0,,147.0,2019,1,01-02,Wednesday,4,2019-01-02
2019-01-02 05:00:00,68.0,,47.0,1.0,,,461.0,4.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,140.0,2019,1,01-02,Wednesday,5,2019-01-02
2019-01-02 06:00:00,69.0,,47.0,1.0,,,467.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,152.0,2019,1,01-02,Wednesday,6,2019-01-02
2019-01-02 07:00:00,69.0,,48.0,1.0,,,651.0,4.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,157.0,2019,1,01-02,Wednesday,7,2019-01-02
2019-01-02 08:00:00,68.0,,48.0,1.0,,,704.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,147.0,2019,1,01-02,Wednesday,8,2019-01-02
2019-01-02 09:00:00,68.0,,48.0,3.0,,,726.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,140.0,2019,1,01-02,Wednesday,9,2019-01-02
2019-01-02 10:00:00,67.0,,48.0,3.0,,,746.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,159.0,2019,1,01-02,Wednesday,10,2019-01-02
2019-01-02 11:00:00,68.0,,48.0,3.0,,,666.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,179.0,2019,1,01-02,Wednesday,11,2019-01-02
2019-01-02 12:00:00,68.0,,48.0,3.0,,,645.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,185.0,2019,1,01-02,Wednesday,12,2019-01-02
2019-01-02 13:00:00,67.0,,48.0,3.0,,,673.0,4.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,190.0,2019,1,01-02,Wednesday,13,2019-01-02
2019-01-02 14:00:00,67.0,,48.0,3.0,,,676.0,4.0,,,,3.0,,,,0.0,7.0,1.0,18.0,,208.0,2019,1,01-02,Wednesday,14,2019-01-02
2019-01-02 15:00:00,68.0,,48.0,3.0,,,674.0,4.0,,,,3.0,,,,0.0,7.0,1.0,18.0,,209.0,2019,1,01-02,Wednesday,15,2019-01-02
2019-01-02 16:00:00,69.0,,49.0,3.0,,,653.0,4.0,,,,3.0,,,,0.0,7.0,1.0,18.0,,212.0,2019,1,01-02,Wednesday,16,2019-01-02
2019-01-02 17:00:00,70.0,,47.0,3.0,,,737.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,211.0,2019,1,01-02,Wednesday,17,2019-01-02
2019-01-02 18:00:00,70.0,,39.0,3.0,,,730.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,217.0,2019,1,01-02,Wednesday,18,2019-01-02
2019-01-02 19:00:00,71.0,,38.0,3.0,,,737.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,218.0,2019,1,01-02,Wednesday,19,2019-01-02
2019-01-02 20:00:00,72.0,,38.0,1.0,,,736.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,218.0,2019,1,01-02,Wednesday,20,2019-01-02
2019-01-02 21:00:00,72.0,,39.0,1.0,,,736.0,5.0,,,,3.0,,,,0.0,7.0,1.0,16.0,,224.0,2019,1,01-02,Wednesday,21,2019-01-02
2019-01-02 22:00:00,70.0,,39.0,1.0,,,738.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,222.0,2019,1,01-02,Wednesday,22,2019-01-02
2019-01-02 23:00:00,70.0,,39.0,1.0,,,736.0,5.0,,,,3.0,,,,0.0,7.0,1.0,17.0,,220.0,2019,1,01-02,Wednesday,23,2019-01-02
