date,mw,region
2001-12-03 0:00,22824,ОЭС УРАЛА
2001-12-03 1:00,22710,ОЭС УРАЛА
2001-12-03 2:00,22767,ОЭС УРАЛА
2001-12-03 3:00,22762,ОЭС УРАЛА
2001-12-03 4:00,23068,ОЭС УРАЛА
2001-12-03 5:00,24935,ОЭС УРАЛА
2001-12-03 6:00,26528,ОЭС УРАЛА
2001-12-03 7:00,28112,ОЭС УРАЛА
2001-12-03 8:00,28219,ОЭС УРАЛА
2001-12-03 9:00,28271,ОЭС УРАЛА
2001-12-03 10:00,27752,ОЭС УРАЛА
2001-12-03 11:00,26942,ОЭС УРАЛА
2001-12-03 12:00,26839,ОЭС УРАЛА
2001-12-03 13:00,26630,ОЭС УРАЛА
2001-12-03 14:00,26873,ОЭС УРАЛА
2001-12-03 15:00,27590,ОЭС УРАЛА
2001-12-03 16:00,28393,ОЭС УРАЛА
2001-12-03 17:00,29179,ОЭС УРАЛА
2001-12-03 18:00,28486,ОЭС УРАЛА
2001-12-03 19:00,27751,ОЭС УРАЛА
2001-12-03 20:00,26856,ОЭС УРАЛА
2001-12-03 21:00,25903,ОЭС УРАЛА
2001-12-03 22:00,24821,ОЭС УРАЛА
2001-12-03 23:00,23804,ОЭС УРАЛА
