"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Slovakia (SK)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","91","96","n/e","197","49","51","n/e","n/e","n/e","0","","867","61","n/e","1957","183","57","1","n/e","n/e","1"
"Slovakia (SK)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","91","94","n/e","204","50","52","n/e","n/e","n/e","0","","868","53","n/e","1957","186","57","0","n/e","n/e","0"
"Slovakia (SK)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","93","94","n/e","206","50","52","n/e","n/e","n/e","","0","869","47","n/e","1956","186","57","1","n/e","n/e","0"
"Slovakia (SK)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","93","95","n/e","207","49","52","n/e","n/e","n/e","","80","855","21","n/e","1960","187","57","1","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","92","96","n/e","209","50","52","n/e","n/e","n/e","","282","851","18","n/e","1963","189","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","93","96","n/e","208","50","52","n/e","n/e","n/e","","287","846","18","n/e","1964","190","57","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","92","95","n/e","203","49","52","n/e","n/e","n/e","","287","843","35","n/e","1968","186","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","93","99","n/e","206","49","52","n/e","n/e","n/e","","287","824","30","n/e","1965","187","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","93","99","n/e","213","49","52","n/e","n/e","n/e","","184","820","25","n/e","1965","189","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","93","99","n/e","211","49","52","n/e","n/e","n/e","","3","767","31","n/e","1969","189","57","1","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","93","99","n/e","214","49","53","n/e","n/e","n/e","0","","790","31","n/e","1970","189","56","1","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","93","99","n/e","214","49","53","n/e","n/e","n/e","","8","811","42","n/e","1975","188","56","19","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","92","99","n/e","216","49","53","n/e","n/e","n/e","0","","813","40","n/e","1972","190","56","57","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","93","99","n/e","211","49","55","n/e","n/e","n/e","0","","814","97","n/e","1974","186","55","93","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","91","99","n/e","211","50","55","n/e","n/e","n/e","0","","779","68","n/e","1972","188","57","118","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","90","98","n/e","212","50","55","n/e","n/e","n/e","0","","778","54","n/e","1970","190","57","122","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","90","98","n/e","214","50","53","n/e","n/e","n/e","0","","803","43","n/e","1966","191","56","85","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","90","99","n/e","224","53","53","n/e","n/e","n/e","0","","813","60","n/e","1962","194","56","36","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","92","99","n/e","219","52","53","n/e","n/e","n/e","0","","816","64","n/e","1961","192","56","8","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","92","99","n/e","222","53","53","n/e","n/e","n/e","7","","824","67","n/e","1961","193","56","1","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","92","99","n/e","221","51","53","n/e","n/e","n/e","108","","829","72","n/e","1962","192","57","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","92","98","n/e","217","50","53","n/e","n/e","n/e","107","","827","114","n/e","1963","189","57","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","94","99","n/e","217","50","53","n/e","n/e","n/e","1","","819","84","n/e","1964","190","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","92","99","n/e","216","50","53","n/e","n/e","n/e","0","","763","88","n/e","1965","190","56","0","n/e","n/e","0"
"Slovakia (SK)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","91","98","n/e","222","52","54","n/e","n/e","n/e","0","","704","87","n/e","1965","194","56","0","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","92","94","n/e","210","50","54","n/e","n/e","n/e","0","","721","51","n/e","1966","188","57","0","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","92","93","n/e","207","49","54","n/e","n/e","n/e","0","","660","38","n/e","1969","185","57","1","n/e","n/e","1"
"Slovakia (SK)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","89","95","n/e","205","49","54","n/e","n/e","n/e","","201","680","0","n/e","1972","181","56","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","90","94","n/e","193","50","54","n/e","n/e","n/e","","284","646","0","n/e","1978","174","56","1","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","90","95","n/e","198","50","54","n/e","n/e","n/e","","386","644","0","n/e","1976","180","56","1","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","90","95","n/e","187","49","53","n/e","n/e","n/e","","285","643","0","n/e","1983","171","57","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","89","98","n/e","201","50","54","n/e","n/e","n/e","","87","651","0","n/e","1976","179","57","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","87","99","n/e","210","50","54","n/e","n/e","n/e","","48","654","13","n/e","1973","181","57","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","89","100","n/e","240","50","54","n/e","n/e","n/e","0","","706","25","n/e","1969","187","55","0","n/e","n/e","2"
"Slovakia (SK)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","88","100","n/e","303","49","55","n/e","n/e","n/e","0","","733","39","n/e","1968","187","55","1","n/e","n/e","2"
"Slovakia (SK)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","90","101","n/e","308","50","54","n/e","n/e","n/e","101","","719","45","n/e","1965","187","54","2","n/e","n/e","2"
"Slovakia (SK)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","88","106","n/e","341","61","54","n/e","n/e","n/e","109","","739","61","n/e","1960","203","55","11","n/e","n/e","2"
"Slovakia (SK)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","86","103","n/e","475","54","67","n/e","n/e","n/e","1","","730","77","n/e","1960","194","53","49","n/e","n/e","2"
"Slovakia (SK)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","88","101","n/e","464","52","52","n/e","n/e","n/e","71","","726","69","n/e","1961","188","55","104","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","92","99","n/e","448","50","52","n/e","n/e","n/e","29","","717","66","n/e","1961","184","54","143","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","92","98","n/e","453","50","53","n/e","n/e","n/e","0","","712","86","n/e","1962","186","55","105","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","94","98","n/e","458","51","53","n/e","n/e","n/e","0","","712","65","n/e","1960","188","56","59","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","95","98","n/e","456","51","53","n/e","n/e","n/e","1","","712","64","n/e","1960","190","57","12","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","93","99","n/e","475","53","53","n/e","n/e","n/e","108","","723","64","n/e","1960","191","55","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","87","99","n/e","594","51","53","n/e","n/e","n/e","304","","721","88","n/e","1962","189","55","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","81","99","n/e","537","50","52","n/e","n/e","n/e","319","","709","83","n/e","1965","189","55","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","72","100","n/e","465","52","53","n/e","n/e","n/e","208","","692","74","n/e","1967","193","56","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","72","100","n/e","467","53","52","n/e","n/e","n/e","5","","689","71","n/e","1968","193","56","0","n/e","n/e","0"
"Slovakia (SK)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","67","100","n/e","470","54","52","n/e","n/e","n/e","0","","679","71","n/e","1968","195","57","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","79","100","n/e","459","51","52","n/e","n/e","n/e","0","","646","65","n/e","1969","190","57","0","n/e","n/e","1"
"Slovakia (SK)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","83","112","n/e","224","50","53","n/e","n/e","n/e","","4","609","63","n/e","1970","189","56","0","n/e","n/e","0"
"Slovakia (SK)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","83","130","n/e","209","50","54","n/e","n/e","n/e","","346","571","15","n/e","1970","187","57","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","87","158","n/e","208","50","54","n/e","n/e","n/e","","387","573","2","n/e","1970","187","56","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","87","164","n/e","211","52","54","n/e","n/e","n/e","","355","569","3","n/e","1972","188","56","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","87","165","n/e","207","51","54","n/e","n/e","n/e","","354","566","2","n/e","1973","186","56","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","87","113","n/e","211","50","54","n/e","n/e","n/e","","357","567","2","n/e","1972","177","56","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","86","98","n/e","217","50","54","n/e","n/e","n/e","","10","589","3","n/e","1972","172","56","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","90","100","n/e","320","53","54","n/e","n/e","n/e","0","","620","18","n/e","1974","171","56","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","93","102","n/e","471","53","55","n/e","n/e","n/e","0","","621","27","n/e","1971","170","54","0","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","92","100","n/e","580","51","55","n/e","n/e","n/e","186","","660","30","n/e","1973","168","54","13","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","93","99","n/e","620","50","55","n/e","n/e","n/e","283","","664","31","n/e","1974","167","55","41","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","93","100","n/e","606","52","55","n/e","n/e","n/e","193","","656","32","n/e","1974","166","55","49","n/e","n/e","0"
"Slovakia (SK)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","93","101","n/e","639","46","56","n/e","n/e","n/e","110","","643","27","n/e","1973","172","57","33","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","93","102","n/e","645","45","56","n/e","n/e","n/e","47","","678","32","n/e","1973","173","57","31","n/e","n/e","2"
"Slovakia (SK)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","95","100","n/e","635","52","55","n/e","n/e","n/e","0","","669","75","n/e","1972","170","57","20","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","95","99","n/e","624","51","53","n/e","n/e","n/e","0","","660","52","n/e","1969","169","57","10","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","94","99","n/e","628","50","53","n/e","n/e","n/e","1","","693","34","n/e","1970","175","58","2","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","94","99","n/e","584","51","53","n/e","n/e","n/e","149","","694","28","n/e","1969","168","57","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","94","98","n/e","591","50","55","n/e","n/e","n/e","260","","735","68","n/e","1966","165","57","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","94","99","n/e","590","50","56","n/e","n/e","n/e","251","","722","35","n/e","1965","173","58","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","93","99","n/e","572","50","59","n/e","n/e","n/e","77","","707","34","n/e","1964","177","58","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","94","99","n/e","471","51","59","n/e","n/e","n/e","","12","711","41","n/e","1961","178","58","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","94","98","n/e","462","51","59","n/e","n/e","n/e","","46","671","43","n/e","1961","177","57","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","94","95","n/e","448","50","57","n/e","n/e","n/e","","58","643","27","n/e","1962","187","57","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","96","95","n/e","223","51","56","n/e","n/e","n/e","","259","613","34","n/e","1964","187","57","0","n/e","n/e","1"
"Slovakia (SK)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","94","100","n/e","213","53","54","n/e","n/e","n/e","","12","601","61","n/e","1964","191","57","0","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","94","100","n/e","213","53","54","n/e","n/e","n/e","","351","608","4","n/e","1964","190","56","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","96","100","n/e","209","51","53","n/e","n/e","n/e","","356","618","3","n/e","1965","186","56","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","94","99","n/e","209","50","53","n/e","n/e","n/e","","410","610","2","n/e","1966","185","56","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","95","101","n/e","212","50","53","n/e","n/e","n/e","","399","611","3","n/e","1967","184","56","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","94","101","n/e","213","51","53","n/e","n/e","n/e","","9","612","3","n/e","1970","183","57","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","95","102","n/e","217","52","54","n/e","n/e","n/e","0","","722","23","n/e","1970","186","56","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","93","103","n/e","216","50","54","n/e","n/e","n/e","5","","720","33","n/e","1966","186","54","0","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","92","103","n/e","219","51","56","n/e","n/e","n/e","83","","755","37","n/e","1967","188","53","2","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","92","102","n/e","217","50","57","n/e","n/e","n/e","5","","751","40","n/e","1968","187","52","6","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","90","103","n/e","221","51","61","n/e","n/e","n/e","0","","759","39","n/e","1970","189","54","11","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","91","104","n/e","228","54","64","n/e","n/e","n/e","0","","781","99","n/e","1971","194","55","25","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","90","103","n/e","221","51","64","n/e","n/e","n/e","0","","770","82","n/e","1972","188","55","21","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","88","103","n/e","223","52","65","n/e","n/e","n/e","0","","773","61","n/e","1972","191","55","12","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","86","102","n/e","225","53","63","n/e","n/e","n/e","0","","764","56","n/e","1971","190","55","7","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","86","104","n/e","229","54","61","n/e","n/e","n/e","11","","770","38","n/e","1971","189","56","2","n/e","n/e","0"
"Slovakia (SK)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","83","103","n/e","231","55","60","n/e","n/e","n/e","108","","768","33","n/e","1972","191","55","0","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","84","102","n/e","220","51","60","n/e","n/e","n/e","268","","786","33","n/e","1974","188","54","0","n/e","n/e","2"
"Slovakia (SK)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","85","102","n/e","217","50","60","n/e","n/e","n/e","180","","765","33","n/e","1974","186","56","0","n/e","n/e","2"
"Slovakia (SK)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","84","103","n/e","217","50","61","n/e","n/e","n/e","146","","770","33","n/e","1978","185","56","0","n/e","n/e","2"
"Slovakia (SK)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","84","102","n/e","212","51","61","n/e","n/e","n/e","4","","737","32","n/e","1982","186","56","0","n/e","n/e","2"
"Slovakia (SK)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","84","102","n/e","219","52","61","n/e","n/e","n/e","0","","720","32","n/e","1982","189","55","0","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","88","99","n/e","213","50","59","n/e","n/e","n/e","0","","675","32","n/e","1984","186","56","0","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","93","100","n/e","219","52","59","n/e","n/e","n/e","0","","672","32","n/e","1986","188","56","0","n/e","n/e","1"
"Slovakia (SK)","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","93","106","n/e","243","60","58","n/e","n/e","n/e","","201","679","30","n/e","1988","201","56","0","n/e","n/e","2"
"Slovakia (SK)","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","93","106","n/e","231","56","57","n/e","n/e","n/e","","406","689","36","n/e","1989","196","55","0","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","95","105","n/e","223","53","57","n/e","n/e","n/e","","410","686","11","n/e","1989","191","56","0","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","95","106","n/e","235","56","57","n/e","n/e","n/e","","401","673","12","n/e","1988","196","56","0","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","95","109","n/e","221","50","57","n/e","n/e","n/e","","105","676","17","n/e","1985","190","55","0","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","93","110","n/e","228","50","61","n/e","n/e","n/e","","1","653","15","n/e","1986","193","55","0","n/e","n/e","2"
"Slovakia (SK)","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","92","110","n/e","331","52","63","n/e","n/e","n/e","0","","723","37","n/e","1986","198","56","0","n/e","n/e","2"
"Slovakia (SK)","06.01.2022 06:00 - 06.01.2022 07:00 (UTC)","95","109","n/e","481","53","65","n/e","n/e","n/e","0","","748","47","n/e","1985","197","55","1","n/e","n/e","2"
"Slovakia (SK)","06.01.2022 07:00 - 06.01.2022 08:00 (UTC)","95","110","n/e","611","53","66","n/e","n/e","n/e","199","","745","52","n/e","1983","198","55","14","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 08:00 - 06.01.2022 09:00 (UTC)","95","109","n/e","628","51","65","n/e","n/e","n/e","104","","755","73","n/e","1984","194","55","46","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 09:00 - 06.01.2022 10:00 (UTC)","95","109","n/e","608","51","65","n/e","n/e","n/e","1","","755","61","n/e","1984","196","55","66","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 10:00 - 06.01.2022 11:00 (UTC)","94","108","n/e","627","49","64","n/e","n/e","n/e","0","","739","75","n/e","1983","192","54","91","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 11:00 - 06.01.2022 12:00 (UTC)","95","107","n/e","629","50","63","n/e","n/e","n/e","0","","731","65","n/e","1983","192","55","76","n/e","n/e","1"
"Slovakia (SK)","06.01.2022 12:00 - 06.01.2022 13:00 (UTC)","95","106","n/e","616","49","61","n/e","n/e","n/e","0","","728","31","n/e","1981","193","56","47","n/e","n/e","2"
