"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Slovakia (SK)","01.01.2015 00:00 - 01.01.2015 01:00 (UTC)","51","202","n/e","145","0","46","n/e","n/e","n/e","0","","277","0","n/e","1916","439","34","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 01:00 - 01.01.2015 02:00 (UTC)","52","204","n/e","146","0","46","n/e","n/e","n/e","0","","278","0","n/e","1916","445","34","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 02:00 - 01.01.2015 03:00 (UTC)","52","199","n/e","144","0","46","n/e","n/e","n/e","","0","278","0","n/e","1917","437","33","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 03:00 - 01.01.2015 04:00 (UTC)","52","199","n/e","131","0","46","n/e","n/e","n/e","","103","278","","n/e","1917","433","33","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 04:00 - 01.01.2015 05:00 (UTC)","52","200","n/e","131","0","46","n/e","n/e","n/e","","103","280","","n/e","1917","438","33","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 05:00 - 01.01.2015 06:00 (UTC)","52","194","n/e","133","0","46","n/e","n/e","n/e","","103","280","","n/e","1917","436","32","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 06:00 - 01.01.2015 07:00 (UTC)","52","198","n/e","132","0","46","n/e","n/e","n/e","","103","310","","n/e","1918","432","32","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 07:00 - 01.01.2015 08:00 (UTC)","52","195","n/e","126","0","45","n/e","n/e","n/e","","114","306","","n/e","1919","427","31","4","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 08:00 - 01.01.2015 09:00 (UTC)","51","193","n/e","126","0","45","n/e","n/e","n/e","","29","311","","n/e","1902","429","31","8","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 09:00 - 01.01.2015 10:00 (UTC)","51","195","n/e","130","0","45","n/e","n/e","n/e","0","","349","0","n/e","1883","431","32","39","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 10:00 - 01.01.2015 11:00 (UTC)","52","191","n/e","130","0","45","n/e","n/e","n/e","0","","348","0","n/e","1907","427","32","68","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 11:00 - 01.01.2015 12:00 (UTC)","52","193","n/e","138","0","45","n/e","n/e","n/e","0","","360","0","n/e","1919","430","32","48","n/e","n/e","0"
"Slovakia (SK)","01.01.2015 12:00 - 01.01.2015 13:00 (UTC)","52","193","n/e","145","0","45","n/e","n/e","n/e","0","","361","0","n/e","1918","432","32","39","n/e","n/e","0"
