date,mw,region
2015-06-26 0:00,95560,ЕЭС РОССИИ
2015-06-26 1:00,91497,ЕЭС РОССИИ
2015-06-26 2:00,90528,ЕЭС РОССИИ
2015-06-26 3:00,89798,ЕЭС РОССИИ
2015-06-26 4:00,89962,ЕЭС РОССИИ
2015-06-26 5:00,91497,ЕЭС РОССИИ
2015-06-26 6:00,95937,ЕЭС РОССИИ
2015-06-26 7:00,100865,ЕЭС РОССИИ
2015-06-26 8:00,105139,ЕЭС РОССИИ
2015-06-26 9:00,110339,ЕЭС РОССИИ
2015-06-26 10:00,111464,ЕЭС РОССИИ
2015-06-26 11:00,112342,ЕЭС РОССИИ
2015-06-26 12:00,112090,ЕЭС РОССИИ
2015-06-26 13:00,111857,ЕЭС РОССИИ
2015-06-26 14:00,111764,ЕЭС РОССИИ
2015-06-26 15:00,111379,ЕЭС РОССИИ
2015-06-26 16:00,109483,ЕЭС РОССИИ
2015-06-26 17:00,108772,ЕЭС РОССИИ
2015-06-26 18:00,108218,ЕЭС РОССИИ
2015-06-26 19:00,107032,ЕЭС РОССИИ
2015-06-26 20:00,105509,ЕЭС РОССИИ
2015-06-26 21:00,105481,ЕЭС РОССИИ
2015-06-26 22:00,104425,ЕЭС РОССИИ
2015-06-26 23:00,99382,ЕЭС РОССИИ
