KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25684.644,MWH,16925.37,16942.31,16955.92,16952.96,16933.91,16880.8,16876.6,16861.56,16721.05,16645.93,16531.91,16448.06,16391.66,16377.8,16415.11,16505.94,16520.62,16533.27,16587.01,16609.55,16672.82,16746.91,16780.72,16815.0,2021-07-06
Barajlı,23221.88,MWH,16674.97,16062.17,15677.71,15605.31,15919.92,16248.92,15962.52,16249.52,16347.06,16349.01,16322.01,16427.42,16393.42,15893.51,15892.01,15841.01,15905.01,15852.51,15852.51,15829.51,16208.51,16218.01,15817.81,15814.81,2021-07-06
Linyit,10119.916,MWH,4087.01,4087.0,4084.0,4081.15,4074.0,4073.01,4059.12,4047.15,3987.05,3968.0,4005.0,3933.0,3935.0,3936.0,3919.0,3912.0,3922.0,3923.0,3911.0,3935.0,3897.0,3905.0,3890.0,3893.06,2021-07-06
Rüzgar,9762.68,MWH,1244.08,1250.42,1260.24,1333.66,1417.25,1409.13,1480.75,1449.72,1517.14,1568.38,1769.17,1972.8,2147.41,2409.71,2672.79,2938.93,3164.09,3283.49,3250.16,3137.2,2940.25,2842.38,2835.43,2859.9,2021-07-06
İthal Kömür,8995.35,MWH,5765.4,5740.4,5741.4,5754.4,5745.4,5702.4,5633.4,5705.4,5737.4,5740.4,5741.4,5733.0,5780.0,5782.0,5704.0,5705.0,5716.0,5779.0,5779.0,5778.0,5779.0,5748.0,5727.0,5778.0,2021-07-06
Akarsu,8176.557,MWH,1860.77,1848.17,1691.98,1511.01,1667.24,1739.27,1775.27,1763.13,1760.77,1814.82,1752.66,1797.75,1801.88,1739.35,1757.73,1702.37,1820.42,1963.01,2021.75,1973.91,1939.58,1947.57,1935.62,1808.64,2021-07-06
Güneş,7239.283,MWH,0.0,0.0,0.0,0.0,0.0,7.28,173.79399999999998,1211.467,2467.322,3568.034,4427.95,4851.612,4969.191,4787.219,4358.2609999999995,3749.133,2957.566,1873.2549999999999,661.904,43.611000000000004,0.12,0.0,0.0,0.0,2021-07-06
Jeotermal,1627.138,MWH,933.6,944.6,954.5,964.7,969.6,977.1,976.4,960.7,921.9,886.7,861.1,843.0,823.0,811.1,802.89,794.2,794.39,800.69,810.7,828.8,845.4,863.0,879.9,893.5,2021-07-06
Biyokütle,1305.822,MWH,637.39,638.59,638.49,638.79,638.59,639.69,637.45,637.15,642.54,651.06,651.06,651.36,667.36,660.06,676.06,663.36,658.49,640.52,633.8,636.55,646.65,648.75,645.65,643.85,2021-07-06
Taş Kömür,810.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2021-07-06
Asfaltit Kömür,405.0,MWH,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,2021-07-06
Atık Isı,373.861,MWH,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,11.1,14.1,15.6,18.1,18.1,2021-07-06
Fuel Oil,287.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-07-06
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-06
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-06
