KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25684.644,MWH,13456.26,13477.85,12743.27,12576.97,11941.16,10933.27,10947.1,10924.61,10868.59,10838.98,11041.77,11635.46,11933.39,12352.41,12632.71,12993.57,13284.23,13710.9,13825.11,13448.11,13512.94,13069.78,13537.86,13553.84,2021-07-25
Barajlı,23221.88,MWH,14709.37,14988.37,15324.47,15324.47,15256.62,15336.12,15328.92,15348.42,15494.02,15552.02,15626.82,15646.72,15585.72,15531.72,15416.77,15155.57,15184.12,15128.72,15130.52,14957.52,15208.22,15197.02,15230.27,15219.57,2021-07-25
Linyit,10119.916,MWH,4830.0,4829.0,4829.0,4828.0,4830.0,4830.0,4825.0,4820.0,4808.0,4748.0,4796.0,4740.5,4801.5,4665.5,4664.5,4664.5,4544.5,4494.5,4496.5,4529.5,4447.5,4452.0,4458.0,4618.0,2021-07-25
Rüzgar,9866.877,MWH,6573.68,6386.37,6276.23,6227.7,6194.05,6176.37,6132.21,5894.3,5844.53,5801.64,5630.42,5394.75,5327.96,5364.59,5475.72,5677.22,5884.54,6071.83,6209.43,6025.41,5943.61,5925.41,5691.14,5463.23,2021-07-25
İthal Kömür,8995.35,MWH,5665.6,5665.6,5667.2,5664.7,5566.7,5568.2,5568.2,5569.2,5568.2,5568.2,5571.2,5563.6,5563.6,5566.6,5567.6,6142.6,6152.3,6248.3,6249.3,5420.3,5421.3,5420.3,5420.3,5519.3,2021-07-25
Akarsu,8182.194,MWH,1645.8,1693.93,1904.77,1873.48,1872.21,1834.51,1846.19,1872.65,1917.31,1995.53,1998.16,2011.62,1928.71,1881.57,1840.09,1782.72,1818.39,1742.85,1744.78,1705.47,1909.53,1883.11,1893.44,1718.36,2021-07-25
Güneş,7262.339,MWH,0.0,0.0,0.0,0.0,0.0,3.06,117.745,1121.7640000000001,2576.892,3785.496,4795.956,5338.014,5533.993,5417.826,5017.602999999999,4299.495,3302.6699999999996,2012.231,660.231,28.855999999999998,0.01,0.0,0.0,0.0,2021-07-25
Jeotermal,1627.138,MWH,944.19,953.3,959.9,959.0,963.5,969.4,969.0,958.5,948.49,928.99,901.8,869.5,848.3,828.5,818.5,810.6,811.09,819.99,832.8,853.2,876.6,900.0,921.6,937.3,2021-07-25
Biyokütle,1358.748,MWH,567.67,567.87,570.47,573.67,577.57,575.97,574.03,602.03,602.47,611.04,608.49,609.49,601.74,604.34,613.64,611.64,603.77,606.9,602.73,603.13,599.32,597.68,598.48,602.08,2021-07-25
Taş Kömür,810.766,MWH,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,2021-07-25
Asfaltit Kömür,405.0,MWH,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,2021-07-25
Atık Isı,373.861,MWH,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,2021-07-25
Fuel Oil,287.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-07-25
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-25
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-07-25
