KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Akarsu,8142.493,MWH,2775.49,2717.21,2608.05,2602.74,2599.83,2589.54,2569.08,2574.56,2686.54,2780.71,2863.74,2813.29,2753.51,2726.6,2741.94,2725.84,2763.08,2777.92,2852.21,2873.27,2839.17,2812.25,2836.67,2683.69,2021-05-30
Asfaltit Kömür,405.0,MWH,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,2021-05-30
Atık Isı,381.661,MWH,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2021-05-30
Barajlı,23221.755,MWH,18748.88,18748.88,18615.88,18771.88,18795.88,18741.89,18761.89,18481.69,18548.88,18556.38,18556.38,18566.38,18585.38,18648.4,18633.1,18633.1,18607.58,18543.58,18548.98,18857.98,18758.59,18831.08,18798.08,18803.08,2021-05-30
Biyokütle,1202.767,MWH,639.31,644.03,645.88,644.53,645.03,642.43,642.09,643.69,639.71,652.44,651.84,641.1,636.4,635.6,648.2,645.88,643.86,646.96,642.53,642.99,637.69,640.79,633.64,629.49,2021-05-30
Doğal Gaz,25457.832,MWH,12019.94,11957.41,11935.29,11934.29,11942.28,11942.67,11932.63,11868.03,11794.23,11772.35,10958.19,10932.4,10906.09,10901.91,10855.85,10850.76,10855.64,10891.2,10918.16,10955.29,11020.88,11041.5,11069.98,11080.3,2021-05-30
Fuel Oil,251.93,MWH,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,2021-05-30
Güneş,7156.254,MWH,0.0,0.0,0.0,0.0,0.0,14.38,214.671,1492.818,3014.174,4220.076,5074.96,5548.518,5690.921,5485.633,4935.527999999999,4072.9840000000004,2972.425,1699.8000000000002,466.73,18.78,0.01,0.0,0.0,0.0,2021-05-30
İthal Kömür,8986.85,MWH,4640.0,4639.0,4639.0,4637.5,4495.2,4475.8,4474.7,4614.0,4615.0,4616.0,4468.0,4461.7,4462.7,4483.7,4481.7,4482.7,4601.7,5173.7,5173.7,5173.7,5215.7,4642.7,4642.7,4642.7,2021-05-30
Jeotermal,1646.97,MWH,1006.4,1015.1,1027.7,1034.8,1042.0,1049.64,1051.24,1038.3,1013.4,985.3,955.5,931.8,907.7,886.0,874.3,866.4,868.9,881.3,893.7,914.4,936.7,959.1,979.7,992.1,2021-05-30
Linyit,10119.916,MWH,4104.15,4136.15,4211.15,4212.15,4213.15,4133.15,4133.15,4138.15,4204.15,4140.15,4138.15,4192.15,4161.15,4106.15,4106.15,4161.15,4161.15,4162.15,4165.15,4168.15,4173.15,4176.15,4388.15,4388.15,2021-05-30
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-30
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-05-30
Rüzgar,9660.678,MWH,1407.87,1436.17,1441.3,1399.37,1336.28,1254.64,1155.36,984.24,823.73,717.93,741.34,869.25,1012.86,1254.5,1509.98,1737.55,1987.93,2233.54,2359.24,2214.64,2034.69,1818.07,1663.85,1548.61,2021-05-30
Taş Kömür,810.766,MWH,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,2021-05-30
