KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25526.237,MWH,17641.38,17673.28,17967.37,17982.07,17996.96,17990.95,18005.93,18012.44,18014.56,18034.63,18001.15,17961.72,17893.81,17891.41,17871.8,17856.63,17854.4,17908.24,17953.61,18019.02,18071.02,18077.45,18056.22,18072.22,2021-09-23
Barajlı,23246.98,MWH,12846.91,12870.53,12868.43,12865.21,12842.83,12842.83,12842.83,12775.61,12721.81,12145.61,12337.61,12369.61,12937.61,13021.99,13038.31,13159.91,12933.93,13102.93,12863.53,12872.81,12845.43,12789.13,13124.31,13119.01,2021-09-23
Linyit,10119.916,MWH,4814.0,4814.0,4832.0,4834.0,4945.0,4945.0,4945.0,4939.0,4949.0,4927.0,4924.0,4924.0,4856.0,4860.0,4854.0,4923.0,4895.0,4923.0,5021.0,5020.0,4983.0,5043.0,5053.0,5053.0,2021-09-23
Rüzgar,10012.308,MWH,4008.65,4248.62,4460.7,4797.22,4840.19,4807.14,4712.8,4656.14,4581.34,4683.42,4892.9,4977.13,5316.6,5676.4,6030.76,6407.24,6566.63,6518.61,6435.81,6149.05,5942.19,5698.55,5407.88,4961.95,2021-09-23
İthal Kömür,8995.35,MWH,5986.1,5983.1,5986.1,5983.6,5981.6,5983.1,5986.1,5992.8,5992.8,5994.8,5997.8,5997.75,5997.8,5998.8,5998.8,5998.8,5998.8,5998.8,5995.8,5995.8,5991.8,5988.8,5989.8,5990.8,2021-09-23
Akarsu,8188.481,MWH,1993.12,1978.07,1986.81,1868.29,1837.01,1770.9,1699.97,1722.81,1819.93,1793.05,1918.85,1915.24,1951.51,1996.68,2120.47,2093.59,2102.8,2074.27,2010.66,1935.07,2004.96,1958.51,2019.82,2028.5,2021-09-23
Güneş,7486.895,MWH,0.0,0.0,0.0,0.0,0.0,0.0,26.052,628.971,1886.685,3016.783,3884.4880000000003,4239.82,4210.343,3856.313,3324.933,2575.527,1734.566,713.469,60.364999999999995,0.0,0.0,0.0,0.0,0.0,2021-09-23
Jeotermal,1647.138,MWH,973.2,984.2,994.09,1001.2,1008.7,1020.24,1025.14,1030.94,1011.29,991.2,963.5,941.0,916.4,895.3,887.6,883.8,889.8,901.1,919.0,936.2,948.9,963.29,972.19,982.3,2021-09-23
Biyokütle,1415.634,MWH,687.19,688.09,689.1,690.0,689.26,691.06,691.71,691.21,698.9,698.02,703.02,701.81,699.87,696.37,703.67,703.23,701.84,706.53,708.32,702.55,701.05,694.95,692.65,683.6,2021-09-23
Taş Kömür,810.766,MWH,141.0,141.0,96.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,2021-09-23
Asfaltit Kömür,405.0,MWH,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,110.0,140.0,160.0,160.0,160.0,170.0,190.0,200.0,210.0,210.0,216.0,216.0,2021-09-23
Atık Isı,388.208,MWH,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,9.1,2021-09-23
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-09-23
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-23
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-09-23
