KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25526.237,MWH,18274.76,18250.07,18049.75,18048.67,18072.05,18083.32,18103.66,18343.95,18545.05,19017.13,18960.43,18868.99,18825.72,18592.89,18543.59,18513.96,18531.37,18704.61,18859.38,18899.81,18966.62,19039.04,19103.83,19033.35,2021-09-02
Barajlı,23246.98,MWH,13833.75,13956.75,13996.65,14104.05,14104.05,14060.05,14064.55,14261.23,14141.43,13718.43,13769.43,14039.43,14196.43,14192.44,14078.73,14076.83,14106.94,13938.86,14099.86,14159.45,14115.45,14630.75,14568.75,14598.95,2021-09-02
Linyit,10119.916,MWH,4951.18,4886.11,4814.13,4792.18,4797.14,4802.0,4802.14,4801.17,4779.02,4726.0,4702.0,4675.0,4664.0,4662.0,4737.04,4736.0,4790.5,4790.5,4796.59,4755.52,4738.5,4769.5,4811.0,5066.0,2021-09-02
Rüzgar,10012.308,MWH,3851.29,4020.88,4155.71,4377.73,4403.52,4557.92,4659.63,4577.71,4553.4,4537.3,4167.07,3766.42,3586.04,3832.15,4130.91,4428.69,4742.9,4945.34,5119.38,5247.2,5401.28,5363.12,5209.24,5148.81,2021-09-02
İthal Kömür,8995.35,MWH,7742.5,7743.5,7743.5,7749.0,7738.0,7735.0,7737.3,7750.3,7744.3,7746.3,7752.3,7757.3,7751.3,7750.3,7746.3,7746.3,7740.3,7740.3,7740.3,7746.3,7746.3,7747.3,7747.3,7744.3,2021-09-02
Akarsu,8188.481,MWH,1517.14,1409.84,1426.63,1345.66,1363.3,1348.04,1333.96,1332.38,1378.81,1354.01,1376.2,1372.07,1330.62,1423.98,1454.31,1427.42,1588.74,1698.74,1723.45,1811.04,1845.79,1901.65,1802.64,1994.37,2021-09-02
Güneş,7459.933,MWH,0.0,0.0,0.0,0.0,0.0,0.63,50.85,840.534,2315.122,3587.594,4787.441,5378.24,5616.098,5475.26,5030.394,4270.05,3159.909,1683.512,273.80899999999997,1.67,0.0,0.0,0.0,0.0,2021-09-02
Jeotermal,1647.138,MWH,922.0,933.4,945.7,958.39,963.1,970.7,976.39,956.3,930.1,898.1,873.0,843.1,817.1,794.2,781.1,769.7,768.49,779.5,797.7,826.2,845.6,865.1,882.2,899.6,2021-09-02
Biyokütle,1415.634,MWH,639.3,641.75,642.55,646.95,644.92,645.02,639.58,640.93,640.43,642.37,645.27,647.32,652.47,664.42,658.02,656.45,650.15,654.05,651.5,649.03,649.53,642.97,637.56,639.9,2021-09-02
Taş Kömür,810.766,MWH,141.0,141.0,141.0,141.0,141.0,141.0,116.0,116.0,118.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2021-09-02
Asfaltit Kömür,405.0,MWH,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,181.0,2021-09-02
Atık Isı,388.208,MWH,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,2021-09-02
Fuel Oil,251.93,MWH,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,2021-09-02
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-09-02
Motorin,1.04,MWH,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,2021-09-02
