KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25405.798,MWH,13775.9,13712.02,13708.43,13708.25,13688.55,13697.45,14015.76,14603.53,14605.77,14551.82,14523.64,14562.35,14510.31,14495.56,14480.37,14467.33,14244.0,14258.54,14323.5,14340.35,14522.67,14536.65,14537.63,14533.82,2021-01-07
Barajlı,22901.653,MWH,16684.7,16684.7,16684.8,16684.8,16715.8,16715.8,16715.8,16718.2,16744.2,16744.2,16770.43,16798.38,16725.38,16725.38,16725.38,16725.38,16969.88,17066.88,17088.88,17003.88,16967.38,16967.38,16967.38,16942.98,2021-01-07
Linyit,10119.916,MWH,4411.0,4409.0,4432.0,4434.0,4435.0,4435.0,4435.0,4435.0,4435.0,4432.0,4433.0,4433.0,4434.0,4434.0,4434.0,4434.0,4434.0,4434.0,4432.0,4433.0,4434.0,4405.0,4435.0,4492.0,2021-01-07
İthal Kömür,8986.85,MWH,7887.9,7887.9,7887.6,7887.6,7848.3,7849.3,7849.3,7871.9,7990.3,8051.3,8051.3,8050.3,8050.3,8050.3,8049.3,8049.3,8057.3,8058.3,8058.3,8057.3,8056.3,8055.3,8055.3,8055.3,2021-01-07
Rüzgar,8877.103,MWH,2979.33,3038.41,3178.92,3269.01,3453.64,3585.54,3692.89,3931.29,4088.57,4173.93,4183.47,4217.43,4367.01,4543.0,4593.27,4451.05,4247.04,4133.45,4030.76,4003.33,3998.76,3923.72,3757.85,3719.29,2021-01-07
Akarsu,8082.624,MWH,1890.52,1911.36,1816.37,1806.91,1835.3,1817.78,1810.59,1824.74,1871.49,2000.75,2025.55,2029.29,1945.81,1900.35,1921.23,1953.84,1974.56,2065.2,2050.73,2063.62,2061.62,2017.71,1938.44,1967.08,2021-01-07
Güneş,6695.606,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.501,552.6320000000001,1965.65,3149.42,3903.6349999999998,4275.719,4215.872,3715.977,2762.253,1506.475,197.39000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07
Jeotermal,1613.188,MWH,1098.0,1100.3,1102.9,1103.8,1104.6,1105.5,1106.3,1100.8,1091.9,1086.4,1081.3,1074.6,1070.54,1063.24,1052.94,1049.74,1049.74,1054.64,1062.14,1066.94,1076.94,1084.94,1091.04,1093.54,2021-01-07
Biyokütle,1115.094,MWH,545.71,547.21,546.91,545.81,548.57,551.07,550.57,549.17,547.48,547.39,540.19,542.35,546.34,547.35,545.69,545.85,549.45,550.23,536.91,522.14,518.77,534.88,536.57,530.77,2021-01-07
Taş Kömür,810.766,MWH,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,116.0,142.0,108.0,112.0,112.0,112.0,117.0,117.0,97.0,142.0,2021-01-07
Asfaltit Kömür,405.0,MWH,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,195.0,2021-01-07
Atık Isı,369.622,MWH,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,10.7,2021-01-07
Fuel Oil,305.93,MWH,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2021-01-07
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07
Motorin,1.04,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-01-07
