KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
Doğal Gaz,25565.213,MWH,12862.0,12837.12,10886.52,9007.62,9006.22,9005.56,9003.21,9030.09,9056.29,9050.09,9037.79,9032.49,9033.79,9075.43,10471.23,11102.82,12115.83,12066.34,12144.33,12137.57,12091.23,12107.91,12108.9,11803.9,2021-12-26
Barajlı,23253.421,MWH,11530.81,11369.81,12157.81,12067.81,12495.81,12495.81,12320.81,11816.03,12433.63,12684.13,12115.73,12819.91,12662.41,12745.41,12692.63,11975.63,11509.75,11317.75,11363.05,11914.61,11814.71,11713.71,11576.21,11832.21,2021-12-26
Rüzgar,10555.128,MWH,5929.67,5936.58,6005.36,5993.54,6002.04,6057.88,6168.3,6108.49,6198.36,6153.05,6212.54,6188.28,6268.91,6392.27,6392.59,6262.22,6029.03,5898.56,5852.72,5730.73,5628.6,5598.26,5602.71,5568.58,2021-12-26
Linyit,10119.916,MWH,4270.1,3941.1,3950.1,3996.1,4187.1,4177.1,4177.1,4417.1,4412.4,4112.4,4384.4,4430.4,4309.4,4600.4,4636.4,4681.4,4623.4,4646.4,4696.4,4706.4,4708.4,4603.4,4588.4,4578.4,2021-12-26
İthal Kömür,8993.8,MWH,6933.5,6893.5,6879.5,6923.5,6890.5,6891.5,6891.5,6919.5,6918.0,6920.0,6918.0,6919.5,7040.5,7038.5,7418.5,7527.5,7546.0,7545.5,7545.0,7545.0,7545.0,7545.0,7544.0,7545.0,2021-12-26
Akarsu,8233.948,MWH,1498.51,1566.15,1736.28,1639.89,1621.4,1605.37,1619.37,1515.84,1676.8,1758.66,1686.97,1764.31,1728.65,1668.02,1715.11,1513.56,1594.18,1578.41,1747.61,1799.79,1747.29,1668.86,1669.37,1620.81,2021-12-26
Güneş,7796.053,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.1,14.127,801.594,2494.436,3913.489,4760.113,5126.481000000001,4991.076,4386.97,3281.737,1665.2649999999999,145.246,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-26
Jeotermal,1673.138,MWH,1177.7,1178.5,1178.5,1180.2,1176.74,1176.74,1176.54,1172.7,1165.24,1161.74,1148.44,1145.34,1132.54,1125.14,1114.54,1116.14,1120.74,1126.54,1132.14,1138.14,1146.64,1148.14,1150.94,1159.04,2021-12-26
Biyokütle,1609.437,MWH,698.66,701.33,699.2,700.83,695.53,694.83,691.03,690.1,698.5,682.22,691.62,690.9,684.0,687.7,715.7,718.0,703.55,705.33,719.54,716.29,703.47,707.48,703.48,709.33,2021-12-26
Taş Kömür,810.766,MWH,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,2021-12-26
Asfaltit Kömür,405.0,MWH,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,2021-12-26
Atık Isı,390.916,MWH,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,10.5,2021-12-26
Fuel Oil,251.93,MWH,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,2021-12-26
Nafta,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-26
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021-12-26
Motorin,1.04,MWH,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,2021-12-26
